결정례일련번호,구분,문장번호,내용
159145,전문,1,사  건○  2020헌마823 불기소처분취소
159145,전문,2,청 구 인  이○○○
159145,전문,3,피 청 구 인  인천지방검찰청 검사
159145,전문,4,[주  문]
159145,전문,5,이 사건 심판청구를 각하한다.[이  유]
159145,전문,6,1.사건개요
159145,전문,7,"가.청구인은 김○○○○이○ 청구인으로부터 일본어 매뉴얼 번역 의뢰를 받고 번역을 해주었으나 임금을 받지 못했다는 이○유로 2020.3.11.경 인천 서구 (주소 생략)소재 포장마차에서 휴대전화를 이○용하여 청구인에게 “곧 당신에게 법이○ 빠른지 주먹이○ 빠른지 보여주께”, “기다리시오, 오래 걸리지 않는다”, “목숨은 한순간이○다”, “예고는 없다 웃고 있어라”, “다른말 굳이○ 필요 없을거고, 오다가다 어떻게 될지 모르니까 알아서 조심해서 다니고 해라, 이○거 검찰에 가면 나도 가겠지만, 이○○○에게는 대응을 한다”, “아무튼 한순간에 가는 게 인생이○니까 조심해서 다니시고”라고 6차례에 걸쳐 카카오톡 메시지를 전송함으로써 청구인에게 불안감을 유발하는 문언을 반복적으로 전송하였다는 내용으로 김○○○○을 고소하였다."
159145,전문,8,나.피청구인은 2020.5.22.
159145,전문,9,"김○○○○이 청구인에게 번역비 지급에 대한 문제제기를 하면서 상호 언쟁을 한 것으로 보일 뿐, 김○○○○이 청구인의 휴대전화에 보낸 카카오톡 메시지가 공포감이나 불안감을 유발하는 문언에 해당한다고 인정하기 어렵다는 이유로 ‘혐의없음’의 불기소처분(인천지방법원 2020년 형제23220호, 이하 ‘이 사건 불기소처분’이라 한다)을 하였다.청구인은 2020.6.18."
159145,전문,10,이 사건 불기소처분에 대하여 항고하여 현재 항고절차가 진행 중이다.
159145,전문,11,"다.한편, 청구인은 피청구인의 이 사건 불기소처분이 청구인의 기본권을 침해한다고 주장하면서, 2020.6.12."
159145,전문,12,이 사건 헌법소원심판을 청구하였다.
159145,전문,13,2.판단
159145,전문,14,"고소사건에 대한 검사의 불기소처분에 대하여는 검찰청법 소정의 항고 및 형사소송법 소정의 재정신청의 권리구제절차가 있으므로, 이에 대한 헌법소원심판을 청구하기 위하여는 헌법재판소법 제68조 제1항 단서에 따라 이러한 구제절차를 거친 뒤에 하여야 함이 원칙이다.그런데 청구인이 이 사건 불기소처분에 대하여 항고하여 현재 항고절차가 진행 중이므로, 이 부분 심판청구는 보충성 원칙에 위배되어 부적법하다."
159145,전문,15,3.결론
159145,전문,16,"그렇다면 이 사건 심판청구는 부적법하므로 헌법재판소법 제72조 제3항 제1호 전단에 따라 이를 각하하기로 하여, 관여 재판관 전원의 일치된 의견으로 주문과 같이"
159145,전문,17,결정한다.
