결정례일련번호,구분,문장번호,내용
163535,전문,1,사           건          2019헌마1227    기소유예처분취소
163535,전문,2,청    구    인          이○○
163535,전문,3,대리인   변호사 배○
163535,전문,4,피  청  구  인          수원지방검찰청 검사
163535,전문,5,[주           문]
163535,전문,6,이 사건 심판청구를 각하한다.[이           유]
163535,전문,7,1.사건개요
163535,전문,8,가.청구인은 2019.8.26.
163535,전문,9,피청구인으로부터 「2018.4.26.
163535,전문,10,"시간불상경 ○○고등학교 복도에서 피해자가 립스틱을 절취해 간 사실이 없음에도 불구하고, 동창생들이 모두 듣고 있는 자리에서 ‘피해자가 립스틱을 훔쳤다’고 이야기함으로써 공연히 피해자의 명예를 훼손하였다.」는 명예훼손 혐의에 대해 혐의없음(증거불충분)의 처분을, 「2019.2.8."
163535,전문,11,"23:34경 ○○고등학교 페이스북 대나무 숲 게시판에 ‘피해자가 범인이라 확신한다, 피해자는 자신이 한 잘못이 알려지는 것이 두려워서 자퇴하였다’는 글을 게시함으로써 공연히 피해자의 명예를 훼손하였다.」는 명예훼손 혐의에 대해 기소유예처분(이하 ‘이 사건 기소유예처분’이라 한다)을 각각 받자(수원지방검찰청 2019년 형제53959호), 2019.10.25."
163535,전문,12,이 사건 기소유예처분이 청구인의 기본권을 침해한다고 주장하면서 그 취소를 구하는 이 사건 헌법소원심판을 청구하였다.
163535,전문,13,나.그런데 이 사건 헌법소원심판 계속 중 피청구인은 수원고등검찰청 검사장의 2019.12.11.
163535,전문,14,"재기(직접 경정)결정(수원고등검찰청 2019고불항2567호)에 따라 위 사건에 대해 수원지방검찰청 2019년 형제97778호로 재기하였고, 이후 2020.2.5."
163535,전문,15,위 두 가지 명예훼손 혐의에 대하여 모두 기소유예처분을 하였다.
163535,전문,16,2.판단
163535,전문,17,검사가 불기소처분한 사건을 재기하여 수사한 다음 다시 불기소처분이나 공소제기처분을 한 경우 원래의 불기소처분은 그 효력을 잃게 되므로 그 원래의 불기소처분에 대한 헌법소원심판청구는 부적법하다 할 것인데(헌재 2009.12.29.
163535,전문,18,"2009헌마511 참조), 앞서 본 바와 같이 이 사건 기소유예처분에 대해 피청구인은 2019.12.11."
163535,전문,19,"수원지방검찰청 2019년 형제97778호로 재기하였으므로, 이 사건 기소유예처분은 효력을 상실하였다.따라서 효력을 잃은 이 사건 기소유예처분의 취소를 구하는 이 사건 심판청구는 부적법하다."
163535,전문,20,3.결론
163535,전문,21,그렇다면 이 사건 심판청구를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
