결정례일련번호,구분,문장번호,내용
157475,전문,1,사  건○  2020헌마490 기소유예처분취소
157475,전문,2,청 구 인  홍○○○
157475,전문,3,피 청 구 인  부산지방검찰청 서부지청 검사
157475,전문,4,결 정 일  2020.4.21.
157475,전문,5,[주  문]
157475,전문,6,이 사건 심판청구를 각하한다.[이  유]
157475,전문,7,1.사건개요
157475,전문,8,청구인은 ‘국민기초생활 보장법’상 생계급여 등을 부정수급하여 위 법률을 위반하였다는 피의사실로 2018.11.22.
157475,전문,9,"피청구인으로부터 기소유예처분을 받았다(부산지방검찰청 서부지청 2018년 형제18807호, 다음부터 이를 ‘이 사건 기소유예처분’이라 한다)."
157475,전문,10,"청구인은 이 사건 기소유예처분이 청구인의 평등권 등을 침해하였다고 주장하며, 2020.3.31."
157475,전문,11,그 취소를 구하는 이 사건 헌법소원심판을 청구하였다.
157475,전문,12,2.판단
157475,전문,13,"헌법재판소법 제68조 제1항에 따른 헌법소원의 심판은 다른 법률에 따른 구제절차가 없는 한, 그 사유가 있음을 안 날부터 90일 이내에, 그 사유가 있는 날부터 1년 이내에 청구하여야 한다(헌법재판소법 제69조 제1항)."
157475,전문,14,"그런데 이 사건 기소유예처분일은 2018.11.22.이고, 청구인은 그로부터 1년이 더 지난 후인 2020.3.31.에야 이 사건 헌법소원심판을 청구하였다.이 사건 심판청구는 이 사건 기소유예처분이 있는 날부터 1년을 경과하여 이루어졌으므로, 청구기간을 준수하지 못한 것으로서 허용될 수 없다."
157475,전문,15,3.결론
157475,전문,16,"이 사건 심판청구는 부적법하므로 헌법재판소법 제72조 제3항 제2호에 따라 이를 각하하기로 하여, 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
