결정례일련번호,구분,문장번호,내용
20160,전문,1,사      건      2012헌마559  폐쇄회로 텔레비젼 녹화영상 비공개 위헌확인
20160,전문,2,청  구  인      권 ○ 현
20160,전문,3,[주      문]
20160,전문,4,이 사건 심판청구를 각하한다.
20160,전문,5,[이      유]
20160,전문,6,1.사건의 개요
20160,전문,7,청구인은 2010.8.19.
20160,전문,8,"서울동부지방법원에서 특정범죄가중처벌등에관한법률위반(절도)죄로 징역 3년을 선고받고(서울동부지방법원 2010노290), 2010.10.28."
20160,전문,9,"그 판결이 확정되어(대법원 2010도11686)현재 서울남부교도소에서 형 집행 중인 자이다.청구인은, 청구인의 알리바이(현장부재)를 증명하기 위하여 위 2010노290 사건 계속 중인 2009.8.24.부터 2010.3.7.사이에 광명사거리역장, 석○, 동서울고속버스터미널역장, 대구역장에게 청구인의 모습이 찍힌 CCTV 영상기록 화면을 요청하였으나 모두 거절당하자, 위와 같은 광명사거리역장 등의 CCTV 영상기록 제출요구 거절행위는 청구인의 기본권을 침해한다고 주장하면서 2012.6.21."
20160,전문,10,이 사건 헌법소원심판을 청구하였다.
20160,전문,11,2.판 단
20160,전문,12,"헌법재판소법 제68조 제1항에 의한 헌법소원심판 청구는 그 사유가 있음을 안 날부터 90일 이내에, 그 사유가 있는 날부터 1년 이내에 청구하여야 한다(헌법재판소법 제69조 제1항 본문)."
20160,전문,13,청구인은 2009.8.24.부터 2010.3.7.사이에 광명사거리역장 등에게 CCTV 영상기록 화면 제출을 요구하였으나 그 즈음 모두 거절당하여 기본권 침해가 발생하였다고 주장한다.그런데 이 사건 심판청구는 청구인이 주장하는 위 기본권 침해 가 있는 날로부터 1년이 훨씬 경과된 후인 2012.6.21.
20160,전문,14,"청구되었으므로, 청구기간을 도과하여 부적법하다."
20160,전문,15,3.결 론
20160,전문,16,그렇다면 이 사건 심판청구는 헌법재판소법 제72조 제3항 제2호에 따라 이를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
20160,전문,17,2012.7.17.
