결정례일련번호,구분,문장번호,내용
32753,전문,1,사건      2013헌마668  교정시설내 부당처우행위 위헌확인
32753,전문,2,청구인      김○○
32753,전문,3,[주문]
32753,전문,4,이 사건 심판청구를 각하한다.
32753,전문,5,[이유]
32753,전문,6,1.사건의 개요
32753,전문,7,청구인은 부산교도소에서 2013.9.24.
32753,전문,8,"수원구치소로 이송되어 수용 중이었는바, 수원구치소가 청구인을 면적 9.83㎡의 수용거실에 5명의 다른 수용자와 함께 과밀 수용함으로써 청구인의 기본권을 침해하였다고 주장하며 2013.10.1."
32753,전문,9,그에 대한 위헌확인을 구하는 이 사건 헌법소원심판을 청구하였다.
32753,전문,10,2.판단
32753,전문,11,"헌법소원심판은 헌법상 보장된 기본권을 침해받은 자가 청구할 수 있으므로(헌법재판소법 제68조 제1항) 헌법소원심판의 청구인은 자신의 기본권에 대한 공권력주체의 제한행위가 위헌적인 것임을 구체적으로 명확하게 주장하여야 하며, 기본권침해의 가능성을 확인할 수 있을 정도의 구체적 주장을 하지 않고 막연한 주장만을 하는 경우 그 헌법소원은 부적법하다(헌재 2005.2.3."
32753,전문,12,2003헌마544 결정 참조).
32753,전문,13,"청구인은 수원구치소 측의 과밀수용으로 인하여 청구인의 기본권이 침해되고 있다는 주장을 하고 있으나, 청구인의 어떠한 기본권이 어떻게 침해되고 있는지 구체적이고도 명확한 주장을 하고 있지 않을 뿐만 아니라, 기본권이 침해되고 있는 상황을 구체적으로 설명하라는 내용의 보정명령을 받고도 이에 응하지 아니하였다.뿐만 아니라 청구인은 2013.10.8.경 수원구치소에서 의정부교도소로 이송됨으로써 수원구치소에서의 수용행위가 이미 종료되어, 이 사건 심판청구가 인용되더라도 청구인의 권리구제에는 도움이 되지 아니하므로, 권리보호의 이익도 없다."
32753,전문,14,3.결론
32753,전문,15,그렇다면 이 사건 심판청구는 부적법하므로 헌법재판소법 제72조 제3항 제4호에 따라 이를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
32753,전문,16,2013.11.5.
