결정례일련번호,구분,문장번호,내용
176017,전문,1,사　　　건　2003헌마727 형법 제57조 제1항 위헌확인
176017,전문,2,청　구　인　최○ ○ 호
176017,전문,3,[주 문]
176017,전문,4,이 사건 심판청구를 각하한다.
176017,전문,5,[이 유]
176017,전문,6,1.심판 청구의 요지
176017,전문,7,청구인은 사기죄 등으로 구속기소되어 제1심에서 징역 1년6월을 선고받았으며 이에 불복하여 부산지방법원에 항소하였으나 위 법원은 2003.8.19.
176017,전문,8,"청구인의 항소를 기각하는 한편 항소 후의 구금일수 중 일부만을 위 징역형에 산입하는 판결(부산지방법원 2003노1764)을 선고하였다.항소심 법원이 위 판결에서 항소 후의 구금일수 중 일부를 위 징역형에 산입하지 아니한 것은 형법 제57조 제1항에 근거한 것으로서 위 형법규정은 재판청구권, 평등권 등을 침해하는 위헌규정이며 그로 인하여 청구인은 헌법에 보장된 위와 같은 기본권을 침해당하였으므로 위 법률조항의 위헌확인을 구하는 이 사건 심판청구를 하였다."
176017,전문,9,2.판단
176017,전문,10,형법 제57조 제1항은 판결선고 전의 구금일수 중 일부를 법원의 재량에 의하여 본형에 산입하지 아니할 수 있음을 규정하고 있는 조항으로서 그 자체로서 국민의 기본권을 직접 제한하는 법규범이 아니고 구체적인 소송사건에서 법원에 의하여 해석·적용이 이루어지는 이른바 재판규범으로서 법원의 구체적인 집행행위의 매개를 거쳐 비로소 특정인의 기본권에 영향을 미치게 되는 법규범이다.그러므로 청구인이 위 법률조항에 대하여 바로 그 위헌확인을 구하는 것은 심판청구의 직접성의 요건을 갖추지 못한 것으로서 부적법한 청구이다(헌재 1991.5.13.
176017,전문,11,"선고, 89헌마267 판례집 3, 227; 1998.1.13."
176017,전문,12,97헌마411; 1999.4.13.
176017,전문,13,99헌마185 참조).
176017,전문,14,3.결론
176017,전문,15,"따라서, 청구인의 이 사건 심판청구는 부적법하므로 헌법재판소법 제72조 제3항 제4호에 따라 이를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
