결정례일련번호,구분,문장번호,내용
21388,전문,1,사　　　　　건　2011헌마487 기소유예처분취소
21388,전문,2,청　　구　　인　박○ ○ 두
21388,전문,3,대리인 법무법인 재유
21388,전문,4,"담당변호사 유○, 최○, 이○, 황○"
21388,전문,5,피　청　구　인　국방부 보통검찰부 검찰관
21388,전문,6,[주문]
21388,전문,7,이 사건 심판청구를 각하한다.
21388,전문,8,[이유]
21388,전문,9,1.사건의 개요
21388,전문,10,"가.청구인은 2008.10.4.부터 같은 해 12.4.까지 4회에 걸쳐 ○○건설 건축영업팀 과장 김 ○ 원으로부터 합계 2,080,025원 상당의 향응을 받아 그 직무에 관하여 뇌물을 수수하였다는 혐의로 수사를 받았고, 이를 수사한 피청구인은 2011.6.17."
21388,전문,11,청구인의 피의사실을 인정한 다음 초범이고 반성하고 있다는 등의 이유로 기소유예처분(국방부 보통검찰부 2010년 형제75호)을 하였다.
21388,전문,12,나.청구인은 위 기소유예처분에 수사미진 및 채증법칙을 위배하여 사실을 오인한 위법이 있고 이로 인하여 청구인의 평등권 등이 침해되었다고 주장하면서 2011.8.24.
21388,전문,13,위 기소유예처분의 취소를 구하는 이 사건 헌법소원심판을 청구하였다.
21388,전문,14,2.판단
21388,전문,15,가.검사가 불기소처분한 사건을 재기하게 되면 이에 따라 원래의 불기소처분은 그 효력을 상실하게 되므로 그 원래의 불기소처분에 대한 헌법소원심판청구는 더 이상 권리보호이익이 없어 부적법하다(헌재 2010.6.24.
21388,전문,16,2010헌마232 등 참조).
21388,전문,17,나.그런데 이 사건 심판대상인 위 기소유예처분은 이 사건 심판청구 이후인 2012.6.19.
21388,전문,18,"국방부 보통검찰부 2012년 형제94호로 재기됨으로써 그 효력을 상실하였고, 그러므로 이 사건 심판청구는 더 이상 권리보호이익이 없다."
21388,전문,19,3.결론
21388,전문,20,이 사건 심판청구는 부적법하므로 관여 재판관 전원의 일치된 의견으로 이를 각하한다.
21388,전문,21,2012.10.25.
