결정례일련번호,구분,문장번호,내용
8478,전문,1,헌   법   재   판   소
8478,전문,2,결         정
8478,전문,3,사      건      2005헌마907    기소유예처분취소
8478,전문,4,청  구  인      이 ○ 자
8478,전문,5,대리인   변호사  전   채   준
8478,전문,6,피 청 구 인     대전지방검찰청 천안지청 검사
8478,전문,7,주           문
8478,전문,8,이 사건 심판청구를 기각한다.이           유
8478,전문,9,1.사건의 개요
8478,전문,10,이 사건 심판기록과 증거자료인 대전지방검찰청 천안지청 2005년 형제17886호 불기소사건
8478,전문,11,"수사기록에 의하면 다음과 같은 사실이 인정된다.가.피청구인은, 사법경찰관으로부터 청구인에 대한 청소년보호법위반 인지사건을  송치받았던 바, 그 피의사실의 요지는 다음과 같다.청구인은 천안시 두정동 소재 ‘"
8478,전문,12,○○
8478,전문,13,"’ 이라는 상호로 포장마차를 경영하는 자인 바,"
8478,전문,14,2005.7.10.
8478,전문,15,"07:30경 위 포장마차에서, 19세 미만의 청소년인 청구외 김 ○ 현(1987.2.24.생)등 일행 수명에게 청소년유해약물인 소주 2병과 함께 안주 등을 합계 70,000원 상당에 판매한 것이다.나.피청구인은, 위 사건을 수사한 다음 2005.8.26."
8478,전문,16,"‘기소유예’의 불기소처분을 하였다.다.청구인은, 위 김○ ○ 현에게 술을 판매한 사실이 없어 결국 청구인의 청소년보호법위반 혐의가 인정되지 않는데도, 피청구인이 청구인의 혐의가 인정되는 것을 전제로 하여 기소유예 처분을 하였으므로 이는 청구인의 평등권 및 행복추구권을 침해한 것이라는 이유로 2005.9.22."
8478,전문,17,위 기소유예 처분의 취소를 구하는 이 사건 헌법소원심판을 청구하였다.2.판단
8478,전문,18,"기록을 자세히 살펴보아도 피청구인이 현저히 정의와 형평에 반하는 수사를 하였거나 증거의 취사선택 및 가치판단 그리고 헌법의 해석과 법률의 적용에 있어 기소유예처분의 결정에 영향을 미친 중대한 잘못을 범하였다고 보이지 아니하며, 달리 피청구인의 기소유예처분이 헌법재판소가 관여할 만큼의 자의적인 처분이라고 볼 자료도 없으므로 그로 인하여 청구인의 헌법상 보장된 기본권이 침해되었다고 할 수 없다.3.결론"
8478,전문,19,그렇다면 이 사건 심판청구는 이유 없으므로 이를 기각하기로 하여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.2005.12.22.
8478,전문,20,재 판 장      재 판 관      윤   영   철 __________________________________
8478,전문,21,재 판 관      권        성 __________________________________
8478,전문,22,재 판 관      김   효   종 __________________________________
8478,전문,23,재 판 관      김   경   일 __________________________________
8478,전문,24,재 판 관      송   인   준 __________________________________
8478,전문,25,주 심 재 판 관      주   선   회 __________________________________
8478,전문,26,재 판 관      전   효   숙 __________________________________
8478,전문,27,재 판 관      이   공   현 __________________________________
8478,전문,28,재 판 관      조   대   현 __________________________________
