결정례일련번호,구분,문장번호,내용
4533,전문,1,헌    법    재    판    소
4533,전문,2,결        정
4533,전문,3,사    건    90헌마 153   불기소처분에 대한 헌법소원
4533,전문,4,청 구 인    이 ○ 우
4533,전문,5,대리인 변호사  이  흥  록
4533,전문,6,피청구인    부산지방검찰청 검사
4533,전문,7,주        문
4533,전문,8,청구인의 심판청구를 기각한다.이        유
4533,전문,9,"1.이 사건 기록과 부산지방검찰청 89형제71420, 77084호 불기소"
4533,전문,10,사건 기록에 의하면
4533,전문,11,가.청구인은 1966.10 경 피고소인 송 ○ 상과 수도사업소 시설특
4533,전문,12,수가압설치공사 계약을 체결하면서 공사금의 담보조로 부산시 부산진구
4533,전문,13,○○동 73의 143 대지 42평을 피고소인 명의로 소유권이전등기절차를 이
4533,전문,14,"행하여 주었는 바, 그 후 공사금 채무를 변제하였음에도 불구하고 1987.11.경 청구인으로부터 소유권을 이전해 달라는 요구를 받고도 피고소인은"
4533,전문,15,이에 불응하고 있으므로 부산지방검찰청에 동인을 횡령죄로 고소하였다.나.그런데 피청구인은 본건 대지가 청구인의 소유임을 인정할만
4533,전문,16,한 자료가 없다는 이유로 1989.10.23.
4533,전문,17,"위 사건을 불기소하였다.다.청구인은 이에 불복항고, 재항고하였으나 모두 기각되어 1990.8.16."
4533,전문,18,재항고 기각결정이 청구인에게 통지되었으며 청구인은 검사의 자
4533,전문,19,의적인 불기소 처분으로 인하여 기본권을 침해받았다고 주장하여 1990.9.13.
4533,전문,20,"이 사건 헌법소원 심판을 청구하였다.2.살피건대, 피청구인이 청구인의 고소사실에 대하여 현저히 정"
4533,전문,21,"의나 형평에 반하는 수사를 하였거나 헌법의 해석, 법률적용 또는 증거"
4533,전문,22,판단에 있어서 불기소처분의 결정에 영향을 미친 중대한 잘못이 있다고
4533,전문,23,보여지지 아니하므로 피청구인의 불기소처분으로 말미암아 청구인의 기본
4533,전문,24,권이 침해되었다고 볼 수 없다.그렇다면 청구인의 심판청구는 이유없으므로 기각하기로 하여 재판관
4533,전문,25,전원의 일치된 의견으로 주문과 같이 결정한다.1991.4.1.
4533,전문,26,재 판 장   재  판  관    조    규    광
4533,전문,27,재  판  관    이    성    렬
4533,전문,28,재  판  관    변    정    수
4533,전문,29,재  판  관    김    진    우
4533,전문,30,재  판  관    한    병    채
4533,전문,31,재  판  관    이    시    윤
4533,전문,32,재  판  관    최    광    률○
4533,전문,33,재  판  관    김    양    균
4533,전문,34,재  판  관    김    문    희
