결정례일련번호,구분,문장번호,내용
167199,전문,1,사           건          2021헌마795    형사소송법 제197조의2 제1항 제1호 위헌확인
167199,전문,2,청    구    인          박○○○
167199,전문,3,[주           문]
167199,전문,4,이 사건 심판청구를 각하한다.[이           유]
167199,전문,5,1.사건개요
167199,전문,6,청구인은 2021.1.27.
167199,전문,7,"명예훼손 및 업무방해 혐의로 고소를 당하였고, 위 사건은 2021.3.3."
167199,전문,8,"○○경찰서에서 검찰로 송치되었는데(인천지방검찰청 2021형제8134호), 인천지방검찰청 검사는 2021.3.5."
167199,전문,9,"○○경찰서에 대하여 보완수사를 요구하였다.경찰의 보완수사를 거쳐 위 고소 사건은 다시 검찰로 송치되었고(인천지방검찰청 2021년 형제10900호), 인천지방검찰청 검사는 2021.6.16."
167199,전문,10,"청구인에 대하여 혐의없음의 불기소처분을 하였다.청구인은 당초 자신에 대한 고소 사건은 ‘허위사실 적시’ 명예훼손 및 업무방해에 관한 것이었는데, 검사의 보완수사요구로 인하여 ‘사실적시’ 명예훼손과 업무방해 사건이 새롭게 생성되고 수사 및 불기소처분이 이루어짐으로써 청구인이 당초 고소 사건의 고소인을 무고 혐의로 고소할 수 없게 되었는바, 검사의 보완수사요구의 근거 법률인 형사소송법 제197조의2 제1항 제1호가 청구인의 기본권을 침해한다고 주장하며 2021.7.5."
167199,전문,11,이 사건 헌법소원심판을 청구하였다.
167199,전문,12,2.심판대상
167199,전문,13,이 사건 심판대상은 형사소송법(2020.2.4.
167199,전문,14,법률 제16924호로 개정된 것)제197조의2 제1항 제1호가 청구인의 기본권을 침해하는지 여부이다.심판대상조항은 다음과 같다.
167199,전문,15,[심판대상조항]
167199,전문,16,형사소송법(2020.2.4.
167199,전문,17,법률 제16924호로 개정된 것)제197조의2(보완수사요구)① 검사는 다음 각 호의 어느 하나에 해당하는 경우에 사법경찰관에게 보완수사를 요구할 수 있다.1.송치사건의 공소제기 여부 결정 또는 공소의 유지에 관하여 필요한 경우
167199,전문,18,3.판단
167199,전문,19,"헌법재판소법 제68조 제1항 본문은 공권력의 행사 또는 불행사로 인하여 헌법상 보장된 기본권을 침해받은 자는 헌법재판소에 헌법소원심판을 청구할 수 있다고 규정하고 있으므로, 공권력의 행사 또는 불행사가 헌법소원을 청구하고자 하는 자의 법적 지위에 아무런 영향을 미치지 않는 경우라면 애당초 기본권침해의 가능성이나 위험성이 없으므로 그 공권력의 행사를 대상으로 헌법소원을 청구하는 것은 허용되지 아니한다(헌재 1999.5.27."
167199,전문,20,97헌마368; 헌재 2019.11.28.
167199,전문,21,2017헌마1356).
167199,전문,22,"심판대상조항은 검사에 대하여 송치사건의 공소제기 여부 결정 또는 공소의 유지에 관하여 필요한 경우 사법경찰관에게 보완수사를 요구할 수 있도록 한 것으로서, 이는 수사기관의 내부적 사건처리에 관하여 규율한 것에 불과할 뿐 청구인의 법적 지위에 어떠한 영향도 미치지 아니하여 기본권 침해가능성이 없다 할 것이므로, 심판대상조항을 대상으로 헌법소원을 청구하는 것은 허용되지 아니한다."
167199,전문,23,4.결론
167199,전문,24,이 사건 심판청구는 부적법하므로 이를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
