결정례일련번호,구분,문장번호,내용
147672,전문,1,[당 사 자]
147672,전문,2,청 구 인 구 ○ 준
147672,전문,3,피청구인 대구지방검찰청영덕지청 검사
147672,전문,4,[주 문]
147672,전문,5,청구인의 심판청구를 각하한다.[이 유]
147672,전문,6,1.사건의 개요
147672,전문,7,"청구인은 대구지방검찰청영덕지청에 ○○조합장을 상대로 '청구인이 1974∼5년경 경북 영덕군 병곡면 소재 하천부지 약 6만여평에 대하여 연고권을 취득하였음에도 ○○조합에서 이를 임의로 처분하고, 진정인의 동의없이 골재를 채취, 판매하고 있다'는 내용으로 수차례 진정하였는데(1997년 진정 제73호, 1998년 진정 제37호, 제69호, 제80호, 1999년 진정 제9호, 제23호, 제38호), 그때마다 피청구인은 진정인이 연고권 등 어떠한 권리를 갖고 있는지 자체가 불명확하고 피진정인을 업무상 배임 또는 횡령 등의 죄로 의율코자 하여도 이미 공소시효가 완성되었다는 이유로 위 진정사건들을 공람종결하였다.청구인은 다시 위 영덕지청(1999년 진정 제44호)에 똑같은 내용으로 진정하였으나 피청구인이 1999.9.30."
147672,전문,8,이전과 같은 이유를 들어 이를 공람종결하자 1999.11.20.
147672,전문,9,피청구인의 1999.9.30.자 진정사건 공람종결결정이 청구인의 평등권을 침해하였다고 주장하면서 그 취소를 구하는 이 사건 헌법소원심판을 청구하였다.
147672,전문,10,2.판단
147672,전문,11,"직권으로 이 사건 심판청구의 적법 여부에 관하여 살펴본다.진정사건에 대한 내사종결(공람종결)처리는 수사기관의 내부적 사건처리 방식에 지나지 아니하고, 그 결과에 대하여 불만이 있으면 따로 고소나 고발을 할 수 있는 것이므로, 헌법소원의 대상이 되지 아니하는 것이므로(헌재 1993.9.15."
147672,전문,12,"93헌마209, 판례집 5-2, 249, 251), 이 사건 진정사건 공람종결결정은 헌법소원의 대상이 되는 공권력의 행사로 볼 수 없다."
147672,전문,13,3.결론
147672,전문,14,그렇다면 청구인의 이 사건 심판청구는 부적법하므로 헌법재판소법 제72조 제3항 제4호에 따라 이를 각하하기로 하여 관여재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
