결정례일련번호,구분,문장번호,내용
142885,전문,1,사 건 94헌마18 헌법소원각하결정취소
142885,전문,2,청 구 인 신 ○ 순(申 ○ 順)
142885,전문,3,"대리인 변호사 김○, 최○, 송○"
142885,전문,4,[주 문]
142885,전문,5,이 사건 심판청구를 각하한다.[이 유]
142885,전문,6,"1.이 사건 심판청구의 요지는, 청구인은 1993.12.13."
142885,전문,7,"당 재판소 93헌마284로 불기소처분(대구지방검찰청 1992년 형제 62592, 62593, 65781 사건에 관한 1993.1.29.자 “혐의없음”의 결정)의 취소를 구하는 헌법소원심판청구를 하였는데, 당 재판소 제3지정재판부가 1994.1.12."
142885,전문,8,"위 심판청구는 청구인이 재항고기각결정을 송달받은 날로부터 30일이 경과된 이후에 제기한 것이라 하여 청구기간도과를 이유로 이를 각하하였으나, 위 각하결정은 청구기간의 법적성질 및 송달에 관한 법리를 오해한 것이므로 이를 취소하여 달라고 함에 있다."
142885,전문,9,"2.살피건대, 헌법재판소가 이미 행한 결정에 대하여는 자기 기속력 때문에 이를 취소ㆍ변경할 수 없으며 이는 법적 안정성을 위하여 불가피한 일이라 할 것이다(당 재판소 1989.7.24."
142885,전문,10,고지 89헌마141 결정등 참조.또한 기록에 의하여 살펴보면 위 93헌마284 결정에 청구인 주장과 같은 청구기간의 법적 성질이나 송달에 관한 법리오해의 위법이 있다고도 할 수 없다).
142885,전문,11,그렇다면 청구인의 이 사건 심판청구는 부적법하고 그 휴결을 보정할 수 없는 경우에 해당하므로 헌법재판소법 제72조제3항제4호에 따라 이를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
