결정례일련번호,구분,문장번호,내용
137823,전문,1,사      건      2009헌마369  형사소송법 제246조 위헌확인 등
137823,전문,2,청  구  인      김 ○ 호
137823,전문,3,피청구인      서울중앙지방검찰청 검사
137823,전문,4,주           문
137823,전문,5,이 사건 심판청구를 각하한다.
137823,전문,6,이           유
137823,전문,7,청구인은 청구외 목 ○ 준을 직권남용 혐의로 고발하였으나 피청구인이 2009.5.28.
137823,전문,8,"각하의 불기소처분(2009형제60963)을 하자 항고를 거쳐 서울고등법원에 재정신청(2009초재1643)중, ""공소는 검사가 제기하여 수행한다.""고 규정한 형사소송법 제246조가 기소권에 대한 국민참여를 배제하고 있어 헌법에 위반된다고 주장하며 2009.7.7."
137823,전문,9,"이의 위헌확인을 구함과 동시에 위 불기소처분의 취소와 공소제기를 구하는 이 사건 헌법소원심판을 청구하였다.먼저 청구인의 형사소송법 제246조에 대한 위헌확인 청구에 관하여 보건대, 청구인은 같은 법조항에 대하여 이미 여러 차례 헌법소원을 제기하여 모두 청구기간 도과를 이유로 각하된바 있고(헌재 2009.6.23."
137823,전문,10,2009헌마300; 헌재 2009.7.14.
137823,전문,11,"2009헌마343), 이 사건에서 이를 달리 볼 사유가 존재하지 않으므로 이 부분 심판청구도 청구기간이 도과되어 부적법하다.다음 청구인의 위 불기소처분에 대한 심판청구에 관하여 보건대, 청구인의 이 부분 심판청구는 이미 법원의 재정신청 대상이 된 피청구인의 불기소처분에 대한 심판청구로서 헌법소원심판의 대상이 될 수 없어 부적법하다.그렇다면 청구인의 이 사건 심판청구는 모두 부적법하므로 헌법재판소법 제72조 제3항 제2호 및 제4호에 따라 이를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
137823,전문,12,2009.7.28.
137823,전문,13,재판장    재판관  이○      이○
137823,전문,14,──────
137823,전문,15,재판관  김○        김○
137823,전문,16,──────
137823,전문,17,재판관  송○        송○
137823,전문,18,──────
