결정례일련번호,구분,문장번호,내용
147110,전문,1,사○ 2018헌마439 재판취소
147110,전문,2,청 구 인 김 ○ 희
147110,전문,3,[주 문]
147110,전문,4,이 사건 심판청구를 각하한다.[이 유]
147110,전문,5,1.사건개요
147110,전문,6,"청구인은 사기방조 혐의로 기소되어 1심 법원에서 징역 1년 6월을 선고받고(서울북부지방법원 2016고단5286), 항소 및 상고하였지만 모두 기각되었다(서울북부지방법원 2017노385 및 대법원 2017도7169)."
147110,전문,7,"청구인은 위 2016고단5286에 대한 재심을 청구하였으나 기각되었고(서울북부지방법원 2018재고단1), 이에 대한 항고 및 재항고도 모두 기각되었다(서울북부지방법원 2018로12 및 대법원 2018모374)."
147110,전문,8,청구인은 2018.4.26.
147110,전문,9,위 대법원 2018모374 결정이 부당하다고 주장하면서 그 취소를 구하는 취지의 이 사건 헌법소원심판을 청구하였다.
147110,전문,10,2.판단
147110,전문,11,"헌법재판소법 제68조 제1항 본문에 의하면 원칙적으로 법원의 재판을 대상으로 하는 헌법소원심판청구는 허용되지 아니하고, 다만 헌법재판소가 위헌으로 결정한 법령을 적용함으로써 국민의 기본권을 침해한 재판에 대하여만 헌법재판소법 제68조 제1항에 의한 헌법소원심판을 청구할 수 있다(헌재 1997.12.24."
147110,전문,12,96헌마172등).
147110,전문,13,"청구인이 취소를 구하는 위 법원의 결정은 헌법소원심판을 청구할 수 있는 예외적인 재판에 해당하지 아니하므로, 이를 대상으로 한 이 사건 헌법소원심판청구는 부적법하다."
147110,전문,14,3.결론
147110,전문,15,"그렇다면 이 사건 심판청구를 각하하기로 하여, 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
