결정례일련번호,구분,문장번호,내용
148460,전문,1,사 건○ 2018헌마746 분류처우 업무지침 제69조 제1항 위헌확인
148460,전문,2,청 구 인 김 ○ 식
148460,전문,3,[주 문]
148460,전문,4,이 사건 심판청구를 각하한다.[이 유]
148460,전문,5,1.사건개요
148460,전문,6,"청구인은 ‘형의 집행 및 수용자의 처우에 관한 법률’ 제59조 등에 의한 수형자 분류처우심사에서 중경비처우급의 등급을 받았고, 2018.5.10.경 형기의 3분의1에 도달하여 정기재심사를 받았으나, 분류처우 업무지침 제69조 제1항에 규정된 [별지 제4호 서식]의 『재심사지표』 각 평가항목의 점수를 초과하였다는 이유로 경비처우급이 상향조정되지 아니하고 기존의 중경비처우급을 유지하게 되었다.이에 청구인은 분류처우 업무지침 제69조 제1항에 규정된 [별지 제4호 서식]의『재심사지표』평가항목이 수용기간 동안의 태도 등을 고려하지 아니하고 과거 범죄전력 등을 이유로 불이익을 주고 있어 청구인의 기본권을 침해한다고 주장하며, 2018.7.19."
148460,전문,7,이 사건 헌법소원심판을 청구하였다.
148460,전문,8,2.심판대상
148460,전문,9,이 사건 심판대상은 ‘분류처우 업무지침’(2017.8.17.
148460,전문,10,"법무부예규 제1161호로 개정된 것)제69조 제1항 중 ‘[별지 제4호 서식]의 『재심사지표』’ 부분(이하 ‘이 사건 지표’라 한다)이 청구인의 기본권을 침해하는지 여부이다.심판대상조항의 내용은 다음과 같고, [별지 제4호 서식]의 『재심사지표』의 내용은 별지와 같다."
148460,전문,11,[심판대상조항]
148460,전문,12,분류처우 업무지침(2017.8.17.
148460,전문,13,"법무부예규 제1161호로 개정된 것)제69조(경비처우급 조정)① 경비처우급은 재심사 기간 동안 취득한 평정점수, 처우성과, 개선가능성 등을 고려하여 [별지 제4호 서식]의 『재심사지표』에 따라 조정한다.다만, 질병, 장애, 고령 등의 사유로 작업 또는 교육을 감당할 수 없는 경우에는 [별지 제4호의2 서식]의 『재심사지표』에 따라 조정한다."
148460,전문,14,3.판단
148460,전문,15,"법령 또는 법령조항 자체가 헌법소원의 대상이 될 수 있으려면 청구인의 기본권이 구체적인 집행행위를 기다리지 아니하고 그 법령 또는 법령조항에 의하여 직접 침해받아야 한다.여기서 말하는 기본권침해의 직접성이란 집행행위에 의하지 아니하고 법령 그 자체에 의하여 자유의 제한, 의무의 부과, 권리 또는 법적 지위의 박탈이 생긴 경우를 말하므로, 당해 법령에 근거한 구체적인 집행행위를 통하여 비로소 기본권침해의 법률효과가 발생하는 경우에는 직접성의 요건이 결여된다(헌재 2012.5.31."
148460,전문,16,2009헌마299 등 참조).
148460,전문,17,"‘분류처우 업무지침’은 수형자로서의 처우가 시작된 때부터 가석방 또는 형기종료 등으로 석방될 때까지 수형자의 분류와 처우에 관한 사항을 규정한 것으로, 수형자 개개인의 특성을 과학적으로 심사ㆍ분류한 후 그에 따른 개별처우계획을 수립ㆍ시행하여 형 집행의 목적인 교정과 교화를 달성하기 위한 것이다.이 사건 지표는 그 중 수형자의 개별처우계획을 조정하기 위한 재심사를 할 때, 경비처우급 조정 여부를 판단하기 위하여 고려할 수 있는 재범가능성, 교정처우성과 등과 같은 여러 항목을 평가지표로 구성한 것으로, 교도소장 등의 재량권 행사의 지침을 규정한 것이다.실제로 분류처우에 관한 중요 사항은 위원장을 교도소장으로 하여 교정시설에 설치된 분류처우위원회에서 심의ㆍ의결하는바(‘형의 집행 및 수용자의 처우에 관한 법률’ 제62조), 분류처우위원회는 재심사를 할 때 이 사건 지표에 규정된 조정기준을 준수하되 최종적인 판단은 위원회에서 하도록 되어 있다.따라서 청구인에 대한 기본권침해의 법률효과는 분류처우위원회의 심의ㆍ의결이라는 구체적인 집행행위를 통하여 비로소 발생하는 것이므로, 이 사건 심판청구는 기본권침해의 직접성 요건을 흠결하여 부적법하다."
148460,전문,18,3.결론
148460,전문,19,그렇다면 이 사건 심판청구는 부적법하므로 헌법재판소법 제72조 제3항 제4호에 따라 이를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
148460,전문,20,[별지]
148460,전문,21,"<img src=""/LSA/flDownload.do?flSeq=36837099""></img><img src=""/LSA/flDownload.do?flSeq=36837113""></img>"
