결정례일련번호,구분,문장번호,내용
173027,전문,1,사　　　건　2022헌마468　공권력 행사 위헌확인
173027,전문,2,청　구　인　박○○○
173027,전문,3,[주           문]
173027,전문,4,이 사건 심판청구를 각하한다.
173027,전문,5,[이           유]
173027,전문,6,1.사건개요
173027,전문,7,가.청구인은 2020.6.23.
173027,전문,8,"06:53경 ○○시 ○○구 ○○로 (지번 생략), ○○호(○○동, ○○고시텔)에서 사기의 피의사실로 체포영장에 의하여 체포되었다.사법경찰관은 청구인을 체포할 당시 위 장소 내에 있는 책장 위에 있던 교통비 등 영수증 57장, 은행 거래명세표 217장, 납부 증명서 1장(이하 ‘이 사건 물품들’이라 한다)을 발견하고, 위 물품들은 청구인의 혐의를 입증할 중요한 자료로서 즉시 압수하지 않을 시 인멸될 수 있다고 판단하여 별도의 압수ㆍ수색ㆍ검증영장 없이 이를 압수하였다(이하 ‘이 사건 압수행위’라 한다)."
173027,전문,9,인천지방법원 판사는 2020.6.24.
173027,전문,10,"인천지방검찰청 검사의 청구에 따라 이 사건 압수행위에 관한 사후 압수ㆍ수색ㆍ검증영장을 발부하였다.나.청구인은 이후 사기, 위조사문서행사로 공소제기되어 2020.10.16."
173027,전문,11,인천지방법원으로부터 징역 5년을 선고받았다(2020고단5847).
173027,전문,12,"청구인은 위 제1심 판결에 불복하여 항소하였고, 항소심 법원은 2021.4.20."
173027,전문,13,양형부당을 이유로 위 제1심 판결을 파기하고 청구인에게 징역 4년을 선고하였다(인천지방법원 2020노3851).
173027,전문,14,"청구인은 항소심 판결에 불복하여 상고하였으나, 대법원은 2021.7.8."
173027,전문,15,상고를 기각하였다(2021도5793).
173027,전문,16,"다.청구인은 자신이 체포될 당시 사법경찰관에게 이 사건 물품들을 스스로 제출한 것임에도 사법경찰관은 이 사건 물품들을 압수한 것이라고 허위로 기재하여 압수ㆍ수색ㆍ검증영장을 사후적으로 신청하였고, 청구인에게 압수목록표도 교부하지 아니하였으며, 이 사건 물품들을 청구인의 형사사건 재판에서 증거자료로 활용하기까지 하였다고 주장하면서, 2022.4.19."
173027,전문,17,이 사건 압수행위를 대상으로 헌법소원심판을 청구하였다.
173027,전문,18,2.판단
173027,전문,19,헌법재판소법 제68조 제1항에 의한 헌법소원은 다른 법률에 구제절차가 있는 경우에는 그 절차를 모두 거친 후가 아니면 청구할 수 없다(헌법재판소법 제68조 제1항 단서).
173027,전문,20,"형사소송법 제417조는 ""검사 또는 사법경찰관의 구금, 압수 또는 압수물의 환부에 관한 처분에 대하여 불복이 있으면 그 직무집행지의 관할법원 또는 검사의 소속검찰청에 대응한 법원에 그 처분의 취소 또는 변경을 청구할 수 있다.""라고 규정하고 있다.청구인이 이 사건 심판청구에서 다투는 이 사건 압수행위는 사법경찰관의 압수에 관한 처분에 해당하고, 따라서 청구인은 위 법률조항에 따라 이 사건 압수행위를 대상으로 법원에 준항고를 제기할 수 있다.그런데 청구인이 이와 같은 준항고 절차를 거쳤다는 사실을 인정할 아무런 자료가 없으므로, 이 사건 심판청구는 다른 법률에 의한 구제절차를 모두 거치지 아니한 채 청구된 것으로서 보충성의 요건을 흠결하여 부적법하다."
173027,전문,21,3.결론
173027,전문,22,"이 사건 심판청구는 부적법하므로 헌법재판소법 제72조 제3항 제1호 전단에 따라 이를 각하하기로 하여, 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
