결정례일련번호,구분,문장번호,내용
129435,전문,1,검사의 공소권행사에 관한 헌법소원
129435,전문,2,(전원재판부 1990.9.3.
129435,전문,3,89헌마257)
129435,전문,4,【당 사 자】
129435,전문,5,청 구 인 최 ○ 규
129435,전문,6,"대리인 변호사 신○, 임○, 김○, 이○"
129435,전문,7,복대리인 변호사 신 호 양
129435,전문,8,피청구인 수원지방검찰청 검사
129435,전문,9,【주 문】
129435,전문,10,청구인의 심판청구를 기각한다.
129435,전문,11,【이 유】
129435,전문,12,1.이 사건 기록과 청구외 박 ○ 태에 대한 수원지방검찰청 89형제 1344호 불기소사건 기록에 의하면 다음과 같은 사실이 인정된다.
129435,전문,13,가.청구인은 1989.1.13.
129435,전문,14,"수원지방검찰청에 청구외 박○ ○ 태○를 상대로 위증죄로 고소를 하였는데, 그 내용은 동 박○ ○ 태○가 1988.9.16."
129435,전문,15,"서울고등법원에서 같은 법원 87재나 27 원고 최 ○ 규(청구인), 피고 정 ○ 환 간의 소유권 이전등기말소청구의 소(訴)의 증인으로 출석하여 선서를 한 후 증언함에 있어서 사실은 자신이 1962.6.5.부터 1963.12.23.까지 ○○시청에서 근무한 부서가 양정계장이였음에도 불구하고 그 기억에 반하여 ""농지계장직에 재직하였기 때문에 상환증서에 증인(박○태)의 도장을 날인하였다""라는 취지의 허위의 공술을 하였으니 위증죄로 처벌하여 달라는 것이다."
129435,전문,16,나.피청구인은 1989.3.30.
129435,전문,17,"위 박○ ○ 태가 기억에 반하는 허위의 증언을 하였다고 인정할 자료가 없다는 이유로 위 사건을 불기소처분하였고 청구인은 이에 불복 검찰청법에 따라 항고, 재항고 절차를 밟아 같은 해 10.24 대검찰청 검사로부터 재항고기각결정통지를 받게 되자 같은 해 11.20.이 사건 헌법소원심판청구를 하기에 이르른 것이므로 이 사건 심판청구는 절차상 적법하게 행하여진 것을 인정할 수 있다."
129435,전문,18,"2.살피건대 박 ○ 태의 진술과 ○○시청의 사무분담 규정에 관한 훈령의 내용 (수사기록 제74정, 제114정) 및 역대 간부명부의 일부기재(위 기록 제167정) 내용, 참고인 이 ○ 진(위 기록 제46정)의 진술내용을 종합하면 박 ○ 태가 1962.6.5.부터 1963.12.23.까지 `농지계장'이라는 명칭의 직분이 아닌 양정계 임업기사로서 근무하였던 사실이 인정되지만 당시의 수원시의 사무분담 규정상 양정계에서 농지분배 상환업무를 담당하게 되어있어 그 때문에 박 ○ 태가 같은 계(係)에서 농지분배업무를 주관하여 처리하였던 사실 및 그 사실을 강조하기 위하여 법정에서 농지계장이라고 증언하였던 사실이 각 인정되고 달리 이를 번복하여 피의자가 그 기억에 반하여 허위의 증언을 하였다고 인정할 하등의 증거가 없고 그 밖에 피청구인이 청구인의 고소사실에 대하여 현저히 정의와 형평에 반하는 수사를 하였다거나 헌법의 해석, 법률의 적용 또는 증거판단에 있어서 자의(恣意)가 개재되어 불기소처분의 결정에 영향을 미친 잘못이 있었다고 보여지지 아니하므로 피청구인의 불기소처분으로 말미암아 청구인의 기본권이 침해되었다고 볼 수 없다."
129435,전문,19,그렇다면 청구인의 심판청구는 이유없으므로 이를 기각하기로 하여 재판관 전원의 의견일치로 주문과 같이 결정한다.
129435,전문,20,1990.9.3.
129435,전문,21,재판장 재판관 조○
129435,전문,22,재판관 이○
129435,전문,23,재판관 변○
129435,전문,24,재판관 김○
129435,전문,25,재판관 한○
129435,전문,26,재판관 이○
129435,전문,27,재판관 최○
129435,전문,28,재판관 김○
129435,전문,29,재판관 김○
