결정례일련번호,구분,문장번호,내용
171607,전문,1,사           건          2021헌마75    가석방 심사대상 제외 위헌확인 등
171607,전문,2,청    구    인          양○○○
171607,전문,3,[주           문]
171607,전문,4,이 사건 심판청구를 각하한다.[이           유]
171607,전문,5,1.사건개요
171607,전문,6,"청구인은 ① 성범죄에 대하여 가석방을 허용하지 않는 것, ② 강제추행, 흉기 휴대 강제추행 치상의 피의사실로 수사를 받는 과정에서 이루어진 위법행위로 인하여 청구인의 기본권이 침해되었다고 주장하면서, 2021.1.20."
171607,전문,7,이 사건 헌법소원심판을 청구하였다.
171607,전문,8,2.판단
171607,전문,9,"가.청구인은 성범죄의 경우 가석방이 허용되지 않는다는 취지로 주장하는데, 형법 제72조 제1항은 징역이나 금고의 집행 중에 있는 사람이 행상(行狀)이 양호하여 뉘우침이 뚜렷한 때에는 무기형은 20년, 유기형은 형기의 3분의 1이 지난 후 행정처분으로 가석방을 할 수 있다고 규정하고 있을 뿐이다.헌법소원심판 청구인은 기본권을 제한하는 공권력의 행사 또는 불행사를 특정하고 이로 인한 기본권 침해 가능성에 대하여 구체적으로 명확하게 주장하여야 하는데, 청구인은 가석방과 관련한 기본권 침해 사실을 구체적으로 주장하고 있지 않다.나.법원의 재판은 원칙적으로 헌법소원의 대상이 될 수 없는데, 청구인의 이  사건 심판청구는 확정된 유죄판결의 기초가 된 수사기관의 수사가 불법적이라는 점을 청구이유로 삼고 있어 실질적으로는 청구인에 대한 유죄판결을 다투는 것이므로 부적법하다고 할 것이다(헌재 2012.7.17."
171607,전문,10,2012헌마557 참조).
171607,전문,11,3.결론
171607,전문,12,"그렇다면 이 사건 심판청구는 부적법하므로 헌법재판소법 제72조 제3항 제1호 후단, 제4호에 따라 이를 모두 각하하기로 하여, 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
