결정례일련번호,구분,문장번호,내용
26813,전문,1,사건        2013헌바269  형법 제152조 제1항 등 위헌소원
26813,전문,2,청구인        정 ○ 균
26813,전문,3,당해사건      광주고등법원 2013초재127 재정신청
26813,전문,4,[주문]
26813,전문,5,이 사건 심판청구를 각하한다.
26813,전문,6,[이유]
26813,전문,7,1.사건개요
26813,전문,8,"가.청구인은 안양교도소에 수용 중인 자인바, 김 ○ 형을 위증으로 고소하였다가 2012.12.21."
26813,전문,9,불기소처분을 받았다(광주지방검찰청 2012형제54088).
26813,전문,10,"나.청구인은 검찰청법이 정한 항고를 거쳐 광주고등법원에 재정신청을 하고, 그 소송 계속 중 형법 제152조 제1항에 대하여 위헌법률심판 제청신청을 하였으나, 2013.6.27."
26813,전문,11,"재정신청은 제출기한을 도과하였다는 이유로 기각되고(2013초재127), 위헌법률심판 제청신청은 각하되었다(2013초기19)."
26813,전문,12,"다.이에 청구인은 위 형법 조항 및 재정신청 제출기간에 관한 형사소송법 제260조 제3항이 헌법에 위반된다고 주장하며, 2013.8.13."
26813,전문,13,헌법재판소법 제68조 제2항에 따라 이 사건 헌법소원심판을 청구하였다.
26813,전문,14,2.판단
26813,전문,15,가.형법 제152조 제1항에 대한 심판청구
26813,전문,16,이 부분 심판청구는 개별적·구체적 사건에서의 법률조항의 단순한 포섭·적용에 관한 문제를 다투는 것에 불과하여 현행의 규범통제제도에 어긋나는 것이므로 부적법하다(헌재 2012.12.27.
26813,전문,17,"판례집 24-2하, 2011헌바117, 387, 399 참조)."
26813,전문,18,나.형사소송법 제260조 제3항에 대한 심판청구
26813,전문,19,"헌법재판소법 제68조 제2항의 헌법소원은 법률의 위헌여부심판의 제청신청을 하여 그 신청이 기각된 때에만 청구할 수 있는 것이므로, 청구인이 당해법원에 위헌여부심판의 제청신청을 하지 않았고, 따라서 법원의 기각결정도 없었던 부분에 대한 심판청구는 그 심판청구요건을 갖추지 못한 것으로 부적법하다(헌재 2006.7.27."
26813,전문,20,"2005헌바19, 판례집 18-2, 125, 130 참조)."
26813,전문,21,"청구인은 당해법원에 형법 제152조 제1항에 대해서만 위헌법률심판 제청신청을 하였고, 당해법원 역시 위 조항이 헌법에 위반되는지에 대하여 판단한 후 위 조항에 대하여만 그 신청을 각하하는 결정을 내렸으므로, 이 부분 심판청구는 심판청구요건을 갖추지 못한 것으로 부적법하다."
26813,전문,22,3.결론
26813,전문,23,"따라서 이 사건 심판청구를 각하하기로 하여, 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
26813,전문,24,2013.9.3.
