결정례일련번호,구분,문장번호,내용
46870,전문,1,사 건 2015헌마651 형법 제35조 위헌확인
46870,전문,2,청 구 인 박 ○ 환
46870,전문,3,결 정 일 2015.6.30.
46870,전문,4,[주 문]
46870,전문,5,이 사건 심판청구를 각하한다.[이 유]
46870,전문,6,1.사건의 개요
46870,전문,7,청구인은 2015.6.16.
46870,전문,8,상습사기 등으로 기소되어 창원지방법원 마산지원 2015고단455호로 제1심 재판이 진행 중이다.청구인은 재판 계속 중 형법 제35조가 이중처벌금지원칙에 위배되어 위헌이라고 주장하면서 2015.6.18.
46870,전문,9,이 사건 헌법소원심판을 청구하였다.
46870,전문,10,2.판단
46870,전문,11,"법률에 대한 헌법소원심판을 청구하려면, 먼저 청구인 스스로가 당해 법률 또는 법률조항과 법적인 관련성이 있어야 할 뿐만 아니라, 당해 법률 또는 법률조항에 의하여 별도의 구체적인 집행행위의 매개 없이 직접ㆍ현재 헌법상 보장된 기본권을 침해당하고 있는 경우이어야 한다.심판대상조항은 그 자체로 국민의 기본권에 직접 영향을 미치는 법규범이 아니라, 법원의 재판이라는 구체적인 집행행위를 매개로 청구인의 기본권에 영향을 미치게 되므로, 청구인이 심판대상조항에 의하여 가중처벌될 가능성이 있다고 하더라도 이는 심판대상조항을 적용한 재판의 결과일 뿐, 심판대상조항으로 인한 직접적인 결과로 보기 어렵다.따라서 이 사건 심판청구는 기본권침해의 직접성 요건을 갖추지 못하여 부적법하다(헌재 2014.3.27."
46870,전문,12,2013헌마189).
46870,전문,13,3.결론
46870,전문,14,헌법재판소법 제72조 제3항 제4호에 따라 이 사건 심판청구를 각하한다.
