결정례일련번호,구분,문장번호,내용
164253,전문,1,사           건          2021헌마179    기소유예처분취소
164253,전문,2,청    구    인          이○○
164253,전문,3,"대리인   법무법인 청주로           담당변호사 권○, 유○, 박○"
164253,전문,4,피   청    구  인          공군사관학교 보통검찰부 군검사
164253,전문,5,[주           문]
164253,전문,6,이 사건 심판청구를 각하한다.[이           유]
164253,전문,7,1.사건개요
164253,전문,8,청구인은 2020.11.5.
164253,전문,9,"공군사관학교 보통검찰부 군검사로부터 공연음란으로 기소유예처분을 받았고(공군사관학교 보통검찰부 2020년 형제11호, 이하 ‘이 사건 기소유예처분’이라 한다), 그로 인하여 평등권 등이 침해되었다고 주장하면서 2021.2.5."
164253,전문,10,그 취소를 구하는 이 사건 헌법소원심판을 청구하였다.
164253,전문,11,2.판단
164253,전문,12,"헌법재판소법 제68조 제1항에 따른 헌법소원의 심판은 기본권침해의 사유가 있음을 안 날부터 90일 이내에, 그 사유가 있는 날부터 1년 이내에 청구하여야 한다(헌법재판소법 제69조 제1항 본문)."
164253,전문,13,기록상 청구인은 이 사건 기소유예처분에 관한 피의사건 처분결과 통지서를 2020.11.5.
164253,전문,14,"수령하였는바, 그 무렵 기본권침해사유가 있음을 알았다고 할 것이고, 그로부터 90일이 지난 2021.2.5."
164253,전문,15,이 사건 심판을 청구하였으므로 청구기간을 준수하지 못하였다.
164253,전문,16,3.결론
164253,전문,17,"그렇다면 이 사건 심판청구는 부적법하므로 헌법재판소법 제72조 제3항 제2호에 따라 이를 각하하기로 하여, 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
