결정례일련번호,구분,문장번호,내용
57750,판시사항,1,상상적 경합의 처벌에 관하여 흡수주의 처벌방식을 규정한 형법(1953.9.18.
57750,판시사항,2,법률 제293호로 제정된 것)제40조가 피해자들의 부 또는 모인 청구인들의 기본권을 침해할 가능성이 있는지 여부(소극)
57750,결정요지,3,"법령으로 인한 기본권 침해를 이유로 헌법소원을 청구하기 위해서는 당해 법령 자체에 의하여 자유의 제한, 의무의 부과, 권리 또는 법적 지위의 박탈이 생긴 경우이어야 한다.그런데, 상상적 경합의 처벌에 관하여, 흡수주의 처벌방식을 채택하여 처단형의 범위가 넓어지지 않는다고 하여도, 이로 인하여 사망한 피해자들의 부 또는 모인 청구인들의 법적 지위에 어떠한 영향을 미치거나, 청구인들의 헌법상 기본권이 침해될 가능성이 있다고 볼 수 없으므로, 심판대상조항에 대한 심판청구는 부적법하다."
57750,전문,4,[당 사 자]
57750,전문,5,"청 구 인 김 ○ 일 외 137인 청구인들의 대리인 변호사 김○, 최○, 장○, 김○, 손○, 박○"
57750,전문,6,[주    문]
57750,전문,7,이 사건 심판청구를 모두 각하한다.[이    유]
57750,전문,8,1.사건개요
57750,전문,9,가.청구인들은 2014.4.16.
57750,전문,10,전남 진도군 조도면 병풍도 북방 1.8해리 해상에서 전복된 선박 ‘세월호’에 탑승하고 있다가 사망한 김 ○ 희 외 194명의 부 또는 모이다.
57750,전문,11,"나.위 사고로 인하여 청구인들의 자녀를 포함한 293명이 사망한 것 등에 관하여, 2014.11.11."
57750,전문,12,"세월호의 선장 이 ○ 석 및 선원 강 ○ 식, 김 ○ 호, 박 ○ 결, 조 ○ 기, 신 ○ 훈, 박 ○ 남, 오 ○ 석, 박 ○ 호, 손 ○ 태, 이 ○ 진, 전 ○ 준, 이 ○ 재, 박 ○ 용, 김 ○ 찬에게 유기치사죄 등을 인정하면서, 형법 제40조를 적용하여 위 이 ○ 석에 대하여는 징역 36년, 그 외 다른 선원들에 대하여는 징역 30년 내지 징역 5년에 처한다는 판결이 선고되었고(광주지방법원 2014고합180), 범죄사실에 대한 해당법조가 살인죄, 특정범죄 가중처벌 등에 관한 법률 위반죄(선박 교통사고 도주 후 치사 또는 치사 후 도주)등으로 변경되기는 하였으나 형법 제40조가 여전히 적용된 항소심을 거쳐 위 이 ○ 석은 무기징역, 나머지 선원들은 징역 12년 내지 징역 1년6개월에 각각 처한다는 판결이 확정되었다(대법원 2015도 6809)."
57750,전문,13,"다.세월호를 운영하는 주식회사 ○○해운의 대표이사 김 ○ 식 및 임원 김 ○ 붕, 안 ○ 현, 남 ○ 만, 김 ○ 수, 박 ○ 석, 세월호의 정식 선장 신 ○ 식, 고박업체인 주식회사 □□통운의 담당자 문 ○ 한, 이 ○ 수, 해운조합 운항관리원 전 ○ 윤 역시 위 사고와 관련하여 업무상과실치사죄 등이 인정되었으나, 형법 제40조가 적용된 판결이 선고되고 확정되었다."
57750,전문,14,라.청구인들은 2015.2.9.
57750,전문,15,형법 제40조의 위헌확인을 구하는 이 사건 헌법소원심판을 청구하였다.
57750,전문,16,2.심판대상
57750,전문,17,청구인들은 심판대상조항이 다중인명피해범죄에 대해서도 적용된다고 해석하는 한 헌법에 위반된다고 주장한다.그런데 청구인들의 위와 같은 주장은 심판대상조항의 적용범위가 지나치게 넓다는 위헌성 주장으로 볼 수 있다.따라서 이 사건 심판대상은 형법(1953.9.18.
57750,전문,18,"법률 제293호로 제정된 것)제40조(이하 ‘심판대상조항’이라 한다)가 청구인들의 기본권을 침해하는지 여부이며, 심판대상조항 및 관련조항의 내용은 다음과 같다."
57750,전문,19,[심판대상조항]
57750,전문,20,형법(1953.9.18.
57750,전문,21,법률 제293호로 제정된 것)제40조(상상적 경합)1개의 행위가 수개의 죄에 해당하는 경우에는 가장 중한 죄에 정한 형으로 처벌한다.
57750,전문,22,3.청구인들의 주장
57750,전문,23,"심판대상조항은 수개의 죄가 발생했음에도 불구하고 한 개의 행위에 의하였다는 사정으로 1죄와 같이 처벌하는바, 이는 책임에 적합한 처벌을 하는 것을 방해하고, 합리적 이유 없이 피해자를 차별하는 것이어서 위헌이다."
57750,전문,24,4.판  단
57750,전문,25,"법령으로 인한 기본권 침해를 이유로 헌법소원을 청구하기 위해서는 당해 법령 자체에 의하여 자유의 제한, 의무의 부과, 권리 또는 법적 지위의 박탈이 생긴 경우이어야 한다.어떤 법령조항이 헌법소원을 청구하고자 하는 자의 법적 지위에 아무런 영향을 미치지 않는다면 기본권침해의 가능성이나 위험성이 없으므로 그 법령조항을 대상으로 헌법소원을 청구하는 것은 허용되지 아니한다(헌재 2008.2.28."
57750,전문,26,2006헌마582; 헌재 2013.11.28.
57750,전문,27,2012헌마166등 참조).
57750,전문,28,"심판대상조항은, 한 개의 행위가 수 개의 죄에 해당하는 상상적 경합의 경우 가장 중한 죄에 정한 형으로 처벌하도록 규정하고 있는데, 가장 중한 죄에 정한 형이란 법정형을 의미하고, 형의 경중은 형법 제50조가 정한 바에 의하여 가리도록 하고 있다.즉 우리 형법은 상상적 경합의 처벌에 관하여 이른바 흡수주의 처벌방식을 취하고 있고 이를 규정한 것이 심판대상조항이다.그런데, 상상적 경합의 처벌에 관하여, 수 개의 범죄의 형벌을 모두 합산하여 처벌하는 병과주의나, 수 개의 범죄 중 일정한 범죄의 형벌을 가중하여 처벌하는 가중주의 등의 방식이 아닌 흡수주의 처벌방식을 채택하여 처단형의 범위가 넓어지지 않는다고 하여도, 이로 인하여 사망한 피해자들의 부 또는 모인 청구인들의 법적 지위에 어떠한 영향을 미치거나, 청구인들의 헌법상 기본권이 침해될 가능성이 있다고 보기는 어렵다(헌재 2016.2.25."
57750,전문,29,2013헌마830 참조).
57750,전문,30,"따라서 심판대상조항으로 인하여 청구인들의 기본권이 침해될 가능성이 있다고 볼 수 없으므로, 심판대상조항에 대한 심판청구는 부적법하다."
57750,전문,31,5.결  론
57750,전문,32,"그렇다면 이 사건 심판청구는 부적법하므로 이를 각하하기로 하여, 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
57750,전문,33,재판관  김○ 이○ 김○ 안○ 강○ 서○ 조○ 이○
57750,참조판례,34,헌재 2008.2.28.
57750,참조판례,35,"2006헌마582, 판례집 20-1상, 305, 309"
57750,참조판례,36,헌재 2013.11.28.
57750,참조판례,37,"2012헌마166, 판례집 25-2하, 559, 564"
57750,참조판례,38,헌재 2016.2.25.
57750,참조판례,39,"2013헌마830, 판례집 28-1, 227, 232-233"
57750,심판대상조문,40,형법(1953.9.18.
57750,심판대상조문,41,법률 제293호로 제정된 것)제40조
