결정례일련번호,구분,문장번호,내용
47312,전문,1,사○ 건 2015헌마771 헌법재판소법 제47조 제1항 등 위헌확인
47312,전문,2,청 구 인 권 ○ 현
47312,전문,3,[주 문]
47312,전문,4,이 사건 심판청구를 각하한다.[이 유]
47312,전문,5,1.사건개요
47312,전문,6,청구인은 2010.8.19.
47312,전문,7,특정범죄가중처벌등에관한법률위반(절도)죄 등으로 징역 3년을 선고받고(서울동부지방법원 2010노290 판결)그 판결이 확정되었다.헌법재판소가 2015.2.26.
47312,전문,8,"특정범죄 가중처벌 등에 관한 법률(이하 ‘특가법’이라 한다)제5조의4 제1항 중 형법 제329조에 관한 부분 등에 대하여 위헌 결정을 선고하자(2014헌가16등), 청구인은 위 2010노290 판결에 대하여 재심을 청구하였으나 2015.6.25."
47312,전문,9,기각되었다(서울동부지방법원 2015재노8).
47312,전문,10,"청구인은 위 재심기각결정의 취소를 구하는 헌법소원심판을 청구하였으나, 2015.7.14."
47312,전문,11,‘헌법재판소가 2014헌가16등 결정에서 위헌으로 선고한 법률은 2010.3.31.
47312,전문,12,"법률 제10210호로 개정된 특가법인데, 위 2010노290 판결에서 청구인에게 적용된 특가법은 2010.3.31."
47312,전문,13,법률 제10210호로 개정되기 전의 것이어서 2014헌가16등 결정의 기속력이 이에 미치지 아니하므로 재심기각결정은 헌법소원의 대상이 되는 예외적인 법원의 재판에 해당하지 아니한다’는 이유로 각하되었다(2015헌마705).
47312,전문,14,"청구인은 2015헌마705호 헌법소원심판청구가 각하된 것은 위헌결정의 기속력에 관한 헌법재판소법 제47조 제1항 내지 제4항, 제75조 제6항이 청구인의 기본권을 침해하는 위헌적 규정이기 때문이라고 주장하며, 2015.7.22."
47312,전문,15,헌법소원심판을 청구하였다.
47312,전문,16,2.판단
47312,전문,17,"범죄의 성립과 처벌은 원칙적으로 행위시의 법률에 의하므로(형법 제1조 제1항), 2009.7.6.부터 2009.7.28.까지 범한 청구인의 특가법위반(절도)범행에 대하여는 2010.3.31."
47312,전문,18,"법률 제10210호로 개정되기 전의 특가법이 적용된다.2014헌가16등 결정의 기속력이 2010노290 판결에 미치지 않는 것은 위 2010노290 판결에 적용된 법률조항이 2014헌가16등 결정에서 위헌으로 선언된 법률조항이 아니기 때문이지 헌법재판소법 제47조 제1항 내지 제4항, 제75조 제6항 때문이 아니다.위 헌법재판소법 조항들은 청구인의 기본권에 대한 침해가능성이 없다."
47312,전문,19,3.결론
47312,전문,20,이 사건 심판청구는 부적법하므로 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
