결정례일련번호,구분,문장번호,내용
147482,전문,1,사○ 2018헌마568 재판취소 등
147482,전문,2,청 구 인 황 ○ 희
147482,전문,3,[주 문]
147482,전문,4,이 사건 심판청구를 각하한다.[이 유]
147482,전문,5,1.사건개요
147482,전문,6,가.청구인은 ○○생명의 대표이사였던 이 ○ 빈을 무고하였다는 이유로 2007.1.18.
147482,전문,7,"징역 6월에 집행유예 1년을 선고받았고(춘천지방법원 2006고단993), 이에 항소하였으나 2007.5.18."
147482,전문,8,기각되어 위 유죄판결이 확정되었다(춘천지방법원 2007노75).
147482,전문,9,나.청구인은 2007.6.4.
147482,전문,10,"춘천지방법원에 상소권회복을 신청하였으나 기각되었고(춘천지방법원 2007초기119), 위 기각결정에 대하여 재항고하였으나 기각되었다(대법원 2007모427)."
147482,전문,11,청구인은 위 재항고 기각결정에 대하여 2017.5.25.
147482,전문,12,"재심을 청구하였으나 기각되었고(대전지방법원 2017로43), 위 재심 기각결정에 대하여 재항고하였으나 이 역시 기각되었다(대법원 2018모725)."
147482,전문,13,또한 청구인은 2008.7.5.
147482,전문,14,"춘천지방법원 2007노75 판결을 대상으로 재심을 청구하였으나 같은 해 8.7.기각되었고(춘천지방법원 2008재노1), 2014.6.16."
147482,전문,15,"춘천지방법원 2006고단993 판결을 대상으로 재심을 청구하였으나 같은 해 7.28.기각되었으며(춘천지방법원 2014재고단1), 2017년에도 위 판결들을 대상으로 다시 재심을 청구하였으나 모두 기각되었다(춘천지방법원 2017재고단4, 5, 6, 7 및 2017재노3, 4)."
147482,전문,16,"다.한편, 청구인은 2006.3.13."
147482,전문,17,"○○생명을 상대로 보험금의 지급을 청구하였으나 기각되었고(춘천지방법원 2006가합395), 이에 불복하여 항소하였으나 항소장각하되었다(서울고등법원 2007나30272)."
147482,전문,18,"이후 청구인은 위 판결들에 대하여 계속하여 재심을 청구하였으나 소장각하되었다(춘천지방법원 2008재가합38, 서울고등법원 2017재나568 등)."
147482,전문,19,라.이에 청구인은 2018.6.2.
147482,전문,20,이 사건 헌법소원심판을 청구하였다.
147482,전문,21,2.판단
147482,전문,22,"가.헌법재판소법 제68조 제1항에 의한 헌법소원심판의 청구인은 자신의 기본권에 대한 공권력 주체의 침해 행위가 위헌적인 것임을 구체적이고 명확하게 주장하여야 하고, 그와 같이 기본권 침해의 가능성을 확인할 수 있을 정도로 구체적인 주장을 하지 아니하고 막연하고 모호한 주장만을 하는 경우 그 헌법소원은 부적법하다(헌재 2005.2.3."
147482,전문,23,2003헌마544등 참조).
147482,전문,24,"그런데 청구인은 자신의 기본권 침해의 원인이 무엇인지 또 그로 인하여 청구인의 기본권이 어떻게 침해되었는지에 대하여 구체적이고 명확한 주장을 하고 있지 않으므로, 이 사건 심판청구는 부적법하다."
147482,전문,25,"나.설령 청구인이 자신이 당사자인 법원의 재판들을 다투는 것으로 보더라도, 헌법재판소법 제68조 제1항 본문에 의하면 원칙적으로 법원의 재판을 대상으로 하는 헌법소원심판청구는 허용되지 아니하고 다만 헌법재판소가 위헌으로 결정한 법령을 적용함으로써 국민의 기본권을 침해한 재판에 대해서만 헌법소원심판을 청구할 수 있는바(헌재 2016.4.28."
147482,전문,26,"2016헌마33 참조), 위 판결들은 헌법소원심판의 대상이 되는 예외적인 재판에 해당되지 아니하므로, 그 취소를 구하는 이 사건 심판청구는 허용될 수 없다."
147482,전문,27,3.결론
147482,전문,28,"이 사건 심판청구는 부적법하므로 헌법재판소법 제72조 제3항 제1호 후문, 제4호에 따라 이를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
