결정례일련번호,구분,문장번호,내용
15437,전문,1,사      건      2011헌마191  공소제기처분취소 등
15437,전문,2,청  구  인      김 ○ 호
15437,전문,3,피청구인      인천지방검찰청 검사
15437,전문,4,주      문
15437,전문,5,이 사건 심판청구를 각하한다.
15437,전문,6,이       유
15437,전문,7,1.사건의 개요
15437,전문,8,가.피청구인은 2010.10.1.
15437,전문,9,"청구인을 사기, 사문서위조, 위조사문서행사 등 혐의로 기소하였고(인천지방검찰청 2010형제70919호), 인천지방법원은 2011.1.19."
15437,전문,10,청구인을 징역 1년에 처하는 판결을 하였다.
15437,전문,11,나.청구인은 2011.4.8.
15437,전문,12,"피청구인이 수사과정에서 피해자와의 대질신문없이 피해자의 주장만을 근거로 하여 공소를 제기함으로써 청구인의 평등권 등 기본권을 침해하였다고 주장하며, 위 공소제기처분의 취소를 구하는 이 사건 헌법소원심판을 청구하였다."
15437,전문,13,2.판단
15437,전문,14,"검사의 공소제기처분은 법원에 공소가 제기된 이후에는 법원의 재판절차에 흡수되어 그 적법성에 대하여 충분한 사법적 심사를 받게 되므로 그 독자적 합헌성을 심사할 필요성이 상실된 것이어서, 검사의 공소제기 자체는 독립하여 헌법소원심판의 청구대상이 될 수 없다(헌재 1992.12.24."
15437,전문,15,"90헌마158, 판례집 4, 922, 928; 헌재 1993.6.2."
15437,전문,16,"93헌마104, 판례집 5-1, 431, 434 참조)."
15437,전문,17,"그렇다면 이 사건 심판청구는 헌법소원의 대상이 될 수 없는 검사의 공소제기처분을 대상으로 한 것으로서 부적법하고, 그 흠결을 보정할 수 없는 경우에 해당하므로 헌법재판소법 제72조 제3항 제4호에 따라 이를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
15437,전문,18,2011.4.26.
