결정례일련번호,구분,문장번호,내용
53486,전문,1,사 건 2016헌마357 기소유예처분취소
53486,전문,2,청 구 인 석 ○ 별
53486,전문,3,대리인 변호사 최○
53486,전문,4,피 청 구 인 서울서부지방검찰청 검사
53486,전문,5,[주 문]
53486,전문,6,이 사건 심판청구를 각하한다.[이 유]
53486,전문,7,청구인은 2016.1.25.
53486,전문,8,피청구인으로부터 업무방해 혐의로 기소유예처분을 받았다(2016년 형제2952호).
53486,전문,9,청구인은 2016.5.4.
53486,전문,10,"위 기소유예처분의 취소를 구하는 헌법소원심판을 청구하였다.헌법재판소법 제69조 제1항 본문은 “제68조 제1항에 따른 헌법소원의 심판은 그 사유가 있음을 안 날부터 90일 이내에, 그 사유가 있는 날부터 1년 이내에 청구하여야 한다.”고 규정하고 있다.청구인은 2016.1.26."
53486,전문,11,"기소유예처분 결과통지서를 수령하였다고 주장하므로 이 날 기소유예처분으로 인하여 기본권 침해사유가 발생하였음을 알았다고 할 것인데, 그로부터 90일이 지난 2016.5.4."
53486,전문,12,헌법소원심판을 청구하였으므로 청구기간을 준수하지 못하였음이 역수상 명백하다.그렇다면 심판청구는 부적법하므로 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
