결정례일련번호,구분,문장번호,내용
150803,전문,1,사 건 2018헌마1170 기소유예처분취소
150803,전문,2,청 구 인 윤 ○ 숙
150803,전문,3,국선대리인 변호사 김○
150803,전문,4,피 청 구 인 창원지방검찰청 검사
150803,전문,5,[주 문]
150803,전문,6,이 사건 심판청구를 각하한다.[이 유]
150803,전문,7,1.사건개요
150803,전문,8,"가.피청구인은 창원지방검찰청 2018년 형제10454호 사건에서, 청구인이 2013.7.4.경부터 2014.10.27.경까지 총 57회에 걸쳐 허위의 영수증을 이용하여 피해자인 보험회사들을 기망하여 합계 28,075,486원의 보험금을 교부받았다는 범죄사실에 대하여 2018.9.27."
150803,전문,9,기소유예처분을 하였다(이하 ‘이 사건 기소유예처분’이라 한다).
150803,전문,10,나.이에 청구인은 이 사건 기소유예처분이 청구인의 평등권과 행복추구권을 침해한 것이므로 취소되어야 한다고 주장하면서 2018.12.7.
150803,전문,11,이 사건 헌법소원심판을 청구하였다.
150803,전문,12,2.판단
150803,전문,13,검사가 불기소처분한 사건을 재기하여 수사한 다음 다시 불기소처분이나 공소제기처분을 한 경우 원래의 불기소처분은 그 효력을 잃게 되므로 그 원래의 불기소처분에 대한 헌법소원심판청구는 부적법하다(헌재 2009.12.29.
150803,전문,14,2009헌마511; 헌재2019.2.28.2018헌마560 참조).
150803,전문,15,"기록에 의하면, 피청구인은 이 사건 기소유예처분을 하였다가 이 사건 심판청구 후인 2018.12.13."
150803,전문,16,"창원지방검찰청 2018년 형제34389호로 위 사건을 재기한 다음, 2018.12.18."
150803,전문,17,"청구인을 사기죄로 공소제기한 사실이 인정된다.이로써 이 사건 기소유예처분은 그 효력을 상실하였으므로, 이 사건 기소유예처분의 취소를 구하는 이 사건 심판청구는 부적법하다.3.결론"
150803,전문,18,"그렇다면 이 사건 심판청구를 각하하기로 하여, 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
