결정례일련번호,구분,문장번호,내용
139959,전문,1,사      건      2009헌바287  상고심절차에 관한 특례법 제4조 제1항 관련 입법부작위 위헌소원
139959,전문,2,청  구  인      서 ○ 황
139959,전문,3,당해사건      대법원 2009카기284 기피
139959,전문,4,주           문
139959,전문,5,이 사건 심판청구를 각하한다.
139959,전문,6,이           유
139959,전문,7,청구인은 대법원이 청구인의 법관기피신청(대법원 2009카기284)에 대하여 2009.8.27.
139959,전문,8,"기각결정을 하자, 2009.9.3."
139959,전문,9,"‘상고심절차에 관한 특례법’ 제4조 제1항이 심리불속행 사유를 구체적으로 열거하도록 규정하지 않은 입법부작위가 헌법에 위반된다고 주장하며 위헌법률심판제청신청(대법원 2009카기343)을 하였고, 2009.10.16."
139959,전문,10,"이것이 각하되자, 2009.10.22."
139959,전문,11,"헌법재판소법 제68조 제2항에 따라 이 사건 헌법소원심판을 청구하였다.그러나, 위에서 본 바와 같이 청구인은 당해사건인 대법원 2009카기284 사건이 2009.8.27."
139959,전문,12,기각결정으로 종결된 후인 2009.9.3.
139959,전문,13,"위헌법률심판제청신청을 하였는바, 위헌제청신청 당시 구체적인 사건이 법원에 계속 중이지 아니하였으므로 이 사건 법률조항에 대한 위헌 여부는 당해사건의 재판의 전제가 되지 못하여 부적법하다(헌재 2009.7.7."
139959,전문,14,2009헌바125 등).
139959,전문,15,"그렇다면, 이 사건 심판청구는 헌법재판소법 제72조 제3항 제4호에 의하여 각하하기로 하여, 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
139959,전문,16,2009.11.9.
139959,전문,17,재판장    재판관  조○      조○
139959,전문,18,──────
139959,전문,19,재판관  김○        김○
139959,전문,20,──────
139959,전문,21,재판관  이○        이○
139959,전문,22,──────
