결정례일련번호,구분,문장번호,내용
139563,전문,1,사○ 2009헌마570 재판취소
139563,전문,2,청 구 인 신 ○ 식
139563,전문,3,주 문
139563,전문,4,이 사건 심판청구를 각하한다.
139563,전문,5,이 유
139563,전문,6,1.사건의 개요
139563,전문,7,"가.청구외 서산시 등은 청구인의 망부 신 ○ 민 등을 피고로 하여 대전지방법원 서산지원에 건물철거 등의 소를 제기하였는데, 위 법원은 2007.3.16."
139563,전문,8,"화해권고결정을 하였고(2006가단12581), 당사자들이 위 결정서를 송달받고 2주 안에 이의신청을 하지 아니함으로써 2007.4.7."
139563,전문,9,"재판상 화해와 같은 효력 즉, 확정판결과 같은 효력을 가지게 되었다.나.이에 청구인은 청구인의 망부 신 ○ 민이 암투병 등으로 사경을 헤매고 있는 중에 화해권고결정을 한 것은 청구인의 재산권, 평등권 등 기본권을 침해한 것이라며, 2009.10.6."
139563,전문,10,위 화해권고결정의 취소를 구하는 이 사건 헌법소원심판을 청구하였다.2.판단
139563,전문,11,"헌법재판소법 제68조 제1항 규정에 의한 헌법소원의 심판은 그 사유가 있음을 안 날부터 90일 이내에, 그 사유가 있은 날부터 1년 이내에 청구하여야 한다(헌법재판소법 제69조 제1항)."
139563,전문,12,"살피건대, 위 화해권고결정이 확정된 2007.4.7.경에는 기본권 침해사유가 발생하였다고 할 것인바, 그 사유가 있은 날부터 1년이 훨씬 지난 2009.10.6."
139563,전문,13,청구된 이 사건 심판청구는 청구기간을 도과하여 부적법하다.3.결론
139563,전문,14,그렇다면 이 사건 심판청구는 더 나아가 살펴볼 필요 없이 부적법하므로 헌법재판소법 제72조 제3항 제2호에 따라 이를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
139563,전문,15,2009.10.27.
139563,전문,16,재판장      재판관    이○        이○
139563,전문,17,───────
139563,전문,18,재판관    조○          조○
139563,전문,19,───────
139563,전문,20,재판관    김○          김○
139563,전문,21,───────
