결정례일련번호,구분,문장번호,내용
35170,전문,1,사           건         2014헌마154    기소유예처분취소
35170,전문,2,청    구    인          유 ○ 춘
35170,전문,3,대리인 변호사 양건식
35170,전문,4,피  청  구  인          대구지방검찰청 검사
35170,전문,5,결    정    일          2014.3.10.
35170,전문,6,[주 문]
35170,전문,7,이 사건 심판청구를 각하한다.
35170,전문,8,[주 문]
35170,전문,9,1.사건개요
35170,전문,10,"청구인은 대구지방검찰청 2011년 형제23534호 사건(죄명 공전자기록등불실기재, 불실기재공전자기록등행사)에서 피청구인이 2011.5.13.에 한 기소유예처분이 청구인의 평등권 및 행복추구권을 침해한다고 주장하면서, 2014.2.25."
35170,전문,11,이 사건 헌법소원심판을 청구하였다.
35170,전문,12,2.판단
35170,전문,13,"헌법재판소법 제68조 제1항의 규정에 의한 헌법소원의 심판은 그 사유가 있음을 안 날부터 90일 이내에, 그 사유가 있은 날부터 1년 이내에 청구하여야 한다(헌법재판소법 제69조 제1항)."
35170,전문,14,"기록에 의하면 청구인은 2013.9.대구지방검찰청에 위 기소유예처분에 대하여 재수사를 요청하는 서면을 제출한 사실을 인정할 수 있는바, 사정이 이와 같다면 청구인은 늦어도 위 재수사 요청서를 제출한 2013.9.에는 위 기소유예처분이 있음을 알았다고 할 것이므로, 이로부터 90일이 경과한 이후에 제기되었음이 역수상 명백한 이 사건 심판청구는 청구기간을 도과하여 부적법하다."
35170,전문,15,3.결론
35170,전문,16,그렇다면 헌법재판소법 제72조 제3항 제2호에 의하여 이 사건 심판청구를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
