결정례일련번호,구분,문장번호,내용
137299,판시사항,1,효력을 상실한 행정처분의 취소를 구하는 헌법소원의 적법 여부
137299,판시사항,2,(소극)
137299,결정요지,3,"행정기관의 과태료부과처분에 대하여 그 상대방이 이의를 제기함으로써 비송사건절차법에 의한 과태료의 재판을 하게 되는 경우, 법원은 당초 행정기관의 과태료부과처분을 심판의 대상으로 하여 그 당부를 심사한 후 이의가 이유 있다고 인정하여 그 처분을 취소하거나 이유 없다는 이유로 이의를 기각하는 재판을 하는 것이 아니라, 직권으로 과태료부과요건이 있는지를 심사하여 그 요건이 있다고 인정하면 새로이 위반자에 대하여 과태료를 부과하는 것이므로, 행정기관의 과태료부과처분에 대하여 상대방이 이의를 하여 그 사실이 비송사건절차법에 의한 과태료의 재판을 하여야 할 법원에 통지되면 당초의 행정기관의 부과처분은 그 효력을 상실한다 할 것이다.따라서 이미 효력을 상실한 피청구인의 과태료부과처분의 취소를 구하는 이 사건 심판청구는 권리보호의 이익이 없다."
137299,전문,4,【당 사 자】
137299,전문,5,청 구 인　권 ○ 규
137299,전문,6,국선대리인 변호사　김○
137299,전문,7,피청구인　대전광역시 서구청장
137299,전문,8,【주　　문】
137299,전문,9,심판청구를 각하한다.【이　　유】
137299,전문,10,1.사건의 개요와 심판의 대상
137299,전문,11,가.사건의 개요
137299,전문,12,(1)청구인은 1991.6.28.
137299,전문,13,주식회사 신성으로부터 대전 서구 둔산○ 1509 ○아파트 ○동 ○호를 분양받아 1992.12.29.
137299,전문,14,잔금을 지급하고 1995.11.13.
137299,전문,15,소유권이전등기를 신청하였다.(2)피청구인은 1997.3.14.
137299,전문,16,청구인이 위 아파트의 잔금을 지급함으로써 반대급부의 이행을 완료한 날로부터 60일 이내에 위 아파트 건물 부분
137299,전문,17,"(토지 부분에 대하여는 과태료가 부과된 바 없다)에 관한 소유권이전등기를 신청하여야 함에도 이를 해태하였다는 이유로 부동산등기특별조치법 제11조, 제2조에 의하여 청구인에게 과태료 금 8,192,160원을 부과하였다.(3)청구인이 위 과태료부과처분에 불복하여 이의를 제기함으로"
137299,전문,18,써 부동산등기특별조치법 제12조 제5항에 의하여 피청구인으로부터 그 사실을 통지받은 대전지방법원은 비송사건절차법에 의한 과태료의 재판을 하여 1997.7.21.
137299,전문,19,"청구인을 과태료 금 5,460,000원에 처한다고 결정하였다.(4)청구인은 위 과태료재판에 불복하여 같은 법원에 항고하였으나 1997.9.20."
137299,전문,20,"항고가 기각되었으며, 다시 대법원에 재항고하였으나 1997.12.15."
137299,전문,21,"재항고 역시 기각되자, 피청구인의 위 과태료부과처분이 자신의 재산권 등을 침해하는 위헌적인 공권력의 행사라고 주장하며 1998.1.12."
137299,전문,22,그 취소를 구하는 이 사건 심판청구를 하였
137299,전문,23,다.나.심판의 대상
137299,전문,24,"따라서 이 사건 심판의 대상은 부동산등기특별조치법 제11조, 제2조에 의하여 청구인에게 과태료 금 8,192,160원을 부과한 피청구인의 1997.3.14.자 처분이 헌법에 위반되는지 여부이다.2.청구인의 주장과 피청구인의 답변"
137299,전문,25,가.청구인의 주장요지
137299,전문,26,"청구인은 이 사건 아파트의 잔금을 지급한 다음 소유권이전등기를 신청하기 위하여 피청구인에게 부동산등기특별조치법 제3조에 의한 계약서 검인신청을 하였으나 피청구인은 청구인이 대전 중구 목달○ 196의 1 대 1,283㎡의 등기부상 소유자로서 택지소유상한에관한법률 제7조 소정의 택지소유의 상한을 초과하게 된다는 이유로 검인신청을 반려하므로, 청구인은 위 토지가 실제는 청구인이 종원으로 있는 종중의 소유로서 다만 등기명의만이 청구인 앞으로 신탁되어 있을 뿐이며, 그 지상의 건축물은 청구외 권 ○ 원의 소유"
