결정례일련번호,구분,문장번호,내용
150483,전문,1,사 건 2019헌바84 구 특정경제범죄가중처벌등에관한법률 제3조 제1항 제1호 등 위헌소원
150483,전문,2,청 구 인 1.손 ○ 태
150483,전문,3,2.손 ○ 우
150483,전문,4,청구인들의 대리인 법무법인(유한)광장
150483,전문,5,"담당변호사 정○, 이○, 남○,박○, 조○"
150483,전문,6,당 해 사 건 대구고등법원 2018노320 특정경제범죄가중처벌등에관한법률위반(공갈)[주 문]
150483,전문,7,이 사건 심판청구를 각하한다.[이 유]
150483,전문,8,1.사건개요
150483,전문,9,"청구인들은 ○○자동차의 부품을 생산하는 2차 협력업체인 주식회사 ○○공업, 주식회사 ○○정밀(이하 둘을 합하여 ‘○○’이라고 약칭한다)의 대표이사(청구인 손○)와 아들(청구인 손○)이다.청구인들은 공갈죄의 공동정범으로 징역 2년 6월에 집행유예 3년(청구인 손○), 징역 3년에 집행유예 4년 및 벌금 1억원(청구인 손○)의 유죄판결을 각각 선고받았다(2018.7.5."
150483,전문,10,대구지방법원 2017고합418).
150483,전문,11,청구인들은 항소하여 항소심 계속 중 ① 특정경제범죄 가중처벌 등에 관한 법률 제3조 제1항 제1호 형법 제350조 중 ‘협박’ 부분 및 ② 형법 제350조 제1항 ‘협박’ 부부분이 하도급 계약관계에 있는 당사자 간에 계약상의 의무를 이행하지 아니하려는 의사를 표시할 경우에 적용되는 경우 헌법에 위반된다는 취지로 위헌법률심판제청신청(이하 ‘위헌제청신청’)을 하였다가 2019.1.31.
150483,전문,12,"기각되고(대구고등법원 2018초기26), 같은 날 징역 2년 6월(청구인 손○○), 징역 4년(청구인 손○○우)의 유죄판결을 선고받았다(2018노320)."
150483,전문,13,청구인들은 2019.2.27.
150483,전문,14,헌법재판소법 제68조 제2항에 의한 헌법소원심판을 청구하였다.한편 당해사건은 청구인들의 상고로 상고심 계속 중이다(대법원 2019도2698).
150483,전문,15,2.심판대상
150483,전문,16,심판대상은 ① ‘특정경제범죄 가중처벌 등에 관한 법률’(1990.12.31.
150483,전문,17,법률 제4292호로 개정된 것)제3조 제1항 제1호 형법 제350조 중 ‘협박’ 부분 및 ② 형법(1995.12.29.
150483,전문,18,법률 제5057호로 개정된 것)제350조 제1항 ‘협박’ 부분에 하도급 계약관계에 있는 당사자 간에 계약상의 의무를 이행하지 아니하려는 의사를 표시할 경우에 적용되는 경우 헌법에 위반되는지 여부이다.심판대상조항(밑줄 친 부분)은 다음과 같다.
150483,전문,19,[심판대상조항]
150483,전문,20,특정경제범죄 가중처벌 등에 관한 법률 (1990.12.31.
150483,전문,21,"법률 제4292호로 개정된 것)제3조(특정재산범죄의 가중처벌)①「형법」제347조(사기), 제350조(공갈), 제350조의2(특수공갈), 제351조(제347조, 제350조 및 제350조의2의 상습범만 해당한다), 제355조(횡령ㆍ배임) 또는 제356조(업무상의 횡령과 배임)의 죄를 범한 사람은 그 범죄행위로 인하여 취득하거나 제3자로 하여금 취득하게 한 재물 또는 재산상 이익의 가액(이하 이 조에서 “이득액”이라 한다)이 5억원 이상일 때에는 다음 각 호의 구분에 따라 가중처벌한다.1.이득액이 50억원 이상일 때: 무기 또는 5년 이상의 징역"
150483,전문,22,형법(1995.12.29.
150483,전문,23,법률 제5057호로 개정된 것)제350조(공갈)① 사람을 공갈하여 재물의 교부를 받거나 재산상의 이익을 취득한 자는 10년 이하의 징역 또는 2천만원 이하의 벌금에 처한다.
150483,전문,24,3.판단
150483,전문,25,가.한정위헌청구의 적법 여부
150483,전문,26,"구체적 규범통제절차에서 제청법원이나 헌법소원 청구인이 심판대상 법률조항의 특정한 해석이나 적용 부분의 위헌성을 주장하는 한정위헌청구 역시 원칙적으로 적법한 것으로 보아야 할 것이다.다만, 재판소원을 금지하고 있는 헌법재판소법 제68조 제1항의 취지에 비추어, 한정위헌청구의 형식을 취하고 있으면서도 실제로는 당해사건 재판의 기초가 되는 사실관계의 인정이나 평가 또는 개별적ㆍ구체적 사건에서의 법률조항의 단순한 포섭ㆍ적용에 관한 문제를 다투거나, 의미 있는 헌법문제를 주장하지 않으면서 법원의 법률해석이나 재판결과를 다투는 경우 등은 모두 현행의 규범통제제도에 어긋나는 것으로서 허용될 수 없다(헌재 2012.12.27."
