결정례일련번호,구분,문장번호,내용
139929,전문,1,사      건      2009헌아174 형사소송법 제246조 위헌확인 등(재심)청  구  인      김 ○ 호
139929,전문,2,재심대상결정     헌법재판소 2009.10.20.
139929,전문,3,2009헌아150 결정
139929,전문,4,주           문
139929,전문,5,이 사건 심판청구를 각하한다.
139929,전문,6,이           유
139929,전문,7,청구인은 헌법재판소가 2009.10.20.
139929,전문,8,"각하한 2009헌아150 사건과 동일한 내용의 이 사건 재심청구를 하였는바, 이는 위 2009헌아150 결정에 대한 단순한 불복청구에 지나지 않으므로 헌법재판소법 제39조의 일사부재리의 원칙에 위배된다.그렇다면 이 사건 심판청구는 부적법하므로 헌법재판소법 제72조 제3항 제4호에 따라 이를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
139929,전문,9,2009.11.17.
139929,전문,10,재판장    재판관  목○      목○
139929,전문,11,──────
139929,전문,12,재판관  이○        이○
139929,전문,13,──────
139929,전문,14,재판관  민○        민○
139929,전문,15,──────
