결정례일련번호,구분,문장번호,내용
145952,전문,1,사 건 2018헌마230 형법 제35조 위헌확인
145952,전문,2,청 구 인 장○○
145952,전문,3,[주 문]
145952,전문,4,이 사건 심판청구를 각하한다.[이 유]
145952,전문,5,1.사건개요
145952,전문,6,청구인은 ○○구치소에 수용 중인 사람이다.청구인은 2018.1.31.
145952,전문,7,"형법 제35조의 누범조항이 일사부재리원칙, 이중처벌금지원칙에 위배되고 청구인의 평등권을 침해한다고 주장하면서 그 위헌확인을 구하는 심판청구를 하였으나, 기본권침해의 직접성을 인정할 수 없다는 이유로 각하결정을 받았다(헌재 2018.2.13."
145952,전문,8,2018헌마111 제2지정재판부).
145952,전문,9,이후 청구인은 2018.3.2.
145952,전문,10,위 심판청구와 동일한 취지로 이 사건 헌법소원심판을 청구하였다.
145952,전문,11,2.판단
145952,전문,12,"헌법소원심판청구가 부적법하다고 하여 헌법재판소가 각하결정을 하였을 경우에는 그 각하결정에서 판시한 요건의 흠결을 보정할 수 있는 때에 한하여 그 요건의 흠결을 보정하여 다시 심판청구를 하는 것은 모르되, 그러한 요건의 흠결을 보완하지 아니한 채로 동일한 내용의 심판청구를 되풀이하는 것은 허용될 수 없다(헌재 1993.6.29."
145952,전문,13,93헌마123 참조).
145952,전문,14,그런데 위에서 본 바와 같이 청구인은 이 사건 심판청구와 동일한 내용의 헌법소원심판을 청구하였다가 기본권침해의 직접성을 인정할 수 없다는 이유로 각하결정을 받은 사실이 있는바(헌재 2018.2.13.
145952,전문,15,"2018헌마111 제2지정재판부), 심판대상조항에 대한 헌법소원심판에 있어서 위와 같은 직접성 요건의 흠결은 보완될 수 없는 것이므로, 이 사건 심판청구는 적법요건이 흠결된 채로 동일한 내용의 심판청구를 되풀이한 것으로서 헌법재판소법 제39조의 일사부재리 원칙에 위반되어 부적법하다."
145952,전문,16,3.결론
145952,전문,17,"그렇다면 이 사건 심판청구는 부적법하므로, 헌법재판소법 제72조 제3항 제4호에 따라 이 사건 심판청구를 각하하기로 하여, 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
