결정례일련번호,구분,문장번호,내용
190893,전문,1,【당 사 자】
190893,전문,2,사		건	2024헌마402    기소유예처분취소
190893,전문,3,청	구	인	주○○○
190893,전문,4,피	청	구	인	대전지방검찰청 검사
190893,전문,5,결	정	일	2024.5.21.
190893,전문,6,【주 문】
190893,전문,7,이 사건 심판청구를 각하한다.【이 유】
190893,전문,8,1.사건개요
190893,전문,9,청구인은 2010.2.23.
190893,전문,10,"피청구인으로부터 절도 혐의로 기소유예처분(대전지방검찰청 2010년 형제7767호)을 받고, 2024.5.2."
190893,전문,11,위 기소유예처분의 취소를 구하는 이 사건 헌법소원심판을 청구하였다.2.판단
190893,전문,12,"헌법재판소법 제68조 제1항에 따른 헌법소원심판청구는 그 사유가 있음을 안 날부터 90일 이내에, 그 사유가 있은 날부터 1년 이내에 청구하여야 한다(헌법재판소법 제69조 제1항)."
190893,전문,13,위 기소유예처분은 2010.2.23.
190893,전문,14,"이루어졌고, 청구인은 2022.12.30."
190893,전문,15,위 기소유예처분과 관련하여 검찰청 전산에 남아있는 사건기록의 삭제를 구하는 청구를 하기 위하여 국선대리인선임신청을 하였다가 기각되는 등(헌재 2023.2.21.
190893,전문,16,"2022헌사1307), 이 사건 심판청구일로부터 역산하여 90일이 되는 날 이전부터 위 기소유예처분이 있은 사실을 알고 있었다.따라서 2024.5.2."
190893,전문,17,제기된 이 사건 심판청구는 청구기간을 도과하여 부적법하다.3.결론
190893,전문,18,"그렇다면 이 사건 심판청구는 부적법하므로 헌법재판소법 제72조 제3항 제2호에 따라 이를 각하하기로 하여, 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
190893,전문,19,"재판장,이○,이○,정○"
