결정례일련번호,구분,문장번호,내용
136003,전문,1,사      건      2009헌마90  공소권없음 처분취소
136003,전문,2,청  구  인      남 ○ 현
136003,전문,3,피청구인      대전지방검찰청 검사
136003,전문,4,주           문
136003,전문,5,이 사건 심판청구를 각하한다.
136003,전문,6,이           유
136003,전문,7,1.사건의 개요
136003,전문,8,"청구인은 청구외 김 ○ 대, 홍 ○ 완을 사기 등 혐의로 고소하였으나, 피청구인은 위 고소사건을 수사한 후 2008.6.17."
136003,전문,9,공소권없음의 불기소처분(대전지방검찰청 2008형제25568호)을 하였다.청구인은 2009.2.16.
136003,전문,10,위 불기소처분으로 인하여 청구인의 기본권이 침해되었다고 주장하면서 그 취소를 구하는 이 사건 헌법소원심판을 청구하였다.2.판단
136003,전문,11,심판청구 당시 불기소처분의 대상이 된 피의사실에 대한 공소시효가 이미 완성된 검사의 불기소처분에 대한 헌법소원은 권리보호의 이익이 없어 부적법하다(헌재 1989.4.17.
136003,전문,12,88헌마3).
136003,전문,13,"이 사건 기록에 의하면, 청구인이 고소한 사기 등 범죄사실은 이미 1998.3.14."
136003,전문,14,"공소시효가 완성되었음을 알 수 있는바, 이 사건 심판청구는 권리보호의 이익이 없어 부적법하다.3.결 론"
136003,전문,15,그렇다면 이 사건 심판청구는 부적법하고 그 흠결을 보정할 수 없는 것이므로 헌법재판소법 제72조 제3항 제4호에 따라 이를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
136003,전문,16,2009.3.3.
136003,전문,17,재판장    재판관  목○      목○
136003,전문,18,──────
136003,전문,19,재판관  조○        조○
136003,전문,20,──────
136003,전문,21,재판관  김○        김○
136003,전문,22,──────
