결정례일련번호,구분,문장번호,내용
50211,전문,1,사 건 2016헌아70 성폭력범죄의 처벌 등에 관한 특례법 제42조등 위헌확인(재심)청 구 인 남 ○ 만
50211,전문,2,재심대상결정 헌법재판소 2016.3.31.
50211,전문,3,2014헌마457 결정
50211,전문,4,[주 문]
50211,전문,5,이 사건 심판청구를 각하한다.[이 유]
50211,전문,6,1.사건개요
50211,전문,7,청구인은 2014.6.11.
50211,전문,8,"성폭력범죄의 처벌 등에 관한 특례법 제42조 등이 위헌이라고 주장하면서 헌법소원심판을 청구하였으나, 2016.3.31."
50211,전문,9,그 심판청구는 기각 및 각하되었다(2014헌마457).
50211,전문,10,청구인은 2016.5.3.
50211,전문,11,위 결정에 불복하여 재심을 구하는 이 사건 헌법소원심판을 청구하였다.
50211,전문,12,2.판단
50211,전문,13,"헌법재판소법 제68조 제1항의 헌법소원 중 법령에 대한 헌법소원 사건에 관한 헌법재판소의 결정에 대하여는, 재심을 허용하지 아니함으로써 얻을 수 있는 법적 안정성의 이익이 재심을 허용함으로써 얻을 수 있는 구체적 타당성의 이익보다 크기 때문에 사안의 성질상 재심을 허용할 수 없다고 봄이 상당하다(헌재 2002.9.19."
50211,전문,14,2002헌아5 참조).
50211,전문,15,"그런데 이 사건 재심대상 결정은 헌법재판소법 제68조 제1항의 헌법소원 중 법령에 대한 헌법소원으로서 그 성질상 재심에 의한 불복방법이 허용될 수 없으므로, 이를 재심청구의 대상으로 삼고 있는 이 사건 심판청구는 부적법하다."
50211,전문,16,3.결론
50211,전문,17,그렇다면 헌법재판소법 제72조 제3항 제4호에 의하여 이 사건 심판청구를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
