결정례일련번호,구분,문장번호,내용
53499,전문,1,사 건 2016헌마385 재판취소
53499,전문,2,청 구 인 박 ○ 희
53499,전문,3,[주 문]
53499,전문,4,이 사건 심판청구를 각하한다.[이 유]
53499,전문,5,1.사건개요
53499,전문,6,"청구인은 2007년에 피고 문 ○ 자를 상대로 제기한 임대차보증금반환소송의 청구를 기각한 판결과 그 이후 계속해서 동일한 내용으로 제기한 소송에 대하여 기판력을 이유로 각하하고 항소 및 상고를 기각한 판결들(서울남부지방법원 2010가소93620, 2010나10998, 대법원 2011다32198, 서울남부지방법원 2013가소23288, 2013나10579, 2014가소13394 등)이 기판력의 오류를 바로잡지 않아 부당하고, 피고가 범한 소송사기죄의 공소시효를 예외적으로 만료되지 않은 것으로 보아야 함을 주장하면서 관련 판결들의 취소를 구하는 헌법소원심판을 청구하였다."
53499,전문,7,2.판단
53499,전문,8,"헌법재판소법 제68조 제1항 본문에 의하여 법원의 재판은 헌법소원심판의 대상으로 삼을 수 없고, 헌법재판소가 위헌으로 결정한 법령을 적용함으로써 국민의 기본권을 침해한 재판에 대하여만 헌법재판소법 제68조 제1항에 의한 헌법소원심판을 청구할 수 있다(헌재 1997.12.24."
53499,전문,9,96헌마172등).
53499,전문,10,청구인이 취소되어야 한다고 주장하는 판결들은 예외적으로 헌법소원의 대상이 되는 법원의 재판에 해당하지 아니하므로 그 취소를 구하는 심판청구는 허용될 수 없다.
53499,전문,11,3.결론
53499,전문,12,그렇다면 심판청구는 부적법하므로 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
