결정례일련번호,구분,문장번호,내용
130112,전문,1,사      건      2009헌아1  기소유예처분취소(재심)청  구  인      유 ○ 희
130112,전문,2,재심대상결정    헌법재판소 2008.12.26.
130112,전문,3,2008헌마283 결정
130112,전문,4,주           문
130112,전문,5,청구인의 심판청구를 각하한다.
130112,전문,6,이           유
130112,전문,7,1.사건의 개요
130112,전문,8,가.피청구인은 2008.1.21.
130112,전문,9,청구인에게 재물손괴의 혐의(피해자 김○)가 인정된다는 이유로 서울중앙지방검찰청 2007형제134350호로 기소유예처분을 하였다.나.청구인은 2008.2.11.
130112,전문,10,"위 사건과 관련하여 자신을 고소한 김○ ○ 정을 무고로 고소하였는데, 피청구인은 2008.3.24."
130112,전문,11,김○ ○ 정이 허위사실의 고소를 하였다고 볼 수 없다는 이유로 혐의없음의 불기소처분을 하였다(서울지방검찰청 2008형제29783호).
130112,전문,12,이에 청구인은 항고를 제기하였고 서울고등검찰청은 2008.6.5.
130112,전문,13,재기수사를 명하였다.피청구인은 재기수사를 한 후 2008.9.5.
130112,전문,14,"김○ ○ 정을 무고죄로 약식기소(2008형제64367호) 하였고, 서울중앙지방법원은 2008.9.18."
130112,전문,15,"김○ ○ 정에 대하여 약식명령을 하였고, 약식명령은 2008.11.14."
130112,전문,16,김 ○ 정에 대한 공시송달로 확정되었다(2008고약42424).
130112,전문,17,다.청구인은 2008.3.26.
130112,전문,18,"위 기소유예처분의 취소를 구하는 헌법소원(2008헌마283)을 제기하였고, 위 사건 계속중 김 ○ 정이 청구인에 대한 무고죄로 약식명령을 받았으므로 청구인에 대한 기소유예처분이 취소되어야 한다고 주장하였으나, 헌법재판소는 2008.12.26."
130112,전문,19,청구인의 심판청구를 기각하였다.라.이에 청구인은 김○ ○ 정의 무고혐의가 인정되어 청구인에 대한 기소유예처분이 취소되어야 함에도 헌법재판소가 기각결정을 하였다고 주장하면서 2008.1.2.
130112,전문,20,이 사건 재심을 청구하였다.2.판단
130112,전문,21,"청구인은 이 사건 재심을 청구하면서 재심대상결정에서 이미 주장한 사실을 반복하여 주장하고 있을 뿐, 달리 헌법재판소법 제40조에 의하여 준용되는 민사소송법 제451조 제1항 각 호에 정한 재심사유 중 어느 것도 주장하고 있지 아니하므로, 이 사건 재심청구는 부적법하다.3.결론"
130112,전문,22,"그러므로 이 사건 심판청구는 부적법하고 그 흠결을 보정할 수 없는 경우에 해당하므로 헌법재판소법 제72조 제3항 제4호에 따라 이를 각하하기로 하여, 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.2009.1.20."
130112,전문,23,재판장    재판관  김○      김○
130112,전문,24,재판관  조○        조○
130112,전문,25,재판관  목○        목○
