결정례일련번호,구분,문장번호,내용
149749,전문,1,사 건 2018헌마903 기소유예처분취소
149749,전문,2,청 구 인 이 ○ 원
149749,전문,3,"대리인 변호사 조○, 이○"
149749,전문,4,피 청 구 인 인천지방검찰청 검사
149749,전문,5,[주 문]
149749,전문,6,피청구인이 2018.3.12.
149749,전문,7,인천지방검찰청 2018년 형제18537호 사건에서 청구인에 대하여 한 기소유예처분은 청구인의 평등권과 행복추구권을 침해한 것이므로 이를 취소한다.[이 유]
149749,전문,8,1.사건개요
149749,전문,9,가.청구인은 2018.3.12.
149749,전문,10,"피청구인으로부터 업무상 횡령 혐의로 기소유예처분(인천지방검찰청 2018년 형제18537호, 이하 ‘이 사건 기소유예처분’이라 한다)을 받았는바, 그 피의사실의 요지는 다음과 같다.“청구인은 2007년경부터 현재까지 삼성전자서비스(주)○○센터 엔지니어로서 삼성전자에서 생산판매한 휴대폰에 대한 액정 등의 수리 업무를 담당하면서 고객이 반납한 단순파손액정을 보관, 관리하는 업무에 종사하여 왔다.청구인은 2017.7.1.경 고객이 수리 의뢰한 삼성전자 생산 휴대폰의 단순파손액정을 교체하는 수리를 해준 후 고객으로부터 반납받은 갤럭시 S7엣지 모델 액정 3개(반납할인가액 합계 462,000원)를 보관하던 중 이를 자재실을 통해 본사에 반납하지 않고 폐액정과 바꿔치기하는 수법으로 빼돌린 후 불상의 중고액정 매입업자에게 불상의 가격에 판매하고 받은 불상의 금액을 임의로 소비하였다.이로써 청구인은 갤럭시 S7엣지 모델 액정 3개를 횡령하였다.”"
149749,전문,11,나.청구인은 이 사건 기소유예처분이 청구인의 평등권과 행복추구권을 침해하였다고 주장하면서 2018.9.4.
149749,전문,12,그 취소를 구하는 이 사건 헌법소원심판을 청구하였다.
149749,전문,13,2.청구인의 주장 및 피청구인의 답변
149749,전문,14,가.청구인의 주장
149749,전문,15,청구인은 휴대폰 수리 후 고객이 반납한 액정을 바꿔치기한 사실이 없다.
149749,전문,16,나.피청구인의 답변
149749,전문,17,"청구인이 반납한 액정 중에서 해외 판매용 액정 3개가 발견된 점, 삼성전자서비스(주)에서는 액정이 담긴 종이상자를 엔지니어, 센터장, 자재팀장의 확인 서명이 있는 종이테이프로 밀봉하여 반납하도록 하는 점 등에 비추어 피의사실이 인정된다."
149749,전문,18,3.판단
149749,전문,19,가.인정되는 사실관계
149749,전문,20,이 사건 수사기록에 의하면 다음과 같은 사실이 인정된다.(1)2017.2.경 서울지방경찰청 지능범죄수사대는 익명의 제보자를 통하여 삼성전자서비스(주)센터에서 근무하는 휴대폰 수리기사와 휴대폰 중고액정을 매매하는 장 ○ 천(상호 : ○○통신)에 대한 범죄첩보를 입수하였다.
149749,전문,21,"(2)범죄첩보의 주된 내용은, 삼성전자에서 생산되는 휴대폰 액정이 강화유리, 손가락의 움직임을 인식하는 터치패널, 화면을 보여주는 LCD의 3부분으로 구성되어 있으며, 강화유리만 파손된 액정(이하 ‘단순파손액정’이라 한다)은 재생이 가능하여 상품가치가 있지만 터치패널과 LCD까지 파손된 액정(이하 ‘폐액정’이라 한다)은 재생이 불가능하여 상품가치가 없고, 삼성전자서비스(주)센터에서는 휴대폰 액정수리를 의뢰한 고객으로부터 파손된 액정을 반납받아 이를 본사에 반납하고, 일정액의 수리비를 받아 새 액정으로 교체하여 주고 있으며, 일부 수리기사들이 액정수리를 의뢰한 고객에게 고객의 액정이 단순파손액정임에도 불구하고 단순파손액정이 아닌 폐액정이라고 거짓말을 하고 수리를 진행한 후, 고객으로부터 반납받은 단순파손액정을 휴대폰 중고액정을 매매하는 장 ○ 천에게 고가(개당 3만원∼14만원)에 매도하고, 미리 위 장 ○ 천으로부터 저가(개당 500원∼15,000원)에 구입하여둔 폐액정을 본사에 반납하는 수법으로 경제적 이득을 취하고 있다는 것이다."
149749,전문,22,"(3)위 첩보를 입수한 위 경찰청 지능범죄수사대는 제보자의 진술이 신빙성이 있다고 판단한 후 압수ㆍ수색영장을 발부받아 장 ○ 천의 계좌 및 영업장부를 분석하였고, 이를 근거로 2017.5.23.경 중고액정을 빼돌려 장 ○ 천에게 판매한 삼성전자서비스(주)센터 수리기사들 8명의 인적사항을 특정하였다."
149749,전문,23,"(4)삼성전자서비스(주)는 위 사건을 계기로 2017.7.1.부터 2017.8.2.까지 휴대폰을 수리한 후 고객들로부터 반납받은 액정에 대하여 전수조사를 진행하였고, 그 결과를 2017.8.8.경 경찰에 제보하였는데, 그 결과 청구인이 반납한 것으로 되어 있는 액정 3개가 해외 판매용 액정으로 확인되어 이를 근거로 청구인에 대한 수사가 시작되었다."
149749,전문,24,(5)2017.10.19.
