결정례일련번호,구분,문장번호,내용
57267,판시사항,1,법원(法院)의 재판(裁判)을 거친 행정처분(行政處分)이 헌법소원심판청구(憲法訴願審判請求)의 대상(對象)이 되는지 여부(與否)
57267,결정요지,2,행정처분(行政處分)에 대하여 구제절차(救濟節次)로서 법원(法院)의 재판(裁判)을 거친 경우 그 처분(處分)의 기초(基礎)가 된 사실관계(事實關係)의 인정(認定)과 평가(評價) 또는 일반법규(一般法規)의 해석(解釋)과 적용(適用)의 문제 등은 원칙적으로 헌법재판소(憲法裁判所)의 심판대상(審判對象)이 되지 아니한다.
57267,전문,3,[당사자]
57267,전문,4,청구인 : 이 ○ 술
57267,전문,5,대리인 변호사 고○
57267,전문,6,피청구인 : 도봉구청장
57267,전문,7,[주 문]
57267,전문,8,이 사건 심판청구를 각하한다.[이 유]
57267,전문,9,1.심판청구의 요지는 다음과 같다.가.청구인은 1990.11.30.
57267,전문,10,"서울 도봉구 00에 노인복지법 제20조 제1항 제2호에 의거한 ''미아노인교실''을 개설하고 이를 도봉구청에 등록, 운영하여 왔는 바, 피청구인은 1992.7.13."
57267,전문,11,청구인에 대하여 청구인이 개설한 위 노인교실에서 노인교실 이용대상자가 아닌 장년층이 출입하여 무도행위를 한 사실이 있다는 이유로 노인복지법 제25조 제4호에 의거 위 노인교실의 등록을 취소한다는 통보를 하였다.
57267,전문,12,"나.그러나 위 노인교실의 개설목적, 지역사회에 대한 공헌도, 이용하는 노인들에 대한 복지정책상의 필요성, 이를 개설하는데 투자된 청고인의 노력과 비용 등을 감안할 때, 피청구인의 위 등록취소처분은 공익적 측면을 무시한 채 단순히 행정편의주의적인 발상에 의한 것으로 현저히 그 재량권을 남용한 것이어서 위법이므로, 청구인은 위 처분에 불복하여 피청구인을 상대로 행정심판을 청구하였으나 1992.10.29.경 기각재결을 받았고, 다시 서울고등법원에 행정소송을 제기하였으나 1993.3.18."
57267,전문,13,청구기각의 판결을 받았으며 이에 대한 상고도 기각되었다.
57267,전문,14,"다.이에 청구인은 피청구인의 위 행정처분으로 인하여 헌법상의 기본권인 평등권, 영업의 자유권, 노인복지수혜권 등을 침해당하였다고 주장하면서 그 행정처분의 취소를 구하여 이 사건 심판청구에 이른 것이다."
57267,전문,15,"2.살피건대, 공권력의 행사인 행정처분에 대하여 그 구제절차로서 법원의 재판을 거친 경우에는 그 처분의 기초가 된 사실관계의 인정과 평가 또는 일반법규의 해석과 적용의 문제 등은 원칙적으로 헌법재판소의 심판대상이 되지 아니한다는 것이 당 재판소의 판례인 바(당 재판소 1992.6.26."
57267,전문,16,"선고, 90헌마73 결정 등 참조)이 사건의 경우도 여기에 해당한다고 보여진다.그렇다면 청구인의 이 사건 심판청구는 부적법하고 그 흠결을 보정할 수 없는 경우에 해당하므로 헌법재판소법 제72조 제3항 제4호에 따라 이를 각하하기로 하여 관여재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
57267,참조조문,17,헌법재판소법(憲法裁判所法) 제68조 제1항
57267,참조판례,18,1992.6.26.
57267,참조판례,19,"선고, 90헌마73 결정"
57267,참조판례,20,1992.7.23.
57267,참조판례,21,"선고, 90헌마212 결정"
57267,참조판례,22,1992.12.24.
57267,참조판례,23,"선고, 90헌마98 결정"
