결정례일련번호,구분,문장번호,내용
149261,전문,1,사 건 2018헌마1050 식품위생법 제13조 제1항 제1호 등 위헌확인
149261,전문,2,청 구 인 주식회사 ○○
149261,전문,3,대리인 변호사 이○
149261,전문,4,[주 문]
149261,전문,5,이 사건 심판청구를 모두 각하한다.[이 유]
149261,전문,6,1.사건개요
149261,전문,7,가.청구인은 2013.7.11.
149261,전문,8,"성립된 회사로서, 2014.10.30.경부터 건강식품 및 다이어트 식품 도소매업, 온라인 쇼핑몰(소셜 커머스)운영 및 도소매 유통업 등을 사업목적으로 하여 ‘○○샵’이라는 상호로 온라인 쇼핑몰을 운영하면서, 다이어트 목적의 식품 등을 판매하여 온 회사이다."
149261,전문,9,"나.청구인은 ‘○○샵’의 제품 상세페이지에 ‘다이어트’, ‘체중감량’, ‘체중조절’ ‘체중유지’, ‘다이어터’, ‘유지어터’, ‘디톡스’ 등의 표현을 사용하였고, 이로 인하여 2017.4.17.경 관할관청으로부터 식품위생법 제13조 제1항, 같은 법 시행규칙 제8조 제1항 제2호를 위반한 식품과대광고에 해당한다는 이유로 지적을 받았다."
149261,전문,10,"다.이에 청구인은 식품위생법 제13조 제1항 등에 의하여 ‘다이어트’ 또는 이와 유사한 의미를 가지는 모든 단어를 식품에 표시할 수 없도록 하는 것은 과잉금지원칙에 반해 청구인의 직업의 자유 등의 헌법상 기본권을 침해한다고 주장하면서, 2018.10.21."
149261,전문,11,이 사건 헌법소원심판을 청구하였다.
149261,전문,12,2.심판대상
149261,전문,13,"청구인은 식품위생법 제13조 제1항 제1호 중 ‘질병의 예방 및 치료에 효능ㆍ효과가 있거나’ 부분 및 제2항, 같은 법 시행규칙 제8조 제1항 제2호, 제2항, [별표 3], 식품 등의 표시ㆍ광고에 관한 법률 제8조 제1항 제1호, 제2항이 청구인의 기본권을 침해한다고 주장하면서, 그에 대한 위헌확인을 구하고 있다.따라서 이 사건 심판대상은 식품위생법(2016.2.3."
149261,전문,14,"법률 제14022호로 일부 개정된 것)제13조 제1항 제1호 중 ‘질병의 예방 및 치료에 효능ㆍ효과가 있거나’ 부분(이하 ‘식품위생법 제13조 제1항 제1호’라 한다)및 제1항에 따른 허위표시, 과대광고, 비방광고 및 과대포장의 범위와 그 밖의 필요한 사항을 총리령으로 정하도록 규정한 식품위생법(2013.3.23."
149261,전문,15,"법률 제11690호로 일부 개정된 것)제13조 제2항(이하 ‘식품위생법 제13조 제2항’이라 한다), 위 조항의 위임에 따라 허위표시, 과대광고, 비방광고 및 과대포장의 범위 등을 규정하고 있는 식품위생법 시행규칙(2013.3.23."
149261,전문,16,"총리령 제1010호로 개정된 것)제8조 제1항 제2호(이하 ‘시행규칙 제8조 제1항 제2호’라 한다), 허위표시나 과대광고의 예외를 규정하고 있는 식품위생법 시행규칙(2017.12.29."
149261,전문,17,"총리령 제1437호로 일부개정된 것)제2항(이하 ‘시행규칙 제8조 제2항’이라 한다)및 별표 3(이하 ‘별표’라 한다), 식품위생법상의 식품 등의 표시ㆍ광고 관련 규정을 폐지함과 동시에 신설되어 시행될 예정인 ‘식품 등의 표시ㆍ광고에 관한 법률’(2018.3.13."
149261,전문,18,법률 제15483호로 제정되어 2019.3.14.
149261,전문,19,시행될 예정인 것)제8조 제1항 제1호(이하 ‘식품표시광고법 제8조 제1항 제1호’라 한다)및 제2항(이하 ‘식품표시광고법 제8조 제2항’이라 한다)이 청구인의 기본권을 침해하는지 여부이다(이하 위 각 조항을 포괄하여 ‘심판대상조항’이라 한다).
149261,전문,20,심판대상조항의 내용은 다음과 같다.
149261,전문,21,[심판대상조항]
149261,전문,22,■ 식품위생법(2016.2.3.
149261,전문,23,"법률 제14022호로 일부 개정된 것)제13조(허위표시 등의 금지)① 누구든지 식품등의 명칭ㆍ제조방법, 품질ㆍ영양 표시, 유전자변형식품등 및 식품이력추적관리 표시에 관하여는 다음 각 호에 해당하는 허위ㆍ과대ㆍ비방의 표시ㆍ광고를 하여서는 아니 되고, 포장에 있어서는 과대포장을 하지 못한다.식품 또는 식품첨가물의 영양가ㆍ원재료ㆍ성분ㆍ용도에 관하여도 또한 같다.1.질병의 예방 및 치료에 효능ㆍ효과가 있거나 의약품 또는 건강기능식품으로 오인ㆍ혼동할 우려가 있는 내용의 표시ㆍ광고"
149261,전문,24,■ 식품위생법(2013.3.23.
149261,전문,25,"법률 제11690호로 일부 개정된 것)제13조(허위표시 등의 금지)② 제1항에 따른 허위표시, 과대광고, 비방광고 및 과대포장의 범위와 그 밖에 필요한 사항은 총리령으로 정한다."
149261,전문,26,■ 식품위생법 시행규칙(2013.3.23.
149261,전문,27,"총리령 제1010호로 개정된 것)제8조(허위표시, 과대광고, 비방광고 및 과대포장의 범위)① 법 제13조에 따른 허위"
149261,전문,28,"표시 및 과대광고의 범위는 용기ㆍ포장 및 라디오ㆍ텔레비전ㆍ신문ㆍ잡지ㆍ음악ㆍ영상ㆍ인쇄물ㆍ간판ㆍ인터넷, 그 밖의 방법으로 식품등의 명칭ㆍ제조방법ㆍ품질ㆍ영양가ㆍ원재료ㆍ성분 또는 사용에 대한 정보를 나타내거나 알리는 행위 중 다음 각 호의 어느 하나에 해당하는 것으로 한다.2.질병의 예방 또는 치료에 효능이 있다는 내용의 표시ㆍ광고"
149261,전문,29,■ 식품위생법 시행규칙(2017.12.29.
149261,전문,30,"총리령 제1437호로 일부개정된 것)제8조(허위표시, 과대광고, 비방광고 및 과대포장의 범위)② 제1항 제2호ㆍ제5호ㆍ제6호ㆍ제12호 및 제13호에도 불구하고 다음 각 호에 해당되는 경우에는 허위표시나 과대광고로 보지 아니한다.1.「식품위생법 시행령」(이하 ""영""이라 한다)제21조 제8호 가목ㆍ나목에 따른 휴게음식점영업소 및 일반음식점영업소에서 조리ㆍ판매하는 식품, 같은 호 마목에 따른 위탁급식영업소에서 조리ㆍ제공하는 식품 및 같은 호 바목에 따른 제과점영업소에서 제조ㆍ판매하는 식품에 대한 표시ㆍ광고"
149261,전문,31,2.영 제25조 제2항 제6호 본문에 따라 영업신고를 하지 아니한 식품에 대한 표시ㆍ광고
149261,전문,32,2의2.영 제26조의2 제2항 제6호 본문에 따라 영업등록을 하지 아니한 식품에 대한 표시ㆍ광고
149261,전문,33,3.「농어촌발전특별조치법」제2조 제2호에 따른 농업인등 및「농업ㆍ농촌 및 식품산업 기본법」제28조에 따른 영농조합법인과「수산업법」제10조에 따른 영어조합법인이 국내산 농ㆍ임ㆍ수산물을 주된 원료로 하여 제조ㆍ가공한 메주ㆍ된장ㆍ고추장ㆍ간장ㆍ김치에 대하여 식품영양학적으로 공인된 사실이라고 식품의약품안전처장이 인정한 표시ㆍ광고
149261,전문,34,4.그 밖에 별표 3에 따른 허위표시ㆍ과대광고로 보지 아니하는 표시 및 광고의 범위에 해당하는 표시ㆍ광고
149261,전문,35,"<img src=""/LSA/flDownload.do?flSeq=38746547""></img>"
149261,전문,36,■ 식품 등의 표시ㆍ광고에 관한 법률(2018.3.13.
149261,전문,37,법률 제15483호로 제정되어 2019.3.14.
149261,전문,38,시행될 예정인 것)제8조(부당한 표시 또는 광고행위의 금지)① 누구든지 식품등의 명칭ㆍ제조방법ㆍ성분 등 대통령령으로 정하는 사항에 관하여 다음 각 호의 어느 하나에 해당하는 표시 또는 광고를 하여서는 아니 된다.1.질병의 예방ㆍ치료에 효능이 있는 것으로 인식할 우려가 있는 표시 또는 광고
149261,전문,39,② 제1항 각 호의 표시 또는 광고의 구체적인 내용과 그 밖에 필요한 사항은 대통령령으로 정한다.
149261,전문,40,3.청구인의 주장
149261,전문,41,"심판대상조항은 ‘질병의 예방 및 치료에 효능ㆍ효과가 있는 내용의 표시ㆍ광고’를 금지함으로써 청구인이 판매하는 제품에 관하여 명칭, 광고, 홈페이지 내의 제품 상세설명 등 어느 곳에서도 ‘다이어트’ 등 체중감량 또는 체중조절과 연관되는 모든 표현을 사용하지 못하도록 제한하고 있는바, 금지되는 표현의 범위가 명확하지 아니하여 명확성의 원칙에 반하고, 허위표시 등의 범위를 총리령에 위임한 것은 포괄위임금지원칙에 반하며, 과잉금지원칙을 위반하여 청구인의 언론ㆍ출판의 자유(상업적 표현의 자유)와 직업의 자유(영업의 자유, 기업의 자유, 경쟁의 자유)을 침해할 뿐만 아니라, 시행규칙 제8조 제2항에 따라 표시ㆍ광고가 허용되는 자와 청구인을 합리적인 이유 없이 차별하여 평등권을 침해한다."
149261,전문,42,4.적법요건에 관한 판단
149261,전문,43,"가.식품위생법 제13조 제1항 제1호, 제13조 제2항, 시행규칙 제8조 제2호"
149261,전문,44,"법령에 대한 헌법소원은 그 법령의 시행과 동시에 기본권의 침해를 받게 되는 경우에는 그 법령이 시행된 사실을 안 날로부터 90일 이내에, 법령이 시행된 날부터 1년 이내에 헌법소원을 청구하여야 하고, 법령이 시행된 뒤에 비로소 그 법령에 해당하는 사유가 발생하여 기본권의 침해를 받게 된 경우에는 그 사유가 발생하였음을 안 날부터 90일 이내에, 그 사유가 발생한 날부터 1년 이내에 헌법소원을 제기하여야 한다(헌재 2004.4.29."
149261,전문,45,2003헌마484).
149261,전문,46,식품위생법 제13조 제1항 제1호는 2016.2.3.
149261,전문,47,법률 제14022호로 개정되어 2016.8.4.
149261,전문,48,"시행된 이래, 식품위생법 제13조 제2항은 2013.3.23."
149261,전문,49,"법률 제11690호로 개정되어 같은 날 시행된 이래 현재까지 그대로 유지되고 있고, 식품위생법 시행규칙 제8조 제2호는 2011.8.9."
149261,전문,50,"보건복지부령 제73호로 현재와 같은 내용으로 변경된 이후, 식품위생법 제13조 제2항이 보건복지부령으로 위임하던 규정을 총리령에 위임하는 것으로 개정됨에 따라 2013.3.23."
149261,전문,51,"총리령 제1010호로 개정되어 같은 날 시행된 이래 현재까지 그대로 유지되고 있다.그런데 청구인은 다이어트 목적의 식품 등을 판매하여 오던 중, 2017.4.17.경 서울특별시 마포구 보건소 위생과 담당자로부터 ‘다이어트’라는 표현이 포함된 온라인 쇼핑몰 광고에 관하여 지적을 받았고, 2017.7.13."
149261,전문,52,국민신문고에 식품광고 규제관련 법령질의를 하여 2017.7.20.
149261,전문,53,"식품의약품안전처 식품안전정책국 식품안전정책과 담당자로부터 “식품위생법 제13조와 같은 법 시행규칙 제8조의 규정내용과 일반 가공식품을 광고함에 있어서 소비자로 하여금 ‘다이어트’, ‘체지방 감소’, ‘체중감소’ 등에 효과가 있는 것처럼 오인ㆍ혼동하도록 한 경우라면 위 규정에 저촉된다”는 취지의 답변을 받은 사실이 있다.그렇다면 청구인으로서는 ‘다이어트’라는 표현이 포함된 광고에 대한 지적을 받은 2017.4.17.경 또는 늦어도 법령질의에 대한 답변을 받은 2017.7.20.경에는 식품위생법 제13조 제1항 제1호, 제13조 제2항, 시행규칙 제8조 제2호에 의한 기본권침해를 알았다고 보아야 할 것이다.그러나 청구인은 위 일자로부터 90일이 경과한 이후인 2018.10.21.에서야 이 사건 헌법소원심판을 청구하였으므로, 이 부분 심판청구는 청구기간을 도과하여 제기한 것으로서 부적법하다."
149261,전문,54,"나.시행규칙 제8조 제2항, 별표"
149261,전문,55,"헌법재판소법 제68조 제1항 헌법소원은 공권력의 행사 또는 불행사로 인하여 기본권을 침해받은 자가 제기할 수 있는 것으로서 여기에서 ‘공권력’이란 입법권ㆍ행정권ㆍ사법권을 행사하는 모든 국가기관ㆍ공공단체 등의 고권적 작용을 말하고, 그 행사 또는 불행사로 국민의 권리와 의무에 대하여 직접적인 법률효과를 발생시켜 청구인의 법률관계 내지 법적 지위를 불리하게 변화시키는 것이어야 한다(헌재 2012.3.29."
149261,전문,56,"2010헌마599, 판례집 24-1상, 639 참조)."
149261,전문,57,"그런데 시행규칙 제8조 제2항과 별표는 청구인에게 직접적으로 적용되는 규정이 아닐 뿐만 아니라, 청구인의 권리와 의무에 대하여 직접적인 법률효과를 발생시켜 청구인의 법률관계나 법적 지위에 어떠한 영향을 미친다고 볼 수도 없다.따라서 이 부분 심판청구는 청구인에 대한 기본권침해의 자기관련성이 인정되지 아니하여 부적법하다."
149261,전문,58,"다.식품표시광고법 제8조 제1항 제1호, 제8조 제2항"
149261,전문,59,법률조항 자체가 헌법재판소법 제68조 제1항의 헌법소원의 대상이 될 수 있으려면 그 법률조항에 의하여 구체적인 집행행위를 기다리지 아니하고 직접 자기의 기본권을 침해받아야 한다.집행행위에는 입법행위도 포함되므로 법률규정이 그 규정의 구체화를 위하여 하위규범의 시행을 예정하고 있는 경우에는 원칙적으로 당해 법률의 직접성은 부인된다(헌재 2003.9.25.
149261,전문,60,"2001헌마93등, 헌재 2013.6.27."
149261,전문,61,2011헌마475).
149261,전문,62,"그런데 식품표시광고법 제8조 제1항 제1호, 제8조 제2항은 부당한 표시의 적용범위 및 표시 또는 광고의 구체적인 내용과 그 밖의 필요한 사항을 대통령령에 위임하고 있고, 그 시행령이 아직 제정되지 아니한 상태이므로, 위 각 조항 자체가 직접 청구인이 다투고자 하는 기본권을 침해하는 것으로 볼 수 없다.따라서 이 부분 심판청구는 청구인의 기본권침해에 대한 직접성을 갖추지 못하여 부적법하다."
149261,전문,63,5.결론
149261,전문,64,"그렇다면 이 사건 심판청구는 모두 부적법하므로, 헌법재판소법 제72조 제3항 제2호 및 제4호에 따라 이를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
