결정례일련번호,구분,문장번호,내용
149709,판시사항,1,가.즉시항고 제기기간을 3일로 제한하고 있는 형사소송법(1954.9.23.
149709,판시사항,2,법률 제341호로 제정된 것)제405조(이하 ‘심판대상조항’이라 한다)가 재판청구권을 침해하는지 여부(적극)
149709,판시사항,3,"나.심판대상조항에 대하여 단순위헌결정을 하는 대신 헌법불합치결정을 선고하되, 입법자의 개선입법이 이루어질 때까지 계속 적용을 명한 사례"
149709,결정요지,4,"가.형사재판 중 결정절차에서는 그 결정 일자가 미리 당사자에게 고지되는 것이 아니기 때문에 결정에 대한 불복 여부를 결정하고 즉시항고 절차를 준비하는데 있어 상당한 기간을 부여할 필요가 있다.또한 심판대상조항의 제정 당시와 비교할 때, 오늘날의 형사사건은 그 내용이 더욱 복잡해져 즉시항고 여부를 결정함에 있어서도 많은 시간이 소요될 수 있고, 근로기준법의 개정으로 주 40시간 근무가 확대, 정착됨에 따라 금요일 오후에 결정문을 송달받을 경우 주말동안 공공기관이나 변호사로부터 법률적 도움을 구하는 것도 쉽지 않게 되었으며, 우편 접수를 통해 즉시항고를 한다고 하더라도 사실상 월요일 하루 안에 발송 및 도달을 완료해야 한다.그럼에도 심판대상조항은 변화된 사회 현실을 제대로 반영하지 못하여, 당사자가 어느 한 순간이라도 지체할 경우 즉시항고권 자체를 행사할 수 없게 하는 부당한 결과를 초래하고 있다.형사재판절차의 당사자가 직접 또는 다른 사람의 도움을 받아 인편으로 법원에 즉시항고장을 제출하기 어려운 상황은 얼마든지 발생할 수 있고, 교도소 또는 구치소에 있는 피고인에게 적용되는 형사소송법 제344조의 재소자 특칙 규정은 개별적으로 준용규정이 있는 경우에만 그 적용을 받게 되며, 형사소송법상의 법정기간 연장조항이나 상소권회복청구 조항들만으로는 3일이라는 지나치게 짧은 즉시항고 제기기간의 도과를 보완하기에 미흡하다.나아가 민사소송, 민사집행, 행정소송, 형사보상절차 등의 즉시항고기간 1주나, 외국의 입법례와 비교하더라도 3일이라는 제기기간은 지나치게 짧다.즉시항고 자체가 형사소송법상 명문의 규정이 있는 경우에만 허용되므로 기간 연장으로 인한 폐해가 크다고 볼 수도 없는 점 등을 고려하면, 심판대상조항은 즉시항고 제도를 단지 형식적이고 이론적인 권리로서만 기능하게 함으로써 헌법상 재판청구권을 공허하게 하므로 입법재량의 한계를 일탈하여 재판청구권을 침해하는 규정이다."
149709,결정요지,5,"나.심판대상조항을 단순위헌으로 선언하는 경우 즉시항고의 기간 제한이 없어지게 됨에 따라 혼란이 초래될 우려가 있으며, 즉시항고 제기의 적정한 기간에 관하여는 입법자가 충분한 논의를 거쳐 결정할 사항이다.따라서 심판대상조항에 대하여 헌법불합치결정을 선고하되, 2019.12.31.을 시한으로 입법자의 개선입법이 있을 때까지 계속 적용을 명한다."
149709,결정요지,6,"재판관 이○, 재판관 이○의 반대의견"
149709,결정요지,7,헌법재판소는 종전에 심판대상조항에 대하여 합헌결정을 해 왔다(헌재 2011.5.26.
149709,결정요지,8,2010헌마499; 헌재 2012.10.25.
149709,결정요지,9,2011헌마789).
149709,결정요지,10,"그런데 다수의견이 선례변경의 사유로 들고 있는 형사 본안 사건의 복잡화, 주 40시간 근무의 확대 등은 선례 결정들이 있은 이후에 새로이 발생하였다고 보기 어렵고, 법정기간의 연장을 정한 형사소송법 제67조, 상소권회복청구를 정한 형사소송법 제345조 등에 의해 심판대상조항이 야기하는 기본권 제한이 완화되므로, 재정신청 기각결정에 대한 즉시항고에 형사소송법 제344조가 적용되지 않는다는 대법원 해석론의 변경만으로는 심판대상조항이 재판청구권을 침해한다고 볼만한 사정변경이 있었다고 보기 어려우므로, 선례를 변경할만한 필요성이 인정되지 않는다."
149709,전문,11,[당 사 자]
149709,전문,12,청 구 인 1.김 ○ 재(2015헌바77)대리인 변호사 홍○
149709,전문,13,2.권○ ○ 완○(2015헌마832)국선대리인 변호사 이○
