결정례일련번호,구분,문장번호,내용
34163,전문,1,사건      2013헌마766  재판취소 등
34163,전문,2,청구인      이 ○ 준
34163,전문,3,[주문]
34163,전문,4,이 사건 심판청구를 각하한다.
34163,전문,5,[이유]
34163,전문,6,1.사건의 개요
34163,전문,7,가.청구인은 2012.6.27.
34163,전문,8,"춘천지방법원 원주지원에서 강간상해죄로 징역 3년을 선고받고(춘천지방법원 원주지원 2011고합38), 항소하였으나 2012.6.27."
34163,전문,9,항소가 기각되고(서울고등법원 춘천부 2012노24)상고하지 아니하여 그 형이 확정된 자로 대구교도소에 수용 중이다.
34163,전문,10,"나.청구인은 정 ○ 경, 최 ○ 열, 이 ○ 권을 모욕 등 혐의로 고소하였는데, 춘천지방검찰청 강릉지청 검사가 이를 수사한 후 2013.3.13."
34163,전문,11,"혐의 없음의 불기소처분을 하자(춘천지방검찰청 강릉지청 2012형제12835호), 이에 불복하여 재정신청을 하였고 2013.7.22."
34163,전문,12,재정신청이 기각되었다(서울고등법원 2013초재2160).
34163,전문,13,다.청구인은 위 재정신청 기각결정문을 2013.7.24.
34163,전문,14,송달받고 재항고 취지의 항고장을 제출하였으나 ‘항고 제기기간인 3일이 경과된 2013.7.31.에야 항고장이 접수되었다.’는 이유로 2013.8.5.
34163,전문,15,재항고가 기각되었고 위 기각결정은 2013.8.7.
34163,전문,16,청구인에게 송달되었다.
34163,전문,17,라.청구인은 즉시항고권의 회복을 구하는 청구를 하였으나 ‘상소장 제출에 관한 재소자 특칙을 규정한 형사소송법 제344조 제1항은 재소자인 피고인이 교도소장 등에 제출한 경우에만 적용되는데 청구인은 피고인이 아닌 고소인일 뿐 아니라 즉시항고 제기기간 내에 항고장을 교도소장 등에게 제출하였다고 볼 자료가 전혀 없다.’는 이유로 2013.8.12.
34163,전문,18,"기각되었고(서울고등법원 2013초기278), 즉시항고권회복기각결정에 대한 재항고 또한 2013.9.10."
34163,전문,19,기각되었다(대법원 2013모1914).
34163,전문,20,"마.이에 청구인은, 항고 제기기간 내인 2013.7.26."
34163,전문,21,대구교도소 담당공무원에게 항고장을 제출하였다고 주장하면서 2013.11.11.
34163,전문,22,"① 서울고등법원 2013.8.5.자 2013초재2160 재항고 기각결정, ② 상소 제기기간에 관하여 재소자인 피고인에 대한 특칙을 규정한 형사소송법 제344조에서 재소자인 고소인에 관한 규정을 두지 아니한 것, ③ 교도소장이 수용자로부터 소송 서류를 접수할 때 개봉한 상태로 제출받는 것의 취소 내지 위헌확인을 구하는 이 사건 헌법소원심판을 청구하였다."
34163,전문,23,2.판단
34163,전문,24,가.서울고등법원 2013.8.5.자 2013초재2160 재항고 기각결정에 대한 청구 부분
34163,전문,25,"(1)헌법재판소법 제68조 제1항의 헌법소원은 공권력의 행사 또는 불행사로 인하여 헌법상 보장된 기본권을 침해받은 자가 청구할 수 있을 뿐이고, 법원이 헌법재판소가 위헌으로 결정한 법률을 적용하여 한 재판이 아닌 한, 법원의 재판에 대한 헌법소원은 허용되지 아니한다(헌재 1998.7.16."
34163,전문,26,"95헌마77, 판례집 10-2, 267, 273 등)."
34163,전문,27,(2)위 재항고 기각결정은 예외적으로 헌법소원이 허용되는 법원의 재판에  해당하지 아니하므로 이에 대한 심판청구는 부적법하다.
34163,전문,28,나.형사소송법 제344조에 대한 청구 부분
34163,전문,29,(1)청구인은 서울고등법원 2013초재2160 재정신청 사건 기각결정문을 2013.7.24.
34163,전문,30,송달받고 3일 이○ 2013.7.26.
