결정례일련번호,구분,문장번호,내용
6545,전문,1,사 건 2004헌마957 기소유예처분취소
6545,전문,2,청 구 인  이 ○ 란 외 1인
6545,전문,3,"청구인들 대리인 변호사 신○, 황○, 이○"
6545,전문,4,피청구인 창원지방검찰청 진주지청 검사
6545,전문,5,주 문
6545,전문,6,청구인들의 심판청구를 기각한다.이 유
6545,전문,7,"피청구인은2004.10.15.창원지방검찰청 진주지청 2004년 형제12972호 폭력행위등처벌에관한법률위반(야간ㆍ공동상해)사건에서 청구인들에 대하여 혐의사실을 인정하고 정상을 참작하여 기소유예처분을 하였는바, 이는 헌법상 보장된 평등권을 침해한 것이라고 청구인들은 주장한다.그러나, 이 사건 기록을 살펴보면 피청구인의 위 기소유예처분에 헌법재판소가 관여할 소론과 같은 헌법위반이 있어 청구인의 기본권이 침해되었다고 볼 수 없다.그렇다면, 청구인들의 이 사건 심판청구는 이유 없으므로 이를 기각하기로 하여 관여재판관 전원의 일치된 의견으로 주문과 같이 결정한다.2006.4.27."
6545,전문,8,재 판 장 재 판 관 윤 영 철 ____________________________
6545,전문,9,재 판 관 권 성 ____________________________
6545,전문,10,재 판 관 김 경 일 ____________________________
6545,전문,11,재 판 관 송 인 준 ____________________________
6545,전문,12,재 판 관 주 선 회 ____________________________
6545,전문,13,재 판 관 전 효 숙 ____________________________
6545,전문,14,재 판 관 이 공 현 ____________________________
6545,전문,15,주 심 재 판 관 조 대 현 ____________________________
