결정례일련번호,구분,문장번호,내용
158127,전문,1,사 건 2020헌마598 마약류사범 서신 개봉 제출 위헌확인
158127,전문,2,청 구 인 윤○○○
158127,전문,3,[주 문]
158127,전문,4,이 사건 심판청구를 각하한다.[이 유]
158127,전문,5,1.사건개요
158127,전문,6,청구인은 마약류관리에관한법률위반(대마)죄로 징역형이 확정되어 ○○교도소에 수용 중이던 2020.4.17.
158127,전문,7,마약류사범에 대해 서신을 개봉하여 제출하게 하는 규정이 위헌이라고 주장하면서 이 사건 헌법소원심판을 청구하였다.
158127,전문,8,2.심판대상
158127,전문,9,이 사건 심판대상은 소장이 마약류사범 등 법무부령으로 정하는 수용자에 대하여 금지물품의 확인을 위하여 필요한 경우 서신을 봉함하지 않은 상태로 제출하게 할 수 있도록 한 ‘형의 집행 및 수용자의 처우에 관한 법률’ 시행령(2017.9.19.
158127,전문,10,대통령령 제28296호로 개정된 것)제65조 제1항 제1호 가목 중 마약류사범에 관한 부분이 청구인의 기본권을 침해하는지 여부이다.심판대상조항은 아래와 같다.
158127,전문,11,[심판대상조항]
158127,전문,12,형의 집행 및 수용자의 처우에 관한 법률 시행령(2017.9.19.
158127,전문,13,"대통령령 제28296호로 개정된 것)제65조(서신 내용물의 확인)① 수용자는 서신을 보내려는 경우 해당 서신을 봉함하여 교정시설에 제출한다.다만, 소장은 다음 각 호의 어느 하나에 해당하는 경우로서 법 제43조제3항에 따른 금지물품의 확인을 위하여 필요한 경우에는 서신을 봉함하지 않은 상태로 제출하게 할 수 있다.1.다음 각 목의 어느 하나에 해당하는 수용자가 변호인 외의 자에게 서신을 보내려는 경우"
158127,전문,14,가.법 제104조제1항에 따른 마약류사범·조직폭력사범 등 법무부령으로 정하는 수용자
158127,전문,15,3.판단
158127,전문,16,"법률 또는 법률조항 자체가 헌법소원의 대상이 될 수 있으려면, 그 법률 또는 법률조항이 직접 청구인의 기본권을 침해하여야 하는바, 기본권침해의 직접성이란 집행행위에 의하지 아니하고 법률 그 자체에 의하여 자유의 제한, 의무의 부과, 권리 또는 법적 지위의 박탈이 생긴 경우를 뜻하므로, 당해 법률에 근거한 구체적인 집행행위를 통하여 비로소 기본권침해의 법률효과가 발생하는 경우에는 직접성의 요건이 결여된다(헌재 2012.8.23."
158127,전문,17,2010헌마439 등 참조).
158127,전문,18,"그런데, 심판대상조항은 서신을 봉함하지 않은 상태로 제출하게 할 것인지 여부 등을 소장이 재량으로 결정하도록 규정하고 있으므로, 위 규정 자체에 의하여 어떠한 기본권침해가 직접 발생하는 것으로 볼 수 없다(헌재 2016.8.17."
158127,전문,19,2016헌마615; 헌재 2017.4.4.
158127,전문,20,2017헌마305 결정 참조).
158127,전문,21,4.결론
158127,전문,22,"그렇다면 이 사건 심판청구는 부적법하므로 이를 각하하기로 하여, 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
