결정례일련번호,구분,문장번호,내용
48522,전문,1,사 건 2015헌마1108 공소권없음 처분취소
48522,전문,2,청 구 인 김 ○ 민
48522,전문,3,피 청 구 인 대구지방검찰청 검사
48522,전문,4,[주 문]
48522,전문,5,이 사건 심판청구를 각하한다.[이 유]
48522,전문,6,1.사건개요
48522,전문,7,청구인은 존속폭행 혐의로 조사를 받은 후 2015.10.27.
48522,전문,8,피청구인으로부터 피해자의 처벌불원 의사표시가 있음을 이유로 ‘공소권없음’의 불기소처분을 받았다(대구지방검찰청 2015년 형제58337호).
48522,전문,9,이에 청구인은 위 불기소처분으로 인하여 평등권 등을 침해당했다고 주장하며 2015.11.24.
48522,전문,10,불기소처분의 취소를 구하는 이 사건 헌법소원심판을 청구하였다.
48522,전문,11,2.판단
48522,전문,12,"공소권없음의 불기소처분은 피의사건에 관하여 소송조건이 결여되었기 때문에 피의자에게 범죄혐의가 있는지 여부를 가릴 것 없이 그 자체로서 기소할 수 없다는 내용의 형식적 처분에 불과하므로, 이로 인하여 피의자의 법률상 지위에 어떠한 불이익이 발생하지 아니한다.따라서 공소권없음 불기소처분의 취소를 구하는 이 사건 심판청구는 헌법소원의 대상이 되는 공권력의 행사에 대한 것이 아니어서 부적법하다(헌재 2015.3.31."
48522,전문,13,2015헌마286 등 참조).
48522,전문,14,3.결론
48522,전문,15,그렇다면 헌법재판소법 제72조 제3항 제4호에 따라 이 사건 심판청구를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
