결정례일련번호,구분,문장번호,내용
47535,전문,1,사 건 2015헌마833 형사소송규칙 제148조 위헌확인
47535,전문,2,청 구 인 김 ○ 용
47535,전문,3,[주 문]
47535,전문,4,이 사건 심판청구를 각하한다.[이 유]
47535,전문,5,1.사건개요
47535,전문,6,"청구인은 변호사법위반죄로 벌금 3,000,000원의 약식명령을 받자(대구지방법원 2013고약19513)정식재판을 청구하여 2014.8.20."
47535,전문,7,"벌금 1,000,000원을 선고받았고(대구지방법원 2014고정262), 위 판결은 그대로 확정되었다.청구인은 불구속 피고인에 대하여는 피고인이 신청하는 경우에 한하여 판결서등본을 송달하도록 규정하고 있는 형사소송규칙 제148조가 청구인의 재판청구권 등을 침해한다고 주장하며 2015.8.12."
47535,전문,8,헌법소원심판을 청구하였다.
47535,전문,9,2.판단
47535,전문,10,"법령에 대한 헌법소원의 청구기간은 법률이 시행된 뒤에 비로소 그 법률에 해당되는 사유가 발생하여 기본권의 침해를 받게 되는 경우에는 그 사유가 발생하였음을 안 날부터 90일 이내에, 그 사유가 발생한 날부터 1년 이내에 헌법소원을 청구하여야 한다(헌재 1998.7.16."
47535,전문,11,95헌바19등 참조).
47535,전문,12,청구인은 2015.3.24.
47535,전문,13,"대한민국을 상대로 형사소송규칙 제148조로 인해 재판청구권 등이 침해되었다고 주장하며 위자료의 지급을 구하는 소를 제기하였는데(대구지방법원 2015가소211037), 늦어도 그 제소일인 2015.3.24.에는 심판대상조항으로 인한 기본권 침해가 발생하였음을 알았다고 할 것이다.그 때부터 90일이 지난 2015.8.12."
47535,전문,14,제기된 심판청구는 청구기간을 도과하였음이 명백하다.
47535,전문,15,3.결론
47535,전문,16,이 사건 심판청구는 부적법하므로 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
