결정례일련번호,구분,문장번호,내용
146806,판시사항,1,가.세무사 자격 보유 변호사로 하여금 세무조정업무를 할 수 없도록 규정한 법인세법(2015.12.15.
146806,판시사항,2,법률 제13555호로 개정된 것)제60조 제9항 제3호 및 소득세법(2015.12.15.
146806,판시사항,3,법률 제13558호로 개정된 것)제70조 제6항 제3호(이하 ‘심판대상조항’이라 한다)에 대하여 법무법인인 청구인의 기본권 침해의 자기관련성을 인정할 수 있는지 여부(소극)
146806,판시사항,4,나.심판대상조항이 세무사 자격 보유 변호사인 청구인의 직업선택의 자유를 침해하는지 여부(적극)
146806,결정요지,5,"가.법무법인은 심판대상조항에 의해 세무조정업무를 수행할 수 없는 것이 아니라, 법무법인의 구성원 등이 심판대상조항에 의해 세무조정업무를 수행할 수 없는 경우 결과적으로 세무조정업무를 수행할 수 없게 되는 것에 불과하므로, 청구인 법무법인 ○○은 기본권 침해의 자기관련성이 인정되지 않는다."
146806,결정요지,6,"나.세무조정업무의 전문성을 확보하고 부실 세무조정을 방지함으로써 납세자의 권익을 보호하고 세무행정의 원활한 수행 및 납세의무의 적정한 이행을 도모하려는 심판대상조항의 입법목적은 일응 수긍할 수 있다.그러나 세무조정업무를 수행하기 위해서는 세법 및 관련 법령에 대한 전문 지식과 법률에 대한 해석ㆍ적용능력이 필수적으로 요구된다.세법 및 관련 법령에 대한 해석ㆍ적용에 있어서는 세무사나 공인회계사보다 변호사에게 오히려 전문성과 능력이 인정됨에도 불구하고, 심판대상조항은 세무사 자격 보유 변호사를 세무조정업무에서 전면적으로 배제시키고 있으므로, 수단의 적합성을 인정할 수 없다.세무사 자격 보유 변호사가 법률에 의해 세무사의 자격을 부여받았다는 것은 그 자격에 따른 업무를 수행할 자유를 회복하였다는 것을 의미하는 점, 세무조정업무는 세법 및 관련 법령에 대한 해석ㆍ적용을 그 업무의 내용으로 하고 있으므로, 세무사 자격 보유 변호사에게 그 전문성과 능력이 인정되는 점, 세무조정업무는 세무사의 업무 중 가장 핵심적인 업무에 속하는 점 등을 고려할 때, 심판대상조항이 세무사 자격 보유 변호사에 대하여 세무조정업무를 일체 수행할 수 없도록 전면 금지하는 것은 세무사 자격 부여의 의미를 상실시키는 것일 뿐만 아니라, 세무사 자격에 기한 직업선택의 자유를 지나치게 제한하는 것이다.또한 소비자가 세무사, 공인회계사, 변호사 중 가장 적합한 자격사를 선택할 수 있도록 하는 것이 세무조정업무의 전문성을 확보하고 납세자의 권익을 보호하고자 하는 입법목적에 보다 부합한다.따라서 심판대상조항은 침해의 최소성에도 반한다.세무사로서 세무조정업무를 일체 수행할 수 없게 됨으로써 세무사 자격 보유 변호사가 받게 되는 불이익이 심판대상조항으로 달성하려는 공익보다 경미하다고 보기 어려우므로, 심판대상조항은 법익의 균형성도 갖추지 못하였다.그렇다면, 심판대상조항은 과잉금지원칙을 위반하여 청구인 신O우의 직업선택의 자유를 침해하므로 헌법에 위반된다."
146806,결정요지,7,"재판관 이○, 재판관 안○, 재판관 강○의 반대의견"
146806,결정요지,8,"심판대상조항은 세무조정업무의 전문성을 확보하고 부실한 세무조정을 막아 납세자의 권익을 보호하는 한편, 세무행정의 원활한 수행을 도모하기 위해서 세무사 자격 보유 변호사에 대하여 세무조정업무를 허용하지 않는 것으로서, 입법목적의 정당성 및 수단의 적합성이 인정된다.변호사에게 다른 자격을 부여할 것인지 여부 및 어느 정도의 업무 수행 권한을 인정할 것인지 여부는 입법자가 결정할 사안이다.세무조정업무를 수행하기 위해서는 전문적 회계지식이 필요한데, 자격취득에 필요한 시험의 과목 등을 고려할 때 세무조정업무를 함에 있어 변호사가 세무사와 동일한 수준의 업무능력을 발휘하기 어렵다고 본 입법자의 판단은 수긍할 수 있다.세법을 교육받은 변호사에게 세무조정업무 처리 권한을 주는 방안 등은 세무사 자격시험과 같은 정도의 운영의 투명성이나 결과의 정합성을 담보하기 어렵고, 달리 입법목적을 달성할 수 있는 효과적인 수단을 상정하기 어렵다.따라서 심판대상조항은 침해의 최소성 원칙에 반하지 않는다.변호사로서 업무 수행에는 아무런 제약을 받지 않으면서 세무조정업무만 수행하지 못하는 세무사 자격 보유 변호사의 불이익이 부실한 세무조정업무를 방지하고 납세자에게 적정한 서비스를 제공한다는 공익보다 크다고 볼 수 없으므로, 심판대상조항은 법익의 균형성 원칙에도 반하지 않는다.따라서, 심판대상조항이 과잉금지원칙을 위반하여 세무사 자격 보유 변호사의 직업의 자유를 침해한다고 볼 수 없다."
146806,전문,9,[당 사 자]
146806,전문,10,청 구 인 1.법무법인 ○○
146806,전문,11,대표자 청산인 이 ○ 기
146806,전문,12,2.신 ○ 우
146806,전문,13,청구인들 대리인 법무법인 신우
146806,전문,14,담당변호사 김○ 외 5인
146806,전문,15,[주 문]
146806,전문,16,1.법인세법(2015.12.15.
146806,전문,17,법률 제13555호로 개정된 것)제60조 제9항 제3호 및 소득세법(2015.12.15.
146806,전문,18,법률 제13558호로 개정된 것)제70조 제6항 제3호는 모두 헌법에 합치되지 아니한다.위 각 법률조항은 2019.12.31.을 시한으로 개정될 때까지 계속 적용된다.
146806,전문,19,2.청구인 법무법인 ○○의 심판청구를 모두 각하한다.[이 유]
146806,전문,20,1.사건개요
146806,전문,21,가.2015.12.15.
146806,전문,22,"법률 제13555호로 신설된 법인세법 제60조 제9항 및 같은 날 법률 제13558호로 신설된 소득세법 제70조 제6항은 외부세무조정제도에 관하여 규정하면서, 세무사법에 따른 세무사등록부에 등록한 세무사(제1호), 세무사법에 따른 세무사등록부 또는 세무대리업무등록부에 등록한 공인회계사(제2호), 세무사법에 따른 세무사등록부에 등록한 변호사(제3호)로서 대통령령으로 정하는 조정반에 소속된 자에 한하여 세무조정계산서 또는 조정계산서(이하 ‘세무조정계산서’라고만 한다)를 작성할 수 있도록 규정하였다."
146806,전문,23,"나.이에 청구인 법무법인 ○○과 2007년 제49회 사법시험에 합격하여 변호사의 자격을 취득한 청구인 신 ○ 우는 법인세법 제60조 제9항 제3호 및 소득세법 제70조 제6항 제3호가 세무조정계산서의 작성주체를 세무사법에 따른 세무사등록부에 등록한 변호사로 한정함으로써, 청구인들이 위 각 법률조항에서 규정한 세무조정계산서를 작성하는 업무(이하 ‘세무조정업무’라 한다)를 수행할 수 없게 되어 청구인들의 직업의 자유 등이 침해되었다고 주장하면서, 2016.2.18."
146806,전문,24,그 위헌확인을 구하는 이 사건 헌법소원심판을 청구하였다.
146806,전문,25,2.심판대상
146806,전문,26,이 사건 심판대상은 법인세법(2015.12.15.
146806,전문,27,법률 제13555호로 개정된 것)제60조 제9항 제3호 및 소득세법(2015.12.15.
146806,전문,28,"법률 제13558호로 개정된 것)제70조 제6항 제3호(이하 위 두 조항을 합하여 ‘심판대상조항’이라 한다)가 청구인들의 기본권을 침해하는지 여부이다.심판대상조항은 아래와 같고, 관련조항은 [별지]와 같다."
146806,전문,29,[심판대상조항]
146806,전문,30,법인세법(2015.12.15.
146806,전문,31,법률 제13555호로 개정된 것)제60조(과세표준 등의 신고)⑨ 기업회계와 세무회계의 정확한 조정 또는 성실한 납세를 위하여 필요하다고 인정하여 대통령령으로 정하는 내국법인의 경우 세무조정계산서는 다음 각 호의 어느 하나에 해당하는 자로서 대통령령으로 정하는 조정반에 소속된 자가 작성하여야 한다.3.「세무사법」에 따른 세무사등록부에 등록한 변호사
146806,전문,32,소득세법(2015.12.15.
146806,전문,33,법률 제13558호로 개정된 것)제70조(종합소득과세표준 확정신고)⑥ 소득금액의 계산을 위한 세무조정을 정확히 하기 위하여 필요하다고 인정하여 제160조 제3항에 따른 복식부기의무자로서 대통령령으로 정하는 사업자의 경우 제4항 제3호에 따른 조정계산서는 다음 각 호의 어느 하나에 해당하는 자로서 대통령령으로 정하는 조정반에 소속된 자가 작성하여야 한다.3.「세무사법」에 따른 세무사등록부에 등록한 변호사
146806,전문,34,3.청구인들의 주장
146806,전문,35,"심판대상조항은 세무조정계산서의 작성주체를 세무사법에 따른 세무사등록부에 등록한 변호사로 한정함으로써, 세무사등록부에 등록할 수 없는 변호사와 법무법인으로 하여금 세무조정업무를 일체 수행할 수 없도록 규정하고 있는바, 이는 과잉금지의 원칙에 반하여 청구인들의 직업의 자유를 침해할 뿐만 아니라, 이러한 변호사 및 법무법인을 세무사 및 공인회계사와 합리적 이유 없이 차별하는 것으로서, 평등원칙에 위반되고, 조세법률주의에도 위반된다."
146806,전문,36,4.적법요건에 관한 판단
