결정례일련번호,구분,문장번호,내용
139939,전문,1,사      건      2009헌마601 기소유예처분취소
139939,전문,2,청  구  인      유 ○ 희
139939,전문,3,피청구인      춘천지방검찰청 속초지청 검사
139939,전문,4,주           문
139939,전문,5,이 사건 심판청구를 각하한다.
139939,전문,6,이           유
139939,전문,7,1.사건의 개요
139939,전문,8,가.청구인은 2009.2.13.
139939,전문,9,"""청구인은 2008.8.1."
139939,전문,10,"20:00경 피해자 강 ○ 영과 서로 머리채를 부여잡고 몸싸움을 하여 피해자에게 약 2주간의 치료를 요하는 경부 찰과상 등을 가하였다.""는 내용의 상해 혐의로 피청구인으로부터 기소유예의 불기소처분(춘천지방검찰청 속초지청 2009형제410호, 이하 ‘이 사건 기소유예처분’이라고 한다)을 받았다.나.그러자 청구인은 2009.10.22."
139939,전문,11,이 사건 기소유예처분이 청구인의 헌법상 보장된 평등권 및 행복추구권을 침해하였다고 주장하면서 이 사건 기소유예처분의 취소를 구하는 이 사건 헌법소원심판을 청구하였다.2.판 단
139939,전문,12,"헌법재판소법 제68조 제1항의 규정에 의한 헌법소원의 심판은 그 사유가 있음을 안 날로부터 90일 이내에, 그 사유가 있은 날부터 1년 이내에 청구하여야 할 것이다(헌법재판소법 제69조 제1항)."
139939,전문,13,"기록에 의하면, 청구인은 늦어도 2009.2.18.경에는 이 사건 기소유예처분이 이루어진 사실을 알았다고 할 것인바, 그로부터 90일이 경과한 2009.10.22.에야 제기된 이 사건 심판청구는 이미 청구기간이 도과되어 부적법하다.3.결 론"
139939,전문,14,"그렇다면 이 사건 심판청구는 부적법하므로, 헌법재판소법 제72조 제3항 제2호에 따라 이를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
139939,전문,15,2009.11.9.
139939,전문,16,재판장    재판관  김○      김○
139939,전문,17,──────
139939,전문,18,재판관  조○        조○
139939,전문,19,──────
139939,전문,20,재판관  이○        이○
139939,전문,21,──────
