결정례일련번호,구분,문장번호,내용
149000,전문,1,사 건 2001헌바33 특정범죄가중처벌등에관한법률 제2조 제1항 제1호 위헌소원
149000,전문,2,청 구 인 고 ○ 석
149000,전문,3,대리인 변호사 좌 진 수
149000,전문,4,당해사건 인천지방법원 2000고합746 특정범죄가중처벌등에관한법률위반(뇌물)[주 문]
149000,전문,5,이 사건 심판청구를 각하한다.[이 유]
149000,전문,6,"청구인은 한국자원재생공사 수도권지사 지사장으로서 폐기물 처리와 관련하여 청구외 이 ○ 진으로부터 금 105,000,000원의 뇌물을 수수하였다며 특정범죄가중처벌등에관한법률 제2조 제1항 제1호(1990.12.31."
149000,전문,7,"법률 제4291호로 개정된 것)위반으로 기소되어 당해사건 형사재판을 받던 중, 위 조항에 대하여 위헌제청신청을 하였으나(2001초639)기각되자, 2001.5.18."
149000,전문,8,헌법재판소법 제68조 제2항에 따라 이 사건 헌법소원심판을 청구하였다.그런데 헌법재판소법 제68조 제2항에 따른 헌법소원은 법원의 위헌제청신청에 대한 기각결정을 송달받은 날로부터 14일 이내에 청구하여야 한다(헌재 1994.12.29.
149000,전문,9,"92헌바31, 판례집 6-2, 367, 372; 1997.7.16."
149000,전문,10,"96헌바36등, 판례집 9-2, 44, 52 참조)."
149000,전문,11,기록에 의하면 이 사건에서 청구인의 위헌제청신청에 대한 법원의 기각결정일은 2001.4.13.이고 청구인은 이 결정을 같은 해 4.21.송달받은 사실이 인정된다.그렇다면 그 날로부터 14일 후인 같은 해 5.18.청구된 이 사건은 청구기간이 경과된 것이다.따라서 이 사건 헌법소원은 청구기간이 경과된 후에 청구된 것이어서 부적법하므로 헌법재판소법 제72조 제3항 본문 및 제2호에 따라 이를 각하하기로 하여 관여재판관의 일치된 의견으로 주문과 같이 결정한다.
