결정례일련번호,구분,문장번호,내용
39691,전문,1,사           건          2014헌마668    형법 부칙 제2항 위헌확인
39691,전문,2,청    구    인          조 ○ 주
39691,전문,3,결    정    일          2014.9.2.
39691,전문,4,[주           문]
39691,전문,5,이 사건 심판청구를 각하한다.[이           유]
39691,전문,6,1.사건개요
39691,전문,7,청구인은 무기징역형이 확정되어 그 집행 중에 있는 사람으로 2010.10.16.
39691,전문,8,현재 19년 이상 복역 중이었다.형법(2010.4.15.
39691,전문,9,법률 제10259호로 개정되어 2010.10.16.
39691,전문,10,"시행된 것)제72조 제1항은 무기징역의 집행 중에 있는 자의 가석방 요건을 종전의 ‘10년 이상’에서 ‘20년 이상’ 형의 집행을 경과할 것으로 강화하였고, 형법 부칙(2010.4.15."
39691,전문,11,"법률 제10259호) 제2항은 이를 법 시행 당시에 이미 수용 중인 사람에 대하여도 적용하도록 규정하였다.청구인은 위 형법 부칙 제2항이 인간의 존엄과 가치, 평등권, 신체의 자유 등을 침해한다고 주장하면서, 2014.8.14."
39691,전문,12,이 사건 헌법소원심판을 청구하였다.
39691,전문,13,2.심판대상
39691,전문,14,이 사건 심판대상은 형법 부칙(2010.4.15.
39691,전문,15,"법률 제10259호) 제2항이 헌법에 위반되는지 여부이고, 심판대상조항 및 관련조항의 내용은 다음과 같다."
39691,전문,16,[심판대상조항]
39691,전문,17,형법 부칙(2010.4.15.
39691,전문,18,법률 제10259호)
39691,전문,19,②(가석방의 요건에 관한 적용례)제72조 제1항의 개정규정은 이 법 시행 당시 수용 중인 사람에 대하여도 적용한다.
39691,전문,20,[관련조항]
39691,전문,21,형법(2010.4.15.
39691,전문,22,"법률 제10259호로 개정된 것)제72조(가석방의 요건)① 징역 또는 금고의 집행 중에 있는 자가 그 행상이 양호하여 개전의 정이 현저한 때에는 무기에 있어서는 20년, 유기에 있어서는 형기의 3분의 1을 경과한 후 행정처분으로 가석방을 할 수 있다.구 형법(1953.9.18."
39691,전문,23,"법률 제293호로 제정되고, 2010.4.15."
39691,전문,24,"법률 제10259호로 개정되기 전의 것)제72조(가석방의 요건)① 징역 또는 금고의 집행 중에 있는 자가 그 행장이 양호하여 개전의 정이 현저한 때에는 무기에 있어서는 10년, 유기에 있어서는 형기의 3분의 1을 경과한 후 행정처분으로 가석방을 할 수 있다.형법 부칙(2010.4.15."
39691,전문,25,법률 제10259호)
39691,전문,26,"①(시행일)이 법은 공포 후 6개월이 경과한 날부터 시행한다.다만, 제305조의2의 개정규정은 공포한 날부터 시행한다."
39691,전문,27,3.판단
39691,전문,28,"법령에 대한 헌법소원은 법령의 시행과 동시에 기본권의 침해를 받게 되는 경우에는 그 법령이 시행된 사실을 안 날로부터 90일 이내에, 법령이 시행된 날로부터 1년 이내에 청구하여야 하고, 법령이 시행된 뒤에 비로소 그 법령에 해당되는 사유가 발생하여 기본권의 침해를 받게 되는 경우에는 그 사유가 발생하였음을 안 날로부터 90일 이내에, 그 사유가 발생한 날로부터 1년 이내에 청구하여야 한다(헌재 1999.4.29."
39691,전문,29,96헌마352등).
39691,전문,30,그런데 청구인은 1991년부터 무기징역형의 집행을 위해 수용 중에 있는 사람으로 구 형법(1953.9.18.
39691,전문,31,"법률 제293호로 제정되고, 2010.4.15."
39691,전문,32,"법률 제10259호로 개정되기 전의 것)제72조 제1항에 의하면 10년 이상 형의 집행을 경과하였으므로 가석방을 할 수 있는 요건을 충족하고 있었다가, 20년 이상 형의 집행을 경과할 것을 요하는 심판대상조항의 시행으로 가석방의 요건을 갖추지 못한 수형자가 되었다.그렇다면 청구인은 법령의 시행과 동시에 기본권의 침해를 받은 경우에 해당하는데, 청구인은 심판대상조항이 시행된 날인 2010.10.16.부터 1년이 지난 2014.8.14."
39691,전문,33,이 사건 헌법소원심판을 청구하였다.
39691,전문,34,4.결론
39691,전문,35,이 사건 심판청구는 부적법하므로 헌법재판소법 제72조 제3항 제2호에 따라 이를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
