결정례일련번호,구분,문장번호,내용
138278,전문,1,사      건      2009헌마456  형사소송법 제309조 위헌확인 등
138278,전문,2,청  구  인      최 ○ 용
138278,전문,3,주           문
138278,전문,4,이 사건 심판청구를 각하한다.
138278,전문,5,이           유
138278,전문,6,청구인은 열차 내에서 성추행하였다는 혐의로 2008.9.30.
138278,전문,7,기소(대구지방검찰청 김천지청 2008형제11799호 사건)되어 2009.1.7.
138278,전문,8,"1심(대구지방법원 2008고단703)에서 유죄판결을 받고, 항소(대구지방법원 2009노164)하였으나 2009.5.20."
138278,전문,9,"항소기각되고, 상고(대법원 2009도5110)하였으나 2009.7.23."
138278,전문,10,"상고기각되자, 청구인에 대한 검찰의 위 기소처분과 위 각 판결이 형법 제309조 및 헌법상의 평등원칙에 위반되어 부당하다고 주장하면서 그 취소를 구하고 있다.그러나 검사의 기소처분은 당해 형사재판절차에 의하여 권리구제가 가능하므로 독립하여 헌법소원심판의 청구대상이 될 수 없고(헌재 1992.12.24."
138278,전문,11,"90헌마158 참조), 헌법재판소법 제68조 제1항 본문에 의하면 원칙적으로 법원의 재판을 대상으로 하는 헌법소원심판청구는 허용되지 아니한다.그렇다면 이 사건 심판청구는 부적법하므로 헌법재판소법 제72조 제3항 제1호에 따라 이를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.2009.8.25."
138278,전문,12,재판장    재판관  김○      김○
138278,전문,13,──────
138278,전문,14,재판관  이○        이○
138278,전문,15,──────
138278,전문,16,재판관  송○        송○
138278,전문,17,──────
