결정례일련번호,구분,문장번호,내용
12352,전문,1,기소유예처분취소
12352,전문,2,(전원재판부 2001.10.25.
12352,전문,3,2001헌마438)
12352,전문,4,【당 사 자】
12352,전문,5,청 구 인 이 ○ 향
12352,전문,6,국선대리인 변호사 김 호 정
12352,전문,7,피 청 구 인 대전지방검찰청 검사
12352,전문,8,【주 문】
12352,전문,9,청구인의 심판청구를 기각한다.
12352,전문,10,【이 유】
12352,전문,11,1.사건의 개요
12352,전문,12,"이 사건 기록과 증거자료(대전지방검찰청 2001년 형제19007호 기소유예사건 기록)에 의하면 다음과 같은 사실이 인정된다.가.먼저, 청구인에 대한 이 사건 피의사실의 요지는 다음과 같다.청구인(피의자)은 2001.4.29."
12352,전문,13,"09:20경 충남 연기군 금남면 소재 청구인의 집에서 동소에 찾아온 청구외 서 ○ 해와의 사이에, 청구인의 자녀가 주변 친구들에게 따돌림을 당한 일로 말다툼을 하던 중, 서 ○ 해○ 멱살과 머리채를 잡아 넘어뜨리는 등 폭행하였다.나.피청구인은 위 사건을 수사한 후 2001.5.29."
12352,전문,14,"청구인에 대하여 기소유예처분 결정을 하였으며, 청구인은 이에 불복하여 2001.6.26."
12352,전문,15,이 사건 헌법소원심판을 청구하였다.
12352,전문,16,2.판단
12352,전문,17,기록을 자세히 살펴보아도 청구인에 대하여 폭행죄의 성립을 전제로 기소유예처분을 한 피청구인의 결정이 현저히 정의와 형평에 반하거나 증거의 취사선택 및 가치판단 그리고 헌법의 해석과 법률의 적용에 있어 청구인의 헌법상 보장된 기본권이 침해되었다고 보기 어렵다.청구인의 논지는 이유없다.
12352,전문,18,3.결론
12352,전문,19,따라서 이 사건 심판청구를 기각하기로 하여 관여재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
12352,전문,20,2001.10.25.
12352,전문,21,재 판 장 재 판 관 윤 영 철
12352,전문,22,재 판 관 한 대 현
12352,전문,23,재 판 관 하 경 철
12352,전문,24,재 판 관 김 영 일
12352,전문,25,재 판 관 권 성
12352,전문,26,재 판 관 김 효 종
12352,전문,27,재 판 관 김 경 일
12352,전문,28,재 판 관 송 인 준
12352,전문,29,주 심 재 판 관 주 선 회
