결정례일련번호,구분,문장번호,내용
152174,전문,1,사 건 2019헌마897 형사소송법 제327조 제2호 위헌확인
152174,전문,2,청 구 인 강○○○
152174,전문,3,[주 문]
152174,전문,4,이 사건 심판청구를 모두 각하한다.[이 유]
152174,전문,5,1.사건개요
152174,전문,6,"청구인은 인천지방검찰청에 2019년 형제628호 사건에 관하여 증거가 위법한 절차에 의하여 수집되었음에도 공소제기를 한 것은 형사소송법 제327조 제2호에 규정된 ‘공소제기절차가 법률의 규정에 위반하여 무효인 때’에 해당하므로 재검토하여 달라는 내용의 진정을 제기하였으나(2019진정204, 265호), 인천지방검찰청은 완결된 사건에 대한 불복이므로 공람종결한다고 회신하였다.이에 청구인은 형사소송법 제327조 제2호를 재심의 경우에만 적용하는 것은 헌법에 위반된다고 주장하며, 2019.8.13."
152174,전문,7,이 사건 헌법소원심판을 청구하였다.
152174,전문,8,2.판단
152174,전문,9,"가.헌법재판소법 제68조 제1항에 의한 헌법소원심판의 청구인은 자신의 기본권에 대한 공권력 주체의 침해 행위가 위헌적인 것임을 구체적이고 명확하게 주장하여야 하고, 그와 같이 기본권 침해의 가능성을 확인할 수 있을 정도로 구체적인 주장을 하지 아니하고 막연하고 모호한 주장만을 하는 경우 그 심판청구는 부적법하다(헌재 2005.2.3."
152174,전문,10,2003헌마544등 참조).
152174,전문,11,"나.청구인은 형사소송법 제327조 제2호가 재심의 경우에만 적용되는 것은 헌법에 위반된다는 주장을 하고 있을 뿐, 자신의 어떠한 기본권이 구체적으로 어떻게 침해받았는지에 대한 명확한 주장을 하고 있지 않아 부적법하다."
152174,전문,12,3.결론
152174,전문,13,그렇다면 헌법재판소법 제72조 제3항 제4호에 따라 이 사건 심판청구를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
