결정례일련번호,구분,문장번호,내용
161089,전문,1,사  건  2020헌마1333 불법체포 위헌확인
161089,전문,2,청 구 인  박○○○
161089,전문,3,[주  문]
161089,전문,4,이 사건 심판청구를 각하한다.[이  유]
161089,전문,5,1.청구인의 주장요지
161089,전문,6,청구인이 2019.12.20.
161089,전문,7,"현행범으로 체포될 당시 경찰관들은 청구인에게 단지 “현행범으로 체포하겠습니다.”라는 말을 하였을 뿐 미란다 원칙을 제대로 고지하지 아니하였으므로, 위 현행범체포는 위법하여 청구인의 기본권을 침해한다."
161089,전문,8,2.판 단
161089,전문,9,"우선 헌법재판소법 제68조 제1항에 따른 헌법소원은 기본권침해의 사유가 있음을 안 날부터 90일 이내에, 그 사유가 있는 날부터 1년 이내에 청구하여야 하는데(헌법재판소법 제69조 제1항), 청구인의 주장에 의하더라도 현행범체포행위는 2019.12.20.에 있었다는 것이고, 청구인은 위 체포일에 기본권 침해의 사유가 있음을 알았다고 볼 수 있으므로, 그로부터 90일이 경과하였음이 역수상 명백한 2020.10.5.에서야 제기된 이 사건 심판청구는 청구기간을 도과하여 부적법하다.또한 가사 청구기간을 도과하지 않았다고 하더라도, 수사기관의 체포에 대해서는 체포적부심사, 구속 전 피의자 심문절차나 구속적부심사 등 당해 형사소송절차에서 다툴 수 있고 그 과정에서 충분히 사법적 심사를 받을 수 있으므로, 이를 독립하여 헌법소원심판청구의 대상으로 삼을 수 없는바(헌재 2007.11.27."
161089,전문,10,2007헌마1300; 헌재 2016.9.6.
161089,전문,11,2016헌마731; 헌재 2018.6.14.
161089,전문,12,"2018헌마531 등 참조), 이러한 측면에서도 이 사건 심판청구는 부적법하다."
161089,전문,13,3.결 론
161089,전문,14,그렇다면 이 사건 심판청구는 어느 모로 보나 부적법하므로 헌법재판소법 제72조 제3항 제2호 또는 제4호에 따라 이를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
