결정례일련번호,구분,문장번호,내용
146399,전문,1,사 건 99헌마78 진정종결처분취소
146399,전문,2,청 구 인 윤 ○ 선
146399,전문,3,피청구인 울산지방검찰청 검사
146399,전문,4,[주 문]
146399,전문,5,이 사건 심판청구를 각하한다.[이 유]
146399,전문,6,1.청구인의 주장은 다음과 같다.청구인 소유 프라이드승용차와 청구외 오 ○ 일 소유 프린스승용차가 1998.6.23.
146399,전문,7,"울산시 울주군 삼동면 롯데별장앞 도로에서 접촉사고를 일으켰다.청구인은 위 프린스 차량이 자신의 차량을 받았다며 청구외 오 ○ 일을 울산지방검찰청에 고소를 하였고, 울산지방검찰청 검사는 위 사건에 대하여 기소유예처분하였다.청구인은 위 기소유예처분이 부당하다며 2회에 걸쳐 진정서를 제출하였으나 피청구인이 모두 공람종결처리하였다.피청구인이 위 진정사건에 대하여 공람종결처리한것은 청구인의 헌법상 귄리를 침해 한 것이므로 그 취소를 구하기 위하여 이 사건 헌법소원심판청구에 이르렀다."
146399,전문,8,"2.이 사건 헌법소원심판청구는 피청구인의 진정종결처분을 대상으로 하고 있는 것인 바, 진정사건에 있어서의 종결처분이란 수사기관의 내부적 사건처리방식에 불과하여 진정인의 권리행사에 영향을 미치는 것은 아니라고 할 것이므로 이를 헌법소원의 대상이 되는 공권력의 행사라고 할 수는 없다는 것이 헌법재판소의 확립된 판례이다( 헌재 1998.1.13."
146399,전문,9,98헌마2 등 참조).
146399,전문,10,"3.그렇다면, 청구인의 이 사건 청구는 부적법하고 그 흠결을 보정할 수 없는 것이므로 헌법재판소법 제72조 제3항 제4호에 따라 이를 각하하기로 하여 관여재판관 전원의 일치된 의견으로 주문과 같이 결정한다."
