결정례일련번호,구분,문장번호,내용
23770,전문,1,사건      2013헌마312  형의 집행 및 수용자의 처우에 관한 법률 제99조 위헌확인
23770,전문,2,청구인      진 ○ 현
23770,전문,3,[주문]
23770,전문,4,이 사건 심판청구를 각하한다.
23770,전문,5,[이유]
23770,전문,6,1.사건의 개요
23770,전문,7,가.청구인은 2011.2.4.
23770,전문,8,"서울서부지방법원에서 일반교통방해죄 등으로 벌금 200만 원의 형을 선고받고 위 형이 확정된 자로서, 위 벌금을 납부하지 아니하여 2013.1.18."
23770,전문,9,서울남부교도소에 수용되었다.
23770,전문,10,"나.교도관은 서울서부지방검찰청에서 서울남부교도소로, 서울남부교도소에서 서울남부구치소로, 서울남부구치소에서 서울서부지방법원으로 청구인을 호송할 때 포승과 수갑의 보호장비를 사용하였다."
23770,전문,11,"다.청구인은, 교도관이 위 각 호송과정에서 청구인에게 보호장비를 사용한 것은 ""필요한 최소한의 범위에서"" 보호장비를 사용할 것을 규정한 형의 집행 및 수용자의 처우에 관한 법률(2007.12.21."
23770,전문,12,법률 제8728호로 전면 개정된 것)제99조 제1항(이하 ‘이 사건 법률조항’이라 한다)이 명확하지 아니한데서 비롯되었으므로 위 법률조항이 헌법에 위반된다고 주장하며 2013.5.10.
23770,전문,13,이 사건 헌법소원심판을 청구하였다.
23770,전문,14,2.판 단
23770,전문,15,"헌법재판소법 제68조 제1항 본문은 ""공권력의 행사 또는 불행사로 인하여 헌법상 보장된 기본권을 침해받은 자는 … 헌법재판소에 헌법소원심판을 청구할 수 있다.""라고 규정하고 있는바, 이는 공권력의 행사 또는 불행사로 인하여 헌법상 보장된 자신의 기본권을 현재 직접적으로 침해당한 자만이 헌법소원심판을 청구할 수 있다는 뜻이므로, 공권력의 행사로 인하여 헌법소원을 청구하고자 하는 자의 법적 지위에 아무런 영향이 미치지 않는다면 애당초 기본권침해의 가능성이나 위험성이 없어 그 공권력의 행사를 대상으로 헌법소원을 청구하는 것은 허용되지 아니한다(헌재 1999.5.27."
23770,전문,16,"97헌마368, 판례집 11-1, 667, 671 등 참조)."
23770,전문,17,"살피건대 이 사건 법률조항은 교도관에 대하여 보호장비의 남용을 금지하는 내용의 조항으로서 그로 인하여 청구인에게 자유의 제한, 의무의 부과, 권리 또는 법적 지위의 박탈을 초래할 것이라고는 볼 수 없으므로 기본권 침해의 가능성이나 위험이 없다."
23770,전문,18,3.결 론
23770,전문,19,그렇다면 이 사건 심판청구는 부적법하므로 헌법재판소법 제72조 제3항 제4호에 따라 이를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
23770,전문,20,2013.5.21.
