결정례일련번호,구분,문장번호,내용
141973,전문,1,사 건 2017헌마1159 형사소송법 제186조 위헌확인
141973,전문,2,청 구 인 김 ○ 식
141973,전문,3,[주 문]
141973,전문,4,이 사건 심판청구를 각하한다.[이 유]
141973,전문,5,1.사건개요
141973,전문,6,가.청구인은 현재 ○○구치소에 수용 중인 사람이다.청구인은 2016.1.4.
141973,전문,7,"사기죄로 약식명령을 받고(수원지방법원 안산지원 2015고약16078), 2016.4.26."
141973,전문,8,정식재판청구권회복을 신청하여 2016.4.27.
141973,전문,9,인용결정을 받았다(수원지방법원 안산지원 2016초기351).
141973,전문,10,수원지방법원 안산지원은 2016.12.21.
141973,전문,11,청구인에 대하여 사기죄로 벌금 700만 원을 선고하면서 소송비용은 청구인이 부담하도록 하였다(2016고정830).
141973,전문,12,"나.이에 청구인은 형의 선고를 하는 때에는 피고인에게 소송비용의 전부 또는 일부를 부담하게 하는 형사소송법 제186조가 청구인의 재산권, 재판을 받을 권리, 인간다운 생활을 할 권리 등을 침해한다고 주장하면서, 2017.10.17."
141973,전문,13,위 법률조항의 위헌확인을 구하는 이 사건 헌법소원심판을 청구하였다.
141973,전문,14,2.판단
141973,전문,15,"법률 또는 법률조항 자체가 헌법소원의 대상이 될 수 있으려면 그 법률 또는 법률조항에 의하여 구체적인 집행행위를 기다리지 아니하고 직접, 현재, 자기의 기본권을 침해받아야 하는 것을 요건으로 한다.여기에서 말하는 기본권 침해의 직접성이란 집행행위에 의하지 아니하고 법률 그 자체에 의하여 자유의 제한, 의무의 부과, 권리 또는 법적 지위의 박탈이 생긴 경우를 뜻하므로, 구체적인 집행행위를 통하여 비로소 당해 법률 또는 법률조항에 의한 기본권 침해의 법률효과가 발생하는 경우에는 직접성의 요건이 결여된다(헌재 1992.11.12."
141973,전문,16,91헌마192 참조).
141973,전문,17,"형사소송법 제186조는 구체적인 소송사건에서 법원에 의해 해석ㆍ적용이 되는 재판규범으로서, 법원의 재판이라는 구체적인 집행행위의 매개를 거쳐 비로소 특정인의 기본권에 영향을 미치게 되는 법규범이다.또한 위 법률조항에 따라 소송비용을 부담하게 되더라도 상소하여 구제받을 수 있고(형사소송법 제191조 제2항), 청구인은 2017.9.2."
141973,전문,18,상소권회복청구를 함과 동시에 항소장을 제출하여 2017.9.21.
141973,전문,19,"인용 결정을 받은 상태이므로(수원지방법원 안산지원 2017초기742), 그러한 구제절차가 불필요한 우회절차를 강요하는 예외적인 경우에 해당되지도 아니한다."
141973,전문,20,3.결론
141973,전문,21,그렇다면 이 사건 심판청구는 부적법하므로 이를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
