결정례일련번호,구분,문장번호,내용
39513,전문,1,사           건          2014헌마605  검찰청법 제7조 등 위헌확인
39513,전문,2,청    구    인          조 ○ 환
39513,전문,3,결    정    일          2014.8.19.
39513,전문,4,[주           문]
39513,전문,5,이 사건 심판청구를 각하한다.[이           유]
39513,전문,6,1.사건개요
39513,전문,7,"가.청구인은 자신에 대한 기사에 악성댓글을 게재한 자를 의정부지방검찰청에 고소하였고, 이 고소 사건의 담당검사가 법률전문가로서 공정한 수사를 할 것으로 기대하기 어렵다는 이유로 검사 기피 청원서를 제출하였으나, 의정부지방검찰청은 2014.5.2."
39513,전문,8,청구인에게 공람종결의 진정사건처분결과통지를 하였다.
39513,전문,9,나.이에 청구인은 현행 검찰청법 등에 ‘검사가 법률전문가로서 공정한 수사를 할만한 자질이 부족한 경우 당해 검사에 대하여 기피신청을 할 수 있는 제도가 마련되어 있지 않은 것’이 평등권을 침해한다고 주장하며 2014.7.28.
39513,전문,10,"검찰청법 제7조, 제7조의2, 제29조에 대한 위헌확인을 구하는 이 사건 헌법소원심판을 청구하였다."
39513,전문,11,2.판단
39513,전문,12,"청구인은 심판대상으로 검찰청법 제7조, 제7조의2, 제29조를 기재하였으나, 심판청구이유서에 기재된 청구이유를 살펴볼 때 청구인이 다투고자 하는 바는 결국 ‘검사에 대하여 기피신청을 할 수 있는 제도가 마련되어 있지 않은 것’이 위헌이라는 것이다.그런데 검찰청법 제7조는 검찰사무에 관한 지휘ㆍ감독을, 제7조의2는 검사 직무의 위임ㆍ이전 및 승계권한을, 제29조는 검사의 임명자격을 규정한 조항으로 위 조항들이 검사에 대한 기피신청과 직접적으로 관련된 내용을 규정하고 있다고 보기 어렵고, 다른 법령에서도 검사에 대한 기피신청과 직접적으로 관련된 규정을 찾기 어렵다.그렇다면 청구인이 이 사건에서 다투고자 하는 심판대상은 ‘법률조항의 불완전ㆍ불충분한 입법부작위’에 관한 것이라고 볼 수 없고, ‘입법자가 검사에 대하여 기피제도를 전혀 마련하지 않은 것’(이하 ‘이 사건 입법부작위’라 한다), 즉 진정입법부작위로 봄이 상당하다.그런데 진정입법부작위에 대한 헌법소원은, 헌법에서 기본권보장을 위하여 법령에 명시적인 입법위임을 하였음에도 입법자가 이를 이행하지 아니한 경우이거나, 헌법해석상 특정인에게 구체적인 기본권이 생겨 이를 보장하기 위한 국가의 행위의무 내지 보호의무가 발생하였음이 명백함에도 불구하고 입법자가 아무런 입법조치를 취하지 아니한 경우에 한하여 허용된다(헌재 2013.9.26."
39513,전문,13,2012헌마562).
39513,전문,14,"살피건대, 우리 헌법에서 명시적으로 검사에 대한 기피 제도를 입법하여야 할 의무를 규정하고 있지 아니하다.그리고 검사에 대한 기피제도가 공정한 수사를 담보하기 위한 유일한 수단이라고 할 수 없으며, 검찰조직의 구성 및 업무배분에 관한 문제는 기본적으로 입법자의 재량에 속하는 입법정책의 문제이므로, 헌법해석상 검사에 대한 기피제도를 입법함으로써 청구인의 기본권을 보장하기 위한 입법자의 구체적인 행위의무 또는 보호의무가 발생한다고 보기도 어렵다.따라서 이 사건 심판청구는 입법부작위에 대한 헌법소원의 요건을 갖추지 못한 것으로서 부적법하다."
39513,전문,15,3.결론
39513,전문,16,그렇다면 헌법재판소법 제72조 제3항 제4호에 따라 이 사건 심판청구를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
