결정례일련번호,구분,문장번호,내용
4524,전문,1,헌    법    재    판    소
4524,전문,2,결          정
4524,전문,3,사    건    90헌마102   불기소처분에 대한 헌법소원
4524,전문,4,청 구 인    백 ○ 기
4524,전문,5,대리인 변호사  백  양  현
4524,전문,6,피청구인    서울지방검찰청 검사
4524,전문,7,주         문
4524,전문,8,이 사건 심판청구를 기각한다.이         유
4524,전문,9,1.이 사건 기록과 청구외 이 ○ 난 같은 이 ○ 기에 대한 서울지방검찰청
4524,전문,10,88형제90551호 불기소사건기록에 의하면 다음과 같은 사실이 인정된다.가.청구인은 1987.3.16.
4524,전문,11,"치안본부에 이 ○ 난(본명 이○), 이 ○ 기"
4524,전문,12,"등을 상대로 공문서위조, 동행사, 위조사문서행사, 사기, 공정증서원본부실기"
4524,전문,13,"재○, 주민등록법위반 등의 죄로 고○를 하였다.고○의 요지는 피고○인 이 ○ 난○ 본명이 이 ○ 덕인 자, 같은 이 ○ 기는 위 이 ○ 난의 동생인 자○, 서울"
4524,전문,14,"마포구 ○○동 200의2 소재 대지 998.7평(이하 ""이건 부동산""이라 함)은 유 ○ 성의 처로서 1950.10.29."
4524,전문,15,같은 동 65번지에서 사망한 이 ○ 난의 소유로 1979.4.7.
4524,전문,16,동인의 상속인들인 유 ○ 화 등 11명의 명의로 상속을 원인으로 소유권이
4524,전문,17,"전등기 절차를 경료하고 같은 날 청구인 명의로 가등기를 필하였음에도, 피고"
4524,전문,18,"소인들은 공모하여 1970.월 일 불상경 이 ○ 덕이 이건 부동산 소유자인 망 이 ○ 난과 동일일인 것처럼 위장하기 위하여 이 ○ 덕의 친가 제적부, 혼인신고서,"
4524,전문,19,주민등록발급신고서를 위조한 다음 1979.5.9.경 이건 부동산의 등기명의자들
4524,전문,20,인 위 유 ○ 화 등 11명을 상대로 소유권이전등기말소청구소송을 제기하여 1980.10.6.
4524,전문,21,서울고등법원에서 승소 판결을 받아 그것이 확정되자 1986.5.22.
4524,전문,22,서
4524,전문,23,울 강남구 화곡동 소재 ○○주식회사 사무실에서 위 회사 대표이사
4524,전문,24,황○ ○ 성에게 이건 부동산이 이 ○ 덕의 소유인 것처럼 기망하여 매도하고 그 대금
4524,전문,25,으로 금 12억원을 교부받아 이를 편취하였으니 처벌하여 달라는 것이다.나.피청구인은 1988.5.13.
4524,전문,26,위○ 사건(1987 형제92650호)을 수사한 끝
4524,전문,27,에 공소시효만료를 이유로 '공소권없음'의 불기소처분을 하고 그에 대하여 청
4524,전문,28,"구인은 항고몫재항고를 하였는데, 1988.12.16."
4524,전문,29,대검찰청(1988 재항제861호)
4524,전문,30,에서 피의자등이 이건 부동산을 ○○주식회사에 매도한 부분은 법원을 기
4524,전문,31,망하여 승소판결을 받은 사기행위의 사후행위라 할 수 없고 별도의 범죄사실을
4524,전문,32,구성하는데 그 부분에 대한 판단이 누락되었다는 이유로 재기수사명령을 하였
4524,전문,33,다.피청구인이 위 사건을 재기하여 1988 형제90551호로 특정경제범죄가중처
4524,전문,34,벌등에관한법률위반으로 의율하여 1989.4.21.
4524,전문,35,'혐의없음'의 불기소처분을 하
4524,전문,36,였다.청구인은 이에 불복하여 검찰청법에 정한 절차에 따라 항고몫재항고를 하였
4524,전문,37,고 1990.5.23.
4524,전문,38,재항고기각 통지를 받고 같은 해 6.20.이 사건 헌법소원심
4524,전문,39,"판청구를 하였다.2.살피건대, 피청구인이 청구인의 고소사실에 대하여 현저히 정의와 형"
4524,전문,40,"평에 반하는 수사를 하였거나 헌법의 해석, 법률의 적용 또는 증거판단에 있"
4524,전문,41,"어서 불기소결정에 영향을 미친 중대한 잘못이 있다고 보여지지 아니하며, 피"
4524,전문,42,청구인의 위 불기소처분이 달리 헌법재판소가 관여해야 할 만큼의 자의적 처
4524,전문,43,"분이라고 볼 자료가 없으므로, 이로 말미암아 청구인의 기본권이 침해되었다"
4524,전문,44,고 볼 수 없다.그렇다면 청구인의 심판청구는 이유없으므로 이를 기각하기로 하여 재판관
4524,전문,45,전원의 의견일치에 따라 주문과 같이 결정한다.1991.5.13.
4524,전문,46,재  판  장    재  판  관    조     규     광
4524,전문,47,재  판  관    이     성     렬
4524,전문,48,재  판  관    변     정     수
4524,전문,49,재  판  관    김     진     우
4524,전문,50,재  판  관    한     병     채
4524,전문,51,재  판  관    이     시     윤
4524,전문,52,재  판  관    최     광     률
4524,전문,53,재  판  관    김     양     균
4524,전문,54,재  판  관    김     문     희
