결정례일련번호,구분,문장번호,내용
149162,전문,1,사 건 2018헌마1013 구 할부거래에 관한 법률 제27조 등 위헌확인
149162,전문,2,청 구 인 김 ○ 모
149162,전문,3,[주 문]
149162,전문,4,이 사건 심판청구를 모두 각하한다.[이 유]
149162,전문,5,1.사건개요
149162,전문,6,"가.청구인은 2004.12.28.경 조은이웃 주식회사와의 사이에 상조계약을 체결하고 68회에 걸쳐 총 3,460,000원의 상조금을 납부하였다."
149162,전문,7,"나.한국상조공제조합은 ‘할부거래에 관한 법률’(이하 ‘할부거래법’이라 한다)제28조에 의하여 공정거래위원회의 인가를 받아 설립된 공제조합으로서, 2010년경 할부거래법 제27조 제1항 제4호에 따라 선불식 거래업자인 조은이웃 주식회사와의 사이에, 조은이웃 주식회사가 공제료 및 담보금을 제공하고, 한국상조공제조합은 공제사고(조은이웃 주식회사의 폐업, 당좌거래 정지, 등록 말소 및 취소 등)가 발생하면 소비자들에게 소비자피해보상금을 제공하는 것을 내용으로 하는 공제거래약정을 체결하였다."
149162,전문,8,"다.청구인은 2017.3.경 장례를 치르며 조은이웃 주식회사에 상조금을 청구하려 하였으나 위 회사는 2014.12.24.경 폐업한 상태였다.이에 청구인은 2017.4.경 한국상조공제조합에 공제금의 지급을 요청하였으나, 한국상조공제조합은 공제규정 제7조에 의한 공제보증기간(소비자피해보상을 안내하는 등기수령일로부터 2년)이 경과하였다는 이유로 공제금 지급을 거절하였다.이에 청구인은 대전지방법원에 위 공제조합을 상대로 공제금의 지급을 구하는 민사소송을 제기하였으나(2017가소72731)2018.7.11."
149162,전문,9,"기각판결을 선고받았고, 위 판결은 2018.8.3."
149162,전문,10,확정되었다.
149162,전문,11,라.청구인은 2018.10.11.
149162,전문,12,"할부거래법 시행령 제16조와 공제규정 제7조 규정이 자신의 재산권을 침해한다고 주장하며, “할부거래법 제27조에 따른 피해보상과 공제규정 제7조는 헌법에 위반된다”는 결정을 구하는 이 사건 헌법소원심판을 청구하였는데, 그 취지는 할부거래법 제27조, 할부거래법 시행령 제16조, 한국상조공제조합 공제규정 제7조의 위헌확인을 구하는 것으로 봄이 상당하다."
149162,전문,13,2.판단
149162,전문,14,가.할부거래법 제27조 및 할부거래법 시행령 제16조에 대한 심판청구
149162,전문,15,"헌법재판소법 제68조 제1항에 의한 헌법소원심판을 청구하기 위해서는 ‘공권력의 행사 또는 불행사로 인한 기본권침해의 가능성’이 있어야 하고, 법령으로 인한 기본권침해를 이유로 헌법소원을 청구하려면 당해 법령 자체에 의하여 자유의 제한, 의무의 부과, 권리 또는 법적 지위의 박탈이 생긴 경우이어야 한다(헌재 1992.11.12."
149162,전문,16,91헌마192; 헌재 1995.7.21.
149162,전문,17,94헌마191; 헌재 2007.7.26.
149162,전문,18,2004헌마914 등 참조).
149162,전문,19,"그런데 할부거래법 제27조는 선불식 할부거래업자에게 소비자로부터 선불식 할부계약과 관련되는 재화나 용역의 대금으로서 미리 수령한 금액을 보전하기 위하여 소비자피해보상을 위한 보험계약, 소비자피해보상금의 지급을 확보하기 위한 은행과의 채무지급보증계약 또는 예치계약, 같은 법 제28조에 따라 설립된 공제조합과의 공제계약 중 어느 하나에 해당하는 계약(이하 ‘소비자피해보상보험계약등’이라 한다)을 체결할 의무를 부과하고(제1항) 선불식 할부거래업자가 소비자피해보상보험계약등에 따라 보전하여야 할 금액(제2항), 보상금 지급사유(제4항) 등 소비자피해보상보험계약등에 관한 사항을 규정하고 있으며, 할부거래법 시행령 제16조는 위 할부거래법 제27조에 의한 소비자피해보상보험계약등이 충족하여야 할 내용(제1항), 선불식 할부거래업자가 소비자피해보상보험계약등에 따라 보전하여야 할 금액(제3항), 기타 할부거래법 제27조에서 대통령령으로 정하도록 위임한 사항 등을 규정하고 있을 뿐, 할부거래법 제27조 및 할부거래법 시행령 제16조 자체에는 공제계약에 의한 공제보증기간을 2년으로 제한하는 등 청구인의 소비자피해보상금 지급 청구권을 제한하는 내용을 포함하고 있지 아니하다.결국 할부거래법 제27조 및 시행령 제16조는 그 자체만으로는 청구인의 법적 관계 내지 법적 지위를 불리하게 변화시키는 것이라고 볼 수 없어 기본권 침해 가능성이 있다고 볼 수 없으므로 이 부분 헌법소원 심판청구는 모두 부적법하다."
149162,전문,20,나.한국상조공제조합 공제규정 제7조에 관한 심판청구
149162,전문,21,"(1)헌법재판소법 제68조 제1항 본문은 “공권력 행사 또는 불행사로 인하여 헌법상 보장된 기본권을 침해받은 자는 … 헌법재판소에 헌법소원심판을 청구할 수 있다.”고 규정하고 있다.그러므로 헌법소원심판을 청구하려면, 첫째 그 청구의 대상이 공권력의 행사 또는 불행사에 해당하여야 하고, 둘째 당해 공권력행사 또는 불행사에 의하여 헌법상 보장된 기본권이 침해되어야 한다(헌재 2006.7.27."
149162,전문,22,2005헌마307 참조).
149162,전문,23,"그런데 한국상조공제조합은 할부거래법 제28조의 규정에 따라 선불식 할부거래업자가 공제사업을 운영하기 위하여 공정거래위원회의 인가를 받아 설립하고 공정거래위원회의 감독을 받아 업무를 집행하는 공제조합으로서, 할부거래법에 규정된 것을 제외하고는 민법 중 사단법인에 관한 규정이 준용된다(할부거래법 제28조 제6항)."
149162,전문,24,"사정이 이와 같다면, 한국상조공제조합은 사적 임의단체일 뿐 공권력 행사의 주체에 해당한다고 볼 수는 없으므로, 한국상조공제조합이 만든 공제규정은 헌법소원의 대상이 되는 공권력의 행사에 해당하지 아니한다."
149162,전문,25,"(2)뿐만 아니라 공권력의 행사 등으로 인하여 헌법상 보장된 기본권을 침해받은 자가 헌법소원심판을 청구하려면 그 사유가 있음을 안 날부터 90일, 그 사유가 있는 날부터 1년 이내에 하여야 한다(헌법재판소법 제69조 제1항)."
149162,전문,26,"청구기간의 기산점인 ‘안 날’이라 함은 공권력의 행사에 의한 기본권 침해의 사실관계를 안 날을 뜻하는 것이지, 법률적으로 평가하여 그 위헌성 때문에 헌법소원의 대상이 됨을 안 날을 뜻하는 것은 아니다(헌재 2009.10.29."
149162,전문,27,2007헌마1423 참조).
149162,전문,28,"그런데 기록에 의하면, 청구인은 2017.4.경 한국상조공제조합에 공제금 청구를 하였으나 그 무렵 위 공제조합으로부터 피해신청기간 경과로 공제금을 줄 수 없다는 답변을 받고, 2017.4.19.경 국무총리실에 이에 관한 진정서를 제출하였으며, 2017.5.8.경 공정거래위원회로부터 공제조합의 보상기간이 만료되어 공제조합으로부터 보상을 받을 수 없다는 답변을 받은 사실, 청구인은 2017.11.14."
149162,전문,29,"한국상조공제조합을 상대로 공제금의 지급을 구하는 소송을 제기하였는데, 한국상조공제조합은 2018.5.16."
149162,전문,30,"법원에 위 공제규정 제7조에 따른 공제보증기간이 경과하여 청구인에 대한 보상금 지급의무가 없다는 취지를 기재한 답변서를 제출하였고, 위 답변서는 2018.5.24."
149162,전문,31,"청구인에게 도달한 사실, 한편 청구인의 공제금청구를 기각하는 판결은 2018.7.11."
149162,전문,32,"선고되었으며, 청구인은 2018.7.19."
149162,전문,33,"위 판결을 송달받은 사실이 인정된다.위 인정사실에 의하면, 청구인이 한국상조공제조합을 상대로 한 민사소송에서 공제금 청구를 기각하는 취지의 판결을 송달받은 날은 2018.7.19.이나, 청구인으로서는 국무총리실에 진정서를 제출한 2017.4.19.경 또는 공정거래위원회로부터 답변을 받은 2017.5.8.경 또는 적어도 위 민사소송에서 한국상조공제조합이 제출한 답변서를 송달받은 2018.5.24.경에는 위 공제규정의 존재 및 그로 인한 기본권 침해사유가 발생하였음을 알게 되었다고 봄이 상당하다.사정이 이와 같다면, 설령 한국상조공제조합 공제규정 제7조가 공권력의 행사에 해당한다고 하더라도, 청구인은 기본권 침해 사실을 안 날로부터 90일이 경과하였음이 역수상 명백한 2018.10.11.에야 이 사건 헌법소원심판을 청구함으로써 그 청구기간이 도과하였다."
149162,전문,34,(3)따라서 이 부분 헌법소원 역시 어느 모로 보나 부적법하다.
149162,전문,35,3.결론
149162,전문,36,그렇다면 헌법재판소법 제72조 제3항 제2호 및 제4호에 따라 이 사건 심판청구를 모두 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
