결정례일련번호,구분,문장번호,내용
40253,전문,1,사          건          2014헌마771    교도소 내 부당처우행위 위헌확인
40253,전문,2,청    구    인          안 ○ 희
40253,전문,3,피  청  구  인          ○○구치소장
40253,전문,4,결    정    일          2014.10.6.
40253,전문,5,[주           문]
40253,전문,6,이 사건 심판청구를 각하한다.[이           유]
40253,전문,7,1.사건개요
40253,전문,8,"청구인은 살인죄로 징역형을 선고받고 현재 ○○구치소에 수용 중인 사람이다.청구인은 피청구인이 척추질병 치료로 인한 휠체어 사용 요청 및 얼굴 부위 통증으로 인한 외부병원진료 요청을 거부한 행위(다음부터 ‘이 사건 거부행위’라고 한다)와 청구인을 ‘교도관의 접견 참여대상 수용자’로 지정하여 청구인의 어머니 접견시마다 교도관을 입회하도록 한 행위(다음부터 ‘이 사건 지정행위’라고 한다)가 청구인의 인간의 존엄과 가치, 행복추구권, 신체의 자유 등을 침해한다고 주장하며 이 사건 헌법소원심판을 청구하였다."
40253,전문,9,2.판단
40253,전문,10,헌법소원심판은 다른 법률에 구제절차가 있는 경우에는 그 절차를 모두 거친 후가  아니면 청구할 수 없다(헌법재판소법 제68조 제1항 단서).
40253,전문,11,가.이 사건 거부행위
40253,전문,12,"‘형의 집행 및 수용자의 처우에 관한 법률’에 의하면, 교도소장은 수용자가 건강한 생활을 하는 데에 필요한 위생 및 의료상의 적절한 조치를 하여야 하고(제30조), 수용자가 부상을 당하거나 질병에 걸리면 적절한 치료를 받도록 하여야 하며(제36조 제1항), 적절한 치료를 위하여 필요하다고 인정하는 때에는 수용자를 외부의료시설에서 진료 받게 할 수 있다(제37조 제1항)."
40253,전문,13,"위 법률에 비추어 보면, 청구인에게는 척추질병 및 얼굴 부위 통증의 치료와 관련하여 교도소장에게 의료상의 적절한 조치와 외부의료시설의 진료를 요구할 법률상 및 조리상의 신청권이 인정되고, 이를 거부 또는 방치한 교정시설의 장의 행위는 항고소송의 대상이 된다(헌재 2009.6.9."
40253,전문,14,2009헌마273; 헌재 2005.11.29.
40253,전문,15,2005헌마1128 등 참조).
40253,전문,16,그런데 청구인은 이 사건 거부행위에 대하여 항고소송을 제기함이 없이 헌법소원심판을 청구하였으므로 이 사건 심판청구는 보충성 요건을 흠결하였다.
40253,전문,17,나.이 사건 지정행위
40253,전문,18,"피청구인에 대한 사실조회 결과에 의하면, 피청구인은 2011.3.2."
40253,전문,19,"청구인을 ‘교도관의 접견 참여대상 수용자’로 지정한 사실, 2011.3.2.부터 2014.3.11.까지 청구인은 교도관의 입회 아래 어머니를 접견한 사실이 인정된다.그런데 이 사건 지정행위는 피청구인이 우월적 지위에서 수용자인 청구인에게 일방적으로 강제하는 성격을 가진 공권력적 사실행위로서 그 효과가 일회적인 것이 아니라 3년이 넘는 기간 동안 지속되어 온 점, 위와 같이 계속성을 갖는 공권력적 사실행위를 취소할 경우 장래에 이루어질지도 모르는 기본권의 침해로부터 수용자들의 기본적 권리를 구제할 실익이 있는 것으로 보이는 점 등을 고려하면, 수용자의 구체적 권리의무에 직접적 변동을 초래하는 행정청의 공법상 행위로서 항고소송의 대상이 되는 처분에 해당한다(대법원 2014.2.13."
40253,전문,20,선고 2013두20899 판결 참조).
40253,전문,21,그럼에도 청구인은 이 사건 지정행위에 대하여 항고소송을 제기함이 없이 헌법소원심판을 청구하였으므로 이 사건 심판청구는 보충성 요건을 흠결하였다.
40253,전문,22,3.결론
40253,전문,23,이 사건 심판청구는 부적법하므로 헌법재판소법 제72조 제3항 제1호 전단에 따라 이를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
