결정례일련번호,구분,문장번호,내용
151150,전문,1,사 건 2019헌마454 기소유예처분취소 등
151150,전문,2,청 구 인 한○○○
151150,전문,3,피 청 구 인 서울중앙지방검찰청 검사
151150,전문,4,[주 문]
151150,전문,5,이 사건 심판청구를 모두 각하한다.[이 유]
151150,전문,6,1.사건개요
151150,전문,7,청구인은 2018.4.22.
151150,전문,8,"박○○○○, 박○○□□, 이○○○과 서로 폭행을 하며 다투었다.청구인은 2018.9.17."
151150,전문,9,"피청구인으로부터 폭행 혐의로 기소유예처분을 받았고(서울중앙지방검찰청 2018년 형제49691호, 이○하 ‘이○ 사건 기소유예처분’이○라 한다), 같은 날 박○○○과 박○□□는 폭력행위등처벌에관한법률위반(공동폭행)혐의로, 이○○○은 폭행 혐의로 각 기소유예처분을 받았다(서울중앙지방검찰청 2018년 형제49691호, 이○하 ‘이○ 사건 불기소처분’이○라 한다)."
151150,전문,10,청구인은 2019.5.1.
151150,전문,11,이 사건 기소유예처분 및 불기소처분을 대상으로 한 이 사건 헌법소원심판을 청구하였다.
151150,전문,12,2.판단
151150,전문,13,헌법재판소법 제68조 제1항에 따른 헌법소원의 심판은 그 사유가 있음을 안 날부터 90일 이내에 청구하여야 한다(같은 법 제69조 제1항 본문 참조).
151150,전문,14,"그러므로 기소유예처분 또는 불기소처분을 대상으로 한 헌법소원심판은 그 기소유예처분 또는 불기소처분이 있음은 안 날부터 90일 이내에 청구하여야 한다.기록에 의하면, ① 이 사건 기소유예처분 및 불기소처분이 있은 뒤에 청구인이 서울중앙지방검찰청에 진정을 제기한 사실(2019진정121호), ② 이에 서울중앙지방검찰청 검사가 청구인에게 이 사건 기소유예처분 및 불기소처분의 취지 및 이에 대한 불복절차에 대하여 설명한 사실, ③ 그 후 서울중앙지방검찰청 검사는 2019.1.29."
151150,전문,15,"위와 같은 진정 처리 경위가 기재된 진정종결처분을 하고 이를 재차 청구인에게 통지한 사실이 인정된다.위 인정사실에, 청구인이 이 사건 헌법소원심판청구서를 통해 ‘90일’의 청구기간을 도과하였다는 점을 인정하고 있는 사정까지 종합하여 보면, 청구인은 서울중앙지방검찰청 검사가 2019.1.29.경 진정종결처분을 할 무렵에는 이 사건 기소유예처분 및 불기소처분이 있음을 알게 되었다고 할 것이다.그런데 청구인은 이로부터 90일이 지난 2019.5.1."
151150,전문,16,"이 사건 헌법소원심판을 청구하였으므로, 이 사건 심판청구는 청구기간을 준수하지 못한 것이다."
151150,전문,17,3.결론
151150,전문,18,그렇다면 이 사건 심판청구는 모두 부적법하므로 이를 각하하기로 하여 관여 재판관 전원의 일치된 의견으로 주문과 같이 결정한다.
